Component,Entry Date,Exit Date,Signal,Entry Price,Exit Price,Holding Days Actual,Return,ΔStorage,ΔTemp/HDD/CDD,Price Momentum,Basis Deviation,ΔLNG Feed Gas,Nuclear Drop,Managed Money,Upcoming Outage Risk,Forecasted Balance,SMA Crossover,Volatility Breakout,Confidence
NGPL-STX,2023-06-28,2023-07-04,STRONG BUY,2.495,2.285,6,-0.08416833667334668,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2023-06-30,2023-07-07,STRONG BUY,2.39,2.145,7,-0.10251046025104607,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2023-07-21,2023-07-28,STRONG BUY,2.38,2.295,7,-0.0357142857142857,-1,3,2,2,0,1,0,1,0,1,1,0.6363636363636364
NGPL-STX,2023-07-29,2023-08-05,STRONG BUY,2.395,2.265,7,-0.05427974947807929,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2023-09-15,2023-09-22,STRONG BUY,2.435,2.245,7,-0.07802874743326486,-1,3,2,1,0,3,0,1,0,-1,1,0.5454545454545454
NGPL-STX,2023-10-04,2023-10-11,STRONG BUY,2.48,2.5,7,0.008064516129032265,-1,3,2,2,0,3,0,1,0,-1,1,0.5454545454545454
NGPL-STX,2023-10-05,2023-10-12,STRONG BUY,2.6,2.51,7,-0.03461538461538473,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-STX,2023-10-06,2023-10-13,STRONG BUY,2.615,2.405,7,-0.08030592734225636,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2023-11-01,2023-11-08,STRONG BUY,2.855,1.41,7,-0.5061295971978984,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2023-11-22,2023-11-27,STRONG BUY,2.425,2.37,5,-0.022680412371133905,-1,1,1,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2024-01-09,2024-01-16,STRONG BUY,2.475,9.715,7,2.9252525252525254,-1,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2024-01-10,2024-01-17,STRONG BUY,2.975,2.96,7,-0.005042016806722731,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-STX,2024-01-13,2024-01-20,STRONG BUY,9.715,2.22,7,-0.7714873906330416,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2024-02-29,2024-03-07,STRONG BUY,1.435,1.5,7,0.04529616724738672,-1,1,2,1,0,3,0,1,0,-1,1,0.5454545454545454
NGPL-STX,2024-03-05,2024-03-12,STRONG BUY,1.39,1.29,7,-0.07194244604316538,-1,1,1,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2024-03-06,2024-03-12,STRONG BUY,1.495,1.29,6,-0.13712374581939804,-1,3,1,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-STX,2024-03-07,2024-03-14,STRONG BUY,1.5,0.99,7,-0.34,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-04-04,2024-04-11,STRONG BUY,1.405,1.245,7,-0.1138790035587188,-1,3,2,2,0,3,0,1,0,-1,1,0.5454545454545454
NGPL-STX,2024-04-18,2024-04-25,STRONG BUY,1.26,1.09,7,-0.13492063492063486,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-04-23,2024-04-30,STRONG BUY,1.46,1.36,7,-0.06849315068493142,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2024-04-24,2024-05-01,STRONG BUY,1.395,1.375,7,-0.014336917562724026,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-04-30,2024-05-07,STRONG BUY,1.36,1.58,7,0.16176470588235292,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2024-05-01,2024-05-08,STRONG BUY,1.375,1.555,7,0.13090909090909086,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-05-02,2024-05-09,STRONG BUY,1.38,1.66,7,0.20289855072463772,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-05-03,2024-05-10,STRONG BUY,1.41,1.655,7,0.17375886524822703,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-05-07,2024-05-14,STRONG BUY,1.58,1.725,7,0.09177215189873418,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2024-05-08,2024-05-15,STRONG BUY,1.555,1.8,7,0.15755627009646309,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-05-09,2024-05-15,STRONG BUY,1.66,1.8,6,0.08433734939759044,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-STX,2024-05-10,2024-05-17,STRONG BUY,1.655,2.01,7,0.21450151057401798,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-05-15,2024-05-22,STRONG BUY,1.8,2.11,7,0.17222222222222214,-1,3,1,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-STX,2024-05-17,2024-05-24,STRONG BUY,2.01,2.08,7,0.034825870646766316,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-STX,2024-05-21,2024-05-28,STRONG BUY,2.18,1.8,7,-0.17431192660550462,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2024-06-13,2024-06-20,STRONG BUY,2.5,2.155,7,-0.13800000000000007,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-06-14,2024-06-21,STRONG BUY,2.36,2.19,7,-0.07203389830508472,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-06-26,2024-07-03,STRONG BUY,2.315,1.67,7,-0.2786177105831534,-1,3,2,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2024-07-23,2024-07-30,STRONG BUY,1.765,1.735,7,-0.01699716713881009,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2024-08-01,2024-08-08,STRONG BUY,1.78,1.79,7,0.005617977528089893,-1,3,1,1,0,3,0,1,0,1,1,0.6363636363636364
NGPL-STX,2024-08-02,2024-08-09,STRONG BUY,1.79,1.705,7,-0.04748603351955305,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-08-07,2024-08-14,STRONG BUY,1.76,1.795,7,0.01988636363636359,-1,3,1,1,0,1,0,1,0,1,1,0.6363636363636364
NGPL-STX,2024-08-08,2024-08-15,STRONG BUY,1.79,1.79,7,0.0,-1,3,1,1,0,1,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-08-16,2024-08-23,STRONG BUY,1.88,1.665,7,-0.1143617021276595,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-STX,2024-09-11,2024-09-18,STRONG BUY,1.865,2.1,7,0.12600536193029496,-1,3,1,1,0,3,0,1,0,1,1,0.6363636363636364
NGPL-STX,2024-09-12,2024-09-19,STRONG BUY,1.87,2.015,7,0.07754010695187166,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-09-18,2024-09-25,STRONG BUY,2.1,2.42,7,0.1523809523809523,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-STX,2024-09-19,2024-09-26,STRONG BUY,2.015,2.435,7,0.20843672456575676,-1,3,1,1,0,3,0,1,0,1,-1,0.5454545454545454
NGPL-STX,2024-09-24,2024-10-01,STRONG BUY,2.285,2.505,7,0.09628008752735218,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2024-09-25,2024-10-02,STRONG BUY,2.42,2.55,7,0.05371900826446277,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-09-26,2024-10-03,STRONG BUY,2.435,2.58,7,0.05954825462012321,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-09-27,2024-10-04,STRONG BUY,2.45,2.475,7,0.010204081632653024,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-10-01,2024-10-08,STRONG BUY,2.505,2.325,7,-0.07185628742514959,-1,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2024-10-02,2024-10-09,STRONG BUY,2.55,2.26,7,-0.11372549019607846,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-10-03,2024-10-10,STRONG BUY,2.58,2.26,7,-0.1240310077519381,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-11-19,2024-11-26,STRONG BUY,1.745,2.495,7,0.4297994269340974,-1,1,1,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2024-11-20,2024-11-27,STRONG BUY,1.895,2.73,7,0.44063324538258575,-1,1,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-11-21,2024-11-28,STRONG BUY,2.0,2.73,7,0.365,-1,1,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-11-22,2024-11-29,STRONG BUY,2.4,2.73,7,0.13750000000000004,-1,1,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-STX,2024-11-26,2024-12-03,STRONG BUY,2.495,2.72,7,0.09018036072144292,-1,1,1,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2024-11-27,2024-12-04,STRONG BUY,2.73,2.63,7,-0.03663003663003666,-1,1,2,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-12-03,2024-12-10,STRONG BUY,2.72,2.715,7,-0.001838235294117771,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2024-12-06,2024-12-13,STRONG BUY,2.73,2.855,7,0.045787545787545784,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-12-10,2024-12-17,STRONG BUY,2.715,2.645,7,-0.02578268876611412,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-STX,2024-12-12,2024-12-19,STRONG BUY,2.845,2.8,7,-0.015817223198594153,-1,3,2,1,0,1,0,1,0,1,1,0.6363636363636364
NGPL-STX,2024-12-13,2024-12-20,STRONG BUY,2.855,2.86,7,0.001751313485113798,-1,3,2,1,0,1,0,1,0,1,0,0.5454545454545454
NGPL-STX,2024-12-19,2024-12-26,STRONG BUY,2.8,2.46,7,-0.12142857142857139,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2023-03-03,2023-03-10,STRONG BUY,2.535,2.345,7,-0.0749506903353057,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2023-05-01,2023-05-08,STRONG BUY,2.005,1.61,7,-0.19700748129675802,-1,1,2,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2023-05-17,2023-05-24,STRONG BUY,2.205,2.055,7,-0.06802721088435369,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2023-05-18,2023-05-25,STRONG BUY,2.085,2.06,7,-0.01199040767386087,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2023-05-19,2023-05-26,STRONG BUY,2.055,1.965,7,-0.04379562043795624,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2023-06-14,2023-06-21,STRONG BUY,1.97,2.295,7,0.16497461928934007,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2023-06-15,2023-06-22,STRONG BUY,1.955,2.15,7,0.09974424552429659,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2023-06-16,2023-06-23,STRONG BUY,2.035,2.175,7,0.06879606879606863,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2023-06-21,2023-06-28,STRONG BUY,2.295,2.435,7,0.06100217864923753,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2023-06-22,2023-06-29,STRONG BUY,2.15,2.47,7,0.14883720930232572,-1,3,1,2,0,3,0,1,0,1,-1,0.5454545454545454
NGPL-TXOK East,2023-06-23,2023-06-30,STRONG BUY,2.175,2.34,7,0.07586206896551727,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2023-06-27,2023-07-04,STRONG BUY,2.39,2.25,7,-0.058577405857740635,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2023-06-28,2023-07-04,STRONG BUY,2.435,2.25,6,-0.07597535934291583,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2023-06-30,2023-07-07,STRONG BUY,2.34,2.095,7,-0.10470085470085456,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2023-07-21,2023-07-28,STRONG BUY,2.375,2.3,7,-0.03157894736842113,-1,3,2,2,0,1,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2023-08-09,2023-08-16,STRONG BUY,2.395,2.44,7,0.018789144050104355,-1,3,2,1,0,3,0,1,0,-1,1,0.5454545454545454
NGPL-TXOK East,2023-09-13,2023-09-20,STRONG BUY,2.305,2.355,7,0.021691973969631156,-1,3,1,0,0,3,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2023-09-15,2023-09-22,STRONG BUY,2.385,2.23,7,-0.06498951781970642,-1,3,2,2,0,3,0,1,0,-1,1,0.5454545454545454
NGPL-TXOK East,2023-09-20,2023-09-27,STRONG BUY,2.355,2.215,7,-0.05944798301486205,-1,3,1,1,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2023-10-04,2023-10-11,STRONG BUY,2.375,2.485,7,0.04631578947368416,-1,3,2,2,0,3,0,1,0,-1,1,0.5454545454545454
NGPL-TXOK East,2023-10-05,2023-10-12,STRONG BUY,2.585,2.4,7,-0.07156673114119924,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2023-10-06,2023-10-13,STRONG BUY,2.565,2.255,7,-0.12085769980506825,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2023-10-27,2023-11-03,STRONG BUY,2.29,2.49,7,0.0873362445414848,-1,3,1,1,0,3,0,1,0,-1,1,0.5454545454545454
NGPL-TXOK East,2023-11-01,2023-11-08,STRONG BUY,2.9,1.45,7,-0.5,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2023-11-22,2023-11-27,STRONG BUY,2.42,2.425,5,0.0020661157024792947,-1,1,1,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2024-01-05,2024-01-12,STRONG BUY,2.54,2.68,7,0.05511811023622052,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2024-01-10,2024-01-17,STRONG BUY,3.02,3.2175,7,0.06539735099337741,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2024-01-13,2024-01-20,STRONG BUY,8.675,2.375,7,-0.7262247838616714,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2024-03-06,2024-03-12,STRONG BUY,1.465,1.315,6,-0.1023890784982936,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-03-07,2024-03-14,STRONG BUY,1.525,1.025,7,-0.3278688524590164,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2024-04-04,2024-04-11,STRONG BUY,1.61,1.32,7,-0.18012422360248448,-1,3,2,2,0,3,0,1,0,-1,1,0.5454545454545454
NGPL-TXOK East,2024-04-24,2024-05-01,STRONG BUY,1.405,1.395,7,-0.007117437722419935,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-04-30,2024-05-07,STRONG BUY,1.325,1.585,7,0.19622641509433963,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2024-05-01,2024-05-08,STRONG BUY,1.395,1.59,7,0.13978494623655918,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-05-02,2024-05-09,STRONG BUY,1.39,1.645,7,0.18345323741007205,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-05-03,2024-05-10,STRONG BUY,1.41,1.66,7,0.1773049645390071,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-05-07,2024-05-14,STRONG BUY,1.585,1.715,7,0.08201892744479503,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2024-05-08,2024-05-15,STRONG BUY,1.59,1.79,7,0.12578616352201255,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-05-09,2024-05-15,STRONG BUY,1.645,1.79,6,0.08814589665653497,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-05-10,2024-05-17,STRONG BUY,1.66,1.985,7,0.19578313253012058,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-05-15,2024-05-22,STRONG BUY,1.79,1.94,7,0.0837988826815642,-1,3,1,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2024-05-17,2024-05-24,STRONG BUY,1.985,1.975,7,-0.005037783375314866,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2024-05-21,2024-05-28,STRONG BUY,2.025,1.775,7,-0.1234567901234568,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2024-06-13,2024-06-20,STRONG BUY,2.375,2.055,7,-0.1347368421052631,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2024-06-14,2024-06-21,STRONG BUY,2.355,2.21,7,-0.06157112526539279,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-06-26,2024-07-03,STRONG BUY,2.285,1.605,7,-0.29759299781181625,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2024-08-01,2024-08-08,STRONG BUY,1.775,1.76,7,-0.008450704225352058,-1,3,1,1,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2024-08-02,2024-08-09,STRONG BUY,1.785,1.695,7,-0.050420168067226816,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-08-07,2024-08-14,STRONG BUY,1.73,1.77,7,0.023121387283237014,-1,3,0,1,0,1,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2024-08-08,2024-08-15,STRONG BUY,1.76,1.815,7,0.031249999999999965,-1,3,1,1,0,1,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-08-15,2024-08-22,STRONG BUY,1.815,1.66,7,-0.08539944903581269,-1,3,1,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2024-08-16,2024-08-23,STRONG BUY,1.865,1.595,7,-0.1447721179624665,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-09-05,2024-09-12,STRONG BUY,1.83,1.8475,7,0.009562841530054562,-1,3,2,2,0,3,0,1,0,-1,1,0.5454545454545454
NGPL-TXOK East,2024-09-11,2024-09-18,STRONG BUY,1.8325,2.05,7,0.11869031377899034,-1,3,1,1,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2024-09-12,2024-09-19,STRONG BUY,1.8475,2.015,7,0.09066305818673895,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-09-14,2024-09-21,STRONG BUY,1.9475,1.96,7,0.006418485237483931,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2024-09-18,2024-09-25,STRONG BUY,2.05,2.42,7,0.18048780487804886,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2024-09-19,2024-09-26,STRONG BUY,2.015,2.37,7,0.17617866004962776,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-09-24,2024-10-01,STRONG BUY,2.18,2.435,7,0.11697247706422012,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2024-09-25,2024-10-02,STRONG BUY,2.42,2.505,7,0.03512396694214875,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2024-09-26,2024-10-03,STRONG BUY,2.37,2.595,7,0.09493670886075953,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-09-27,2024-10-04,STRONG BUY,2.41,2.475,7,0.02697095435684645,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-10-01,2024-10-08,STRONG BUY,2.435,2.38,7,-0.0225872689938399,-1,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2024-10-02,2024-10-09,STRONG BUY,2.505,2.325,7,-0.07185628742514959,-1,3,1,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2024-10-03,2024-10-10,STRONG BUY,2.595,2.25,7,-0.1329479768786128,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2024-11-19,2024-11-26,STRONG BUY,1.81,2.61,7,0.44198895027624296,-1,1,1,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2024-11-20,2024-11-27,STRONG BUY,1.905,2.975,7,0.5616797900262468,-1,1,1,2,0,3,0,1,0,1,0,0.5454545454545454
NGPL-TXOK East,2024-11-21,2024-11-28,STRONG BUY,2.1475,2.975,7,0.38533178114086153,-1,1,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2024-11-22,2024-11-29,STRONG BUY,2.6875,2.975,7,0.10697674418604654,-1,1,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2024-11-27,2024-12-04,STRONG BUY,2.975,2.755,7,-0.07394957983193284,-1,1,2,2,0,3,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2024-12-06,2024-12-13,STRONG BUY,2.75,2.855,7,0.03818181818181818,-1,3,-1,1,0,3,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2024-12-12,2024-12-19,STRONG BUY,2.86,2.795,7,-0.02272727272727271,-1,3,2,1,0,1,0,1,0,1,1,0.6363636363636364
NGPL-TXOK East,2024-12-19,2024-12-26,STRONG BUY,2.795,2.69,7,-0.03756708407871198,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
NGPL-TXOK East,2024-12-20,2024-12-27,STRONG BUY,2.89,2.545,7,-0.11937716262975785,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NNG-Demarc,2023-01-28,2023-02-04,STRONG BUY,7.7141,2.2667,7,-0.7061614446273706,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NNG-Demarc,2023-02-23,2023-03-02,STRONG BUY,2.346,2.5187,7,0.07361466325660693,0,3,1,1,0,3,0,1,0,-1,1,0.5454545454545454
NNG-Demarc,2023-03-02,2023-03-09,STRONG BUY,2.5187,2.5174,7,-0.0005161392781991023,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NNG-Demarc,2023-03-08,2023-03-15,STRONG BUY,2.5338,2.4602,7,-0.029047280764069733,0,3,0,1,0,3,0,1,0,1,1,0.5454545454545454
NNG-Demarc,2023-03-14,2023-03-21,STRONG BUY,2.6134,2.1464,7,-0.17869442106068725,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
NNG-Demarc,2023-04-29,2023-05-05,STRONG BUY,2.128,1.6282,6,-0.2348684210526316,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
NNG-Demarc,2023-05-18,2023-05-25,STRONG BUY,2.085,1.995,7,-0.04316546762589921,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NNG-Demarc,2023-05-19,2023-05-26,STRONG BUY,1.995,1.81,7,-0.09273182957393486,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NNG-Demarc,2023-06-13,2023-06-20,STRONG BUY,1.88,2.03,7,0.07978723404255315,0,1,1,1,0,0,0,1,0,1,1,0.5454545454545454
NNG-Demarc,2023-06-14,2023-06-21,STRONG BUY,1.98,2.275,7,0.14898989898989895,0,1,1,2,0,3,0,1,0,1,0,0.5454545454545454
NNG-Demarc,2023-06-15,2023-06-22,STRONG BUY,1.97,2.15,7,0.09137055837563449,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
NNG-Demarc,2023-06-16,2023-06-23,STRONG BUY,2.005,2.175,7,0.084788029925187,0,1,1,2,0,3,0,1,0,1,0,0.5454545454545454
NNG-Demarc,2023-06-21,2023-06-28,STRONG BUY,2.275,2.49,7,0.09450549450549464,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NNG-Demarc,2023-06-22,2023-06-29,STRONG BUY,2.15,2.425,7,0.12790697674418602,0,3,1,2,0,3,0,1,0,1,-1,0.5454545454545454
NNG-Demarc,2023-06-23,2023-06-30,STRONG BUY,2.175,2.385,7,0.09655172413793102,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
NNG-Demarc,2023-06-27,2023-07-04,STRONG BUY,2.415,2.255,7,-0.06625258799171849,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
NNG-Demarc,2023-06-28,2023-07-04,STRONG BUY,2.49,2.255,6,-0.09437751004016076,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
NNG-Demarc,2023-06-30,2023-07-07,STRONG BUY,2.385,2.12,7,-0.11111111111111098,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
NNG-Demarc,2023-07-19,2023-07-26,STRONG BUY,2.315,2.42,7,0.045356371490280774,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
NNG-Demarc,2023-07-21,2023-07-28,STRONG BUY,2.405,2.355,7,-0.02079002079002072,0,3,2,2,0,1,0,1,0,1,1,0.6363636363636364
NNG-Demarc,2023-07-27,2023-08-03,STRONG BUY,2.445,2.205,7,-0.09815950920245389,0,3,1,1,0,3,0,1,0,1,1,0.6363636363636364
NNG-Demarc,2023-09-12,2023-09-19,STRONG BUY,2.32,2.285,7,-0.015086206896551595,0,1,2,1,0,0,0,1,0,1,1,0.5454545454545454
NNG-Demarc,2023-09-15,2023-09-22,STRONG BUY,2.365,2.115,7,-0.10570824524312895,0,0,2,2,0,3,0,1,0,1,1,0.5454545454545454
NNG-Demarc,2023-10-04,2023-10-11,STRONG BUY,2.3,2.495,7,0.08478260869565231,0,3,2,1,0,3,0,1,0,-1,1,0.5454545454545454
NNG-Demarc,2023-10-05,2023-10-12,STRONG BUY,2.545,2.34,7,-0.08055009823182714,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
NNG-Demarc,2023-10-06,2023-10-13,STRONG BUY,2.55,2.22,7,-0.12941176470588223,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
NNG-Demarc,2023-10-27,2023-11-03,STRONG BUY,2.335,2.535,7,0.08565310492505361,0,3,2,1,0,3,0,1,0,-1,1,0.5454545454545454
NNG-Demarc,2023-11-01,2023-11-08,STRONG BUY,3.0,1.72,7,-0.4266666666666667,0,3,1,1,0,3,0,1,0,1,-1,0.5454545454545454
