ticker,series_id,series_desc,metadata_desc,entity_name,cmdty_class,sub_cmdty_desc,asset_name,region_name,country_name,state_name,province_name,status,series_type,sub_region,table_name,mongo_id,metadata_uuid,entity_id
,NG.N9050AL2.M,"Alabama Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,Southeast,United States,Alabama,,TRUE,,,,569fa08bff90363b6dab6e61,5044f2f0-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050WV2.A,"West Virginia Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,Northeast,United States,West Virginia,,TRUE,,,,569fa08bff90363b6dab6e61,9cf14940-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050VA2.M,"Virginia Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,Northeast,United States,Virginia,,TRUE,,,,569fa08bff90363b6dab6e61,9826eff0-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050VA2.A,"Virginia Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,Northeast,United States,Virginia,,TRUE,,,,569fa08bff90363b6dab6e61,95f4cdb0-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050KS2.M,"Kansas Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,South Central,United States,Kansas,,TRUE,,,,569fa08bff90363b6dab6e61,b021a8d0-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050FL2.A,"Florida Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,Southeast,United States,Florida,,TRUE,,,,569fa08bff90363b6dab6e61,9060ff50-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050CO2.A,"Colorado Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,Rockies,United States,Colorado,,TRUE,,,,569fa08bff90363b6dab6e61,807279c0-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050NE2.M,"Nebraska Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,Midwest,United States,Nebraska,,TRUE,,,,569fa08bff90363b6dab6e61,11d2d090-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050KY2.A,"Kentucky Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,Southeast,United States,Kentucky,,TRUE,,,,569fa08bff90363b6dab6e61,b89f9440-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050IL2.A,"Illinois Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,Midwest,United States,Illinois,,TRUE,,,,569fa08bff90363b6dab6e61,995b94d0-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050TN2.A,"Tennessee Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,Southeast,United States,Tennessee,,TRUE,,,,569fa08bff90363b6dab6e61,763ef9a0-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050UT2.M,"Utah Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,Rockies,United States,Utah,,TRUE,,,,569fa08bff90363b6dab6e61,91a8a510-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050FX2.A,"Federal Offshore--Gulf of Mexico Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,Gulf of America,United States,,,TRUE,,,,569fa08bff90363b6dab6e61,8935d2a0-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050SD2.A,"South Dakota Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,Rockies,United States,South Dakota,,TRUE,,,,569fa08bff90363b6dab6e61,68f94cf0-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050KY2.M,"Kentucky Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,Southeast,United States,Kentucky,,TRUE,,,,569fa08bff90363b6dab6e61,be778d00-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050NM2.A,"New Mexico Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,South Central,United States,New Mexico,,TRUE,,,,569fa08bff90363b6dab6e61,2083cd10-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050CA2.M,"California Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,West,United States,California,,TRUE,,,,569fa08bff90363b6dab6e61,7b5aead0-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050IN2.M,"Indiana Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,Midwest,United States,Indiana,,TRUE,,,,569fa08bff90363b6dab6e61,a3b4f700-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050OH2.M,"Ohio Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,Northeast,United States,Ohio,,TRUE,,,,569fa08bff90363b6dab6e61,4581dd00-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050MS2.M,"Mississippi Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,South Central,United States,Mississippi,,TRUE,,,,569fa08bff90363b6dab6e61,f7bb2090-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050NM2.M,"New Mexico Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,South Central,United States,New Mexico,,TRUE,,,,569fa08bff90363b6dab6e61,26fb1310-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050AZ2.A,"Arizona Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,West,United States,Arizona,,TRUE,,,,569fa08bff90363b6dab6e61,629b9ee0-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050AK2.M,"Alaska Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,Alaska,United States,Alaska,,TRUE,,,,569fa08bff90363b6dab6e61,5d176b70-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050SD2.M,"South Dakota Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,Rockies,United States,South Dakota,,TRUE,,,,569fa08bff90363b6dab6e61,6cf88e10-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050MO2.A,"Missouri Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,Midwest,United States,Missouri,,TRUE,,,,569fa08bff90363b6dab6e61,00f3d080-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050AK2.A,"Alaska Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,Alaska,United States,Alaska,,TRUE,,,,569fa08bff90363b6dab6e61,543da460-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050NV2.M,"Nevada Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,West,United States,Nevada,,TRUE,,,,569fa08bff90363b6dab6e61,1a7f4610-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050CO2.M,"Colorado Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,Rockies,United States,Colorado,,TRUE,,,,569fa08bff90363b6dab6e61,8400f7b0-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050NV2.A,"Nevada Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,West,United States,Nevada,,TRUE,,,,569fa08bff90363b6dab6e61,1846e240-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050NY2.A,"New York Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,Northeast,United States,New York,,TRUE,,,,569fa08bff90363b6dab6e61,2b26bb60-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050FL2.M,"Florida Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,Southeast,United States,Florida,,TRUE,,,,569fa08bff90363b6dab6e61,93b6e110-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050PA2.M,"Pennsylvania Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,Northeast,United States,Pennsylvania,,TRUE,,,,569fa08bff90363b6dab6e61,5f095af0-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050US2.A,"U.S. Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,United States,United States,,,TRUE,,,,569fa08bff90363b6dab6e61,86278bc0-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050OK2.A,"Oklahoma Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,South Central,United States,Oklahoma,,TRUE,,,,569fa08bff90363b6dab6e61,4c384ee0-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050OR2.M,"Oregon Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,West,United States,Oregon,,TRUE,,,,569fa08bff90363b6dab6e61,56b53ea0-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050OR2.A,"Oregon Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,West,United States,Oregon,,TRUE,,,,569fa08bff90363b6dab6e61,535d12f0-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050US2.M,"U.S. Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,United States,United States,,,TRUE,,,,569fa08bff90363b6dab6e61,8af08580-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050TX2.A,"Texas Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,South Central,United States,Texas,,TRUE,,,,569fa08bff90363b6dab6e61,7f086d00-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050MO2.M,"Missouri Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,Midwest,United States,Missouri,,TRUE,,,,569fa08bff90363b6dab6e61,03e79510-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050TX2.M,"Texas Natural Gas Marketed Production, Monthly",Production,Energy Information Administration (EIA),Natural Gas,,,South Central,United States,Texas,,TRUE,,,,569fa08bff90363b6dab6e61,83114b10-457c-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050MS2.A,"Mississippi Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,South Central,United States,Mississippi,,TRUE,,,,569fa08bff90363b6dab6e61,f24767e0-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.N9050MI2.A,"Michigan Natural Gas Marketed Production, Annual",Production,Energy Information Administration (EIA),Natural Gas,,,Midwest,United States,Michigan,,TRUE,,,,569fa08bff90363b6dab6e61,d831dac0-457b-11e8-85c3-114481abc1bc,55d20b8629341c2c265385b0
,NG.NA1160_SMS_2.M,"Mississippi Dry Natural Gas Production, Monthly",Production - Dry Gas,Energy Information Administration (EIA),Natural Gas,Dry Gas,,South Central,United States,Mississippi,,TRUE,,,,578051d04e720c152dcad5e0,d040ebc0-61c4-11e8-8184-a1fc31287187,55d20b8629341c2c265385b0
,NG.NA1160_SUT_2.A,"Utah Dry Natural Gas Production, Annual",Production - Dry Gas,Energy Information Administration (EIA),Natural Gas,Dry Gas,,Rockies,United States,Utah,,TRUE,,,,578051d04e720c152dcad5e0,be7a0740-61c5-11e8-8184-a1fc31287187,55d20b8629341c2c265385b0
,NG.NA1160_STN_2.A,"Tennessee Dry Natural Gas Production, Annual",Production - Dry Gas,Energy Information Administration (EIA),Natural Gas,Dry Gas,,Midwest,United States,Tennessee,,TRUE,,,,578051d04e720c152dcad5e0,aa3a28f0-61c5-11e8-8184-a1fc31287187,55d20b8629341c2c265385b0
,NG.NA1160_STN_2.M,"Tennessee Dry Natural Gas Production, Monthly",Production - Dry Gas,Energy Information Administration (EIA),Natural Gas,Dry Gas,,Midwest,United States,Tennessee,,TRUE,,,,578051d04e720c152dcad5e0,ac4ab970-61c5-11e8-8184-a1fc31287187,55d20b8629341c2c265385b0
,NG.NA1160_SAZ_2.A,"Arizona Dry Natural Gas Production, Annual",Production - Dry Gas,Energy Information Administration (EIA),Natural Gas,Dry Gas,,Rockies,United States,Arizona,,TRUE,,,,578051d04e720c152dcad5e0,52669920-61c4-11e8-8184-a1fc31287187,55d20b8629341c2c265385b0
,NG.NA1160_SOR_2.M,"Oregon Dry Natural Gas Production, Monthly",Production - Dry Gas,Energy Information Administration (EIA),Natural Gas,Dry Gas,,West,United States,Oregon,,TRUE,,,,578051d04e720c152dcad5e0,8818fa30-61c5-11e8-8184-a1fc31287187,55d20b8629341c2c265385b0
,NG.NA1160_SOR_2.A,"Oregon Dry Natural Gas Production, Annual",Production - Dry Gas,Energy Information Administration (EIA),Natural Gas,Dry Gas,,West,United States,Oregon,,TRUE,,,,578051d04e720c152dcad5e0,832e6eb0-61c5-11e8-8184-a1fc31287187,55d20b8629341c2c265385b0
,NG.NA1160_SAZ_2.M,"Arizona Dry Natural Gas Production, Monthly",Production - Dry Gas,Energy Information Administration (EIA),Natural Gas,Dry Gas,,Rockies,United States,Arizona,,TRUE,,,,578051d04e720c152dcad5e0,536ac2b0-61c4-11e8-8184-a1fc31287187,55d20b8629341c2c265385b0
,NG.NA1160_R3FM_2.A,"Federal Offshore--Gulf of Mexico Dry Natural Gas Production, Annual",Production - Dry Gas,Energy Information Administration (EIA),Natural Gas,Dry Gas,,Gulf of America,United States,,,TRUE,,,,578051d04e720c152dcad5e0,6b611950-61c4-11e8-8184-a1fc31287187,55d20b8629341c2c265385b0
,NG.NA1160_R3FM_2.M,"Federal Offshore--Gulf of Mexico Dry Natural Gas Production, Monthly",Production - Dry Gas,Energy Information Administration (EIA),Natural Gas,Dry Gas,,Gulf of America,United States,,,TRUE,,,,578051d04e720c152dcad5e0,6ebb8ef0-61c4-11e8-8184-a1fc31287187,55d20b8629341c2c265385b0
,NG.NA1160_SAL_2.A,"Alabama Dry Natural Gas Production, Annual",Production - Dry Gas,Energy Information Administration (EIA),Natural Gas,Dry Gas,,Southeast,United States,Alabama,,TRUE,,,,578051d04e720c152dcad5e0,493b0890-61c4-11e8-8184-a1fc31287187,55d20b8629341c2c265385b0
,NG.NA1160_SAK_2.M,"Alaska Dry Natural Gas Production, Monthly",Production - Dry Gas,Energy Information Administration (EIA),Natural Gas,Dry Gas,,Alaska,United States,Alaska,,TRUE,,,,578051d04e720c152dcad5e0,4e661f80-61c4-11e8-8184-a1fc31287187,55d20b8629341c2c265385b0
