Date,Location,max_lmp
2018-05-14,LZ_SOUTH,74.46
2018-05-15,LZ_SOUTH,126.52
2018-05-16,LZ_SOUTH,556.94
2018-05-17,LZ_SOUTH,175.73
2018-05-18,LZ_SOUTH,121.38
2018-05-19,LZ_SOUTH,80.14
2018-05-20,LZ_SOUTH,71.87
2018-05-21,LZ_SOUTH,94.39
2018-05-22,LZ_SOUTH,79.06
2018-05-23,LZ_SOUTH,99.2
2018-05-24,LZ_SOUTH,181.89
2018-05-25,LZ_SOUTH,258.6
2018-05-26,LZ_SOUTH,258.84
2018-05-27,LZ_SOUTH,108.86
2018-05-28,LZ_SOUTH,115.44
2018-05-29,LZ_SOUTH,215.65
2018-05-30,LZ_SOUTH,203.14
2018-05-31,LZ_SOUTH,231.33
2018-06-01,LZ_SOUTH,109.78
2018-06-02,LZ_SOUTH,80.56
2018-06-03,LZ_SOUTH,64.32
2018-06-04,LZ_SOUTH,69.93
2018-06-05,LZ_SOUTH,103.02
2018-06-06,LZ_SOUTH,84.26
2018-06-07,LZ_SOUTH,72.3
2018-06-08,LZ_SOUTH,69.38
2018-06-09,LZ_SOUTH,71.32
2018-06-10,LZ_SOUTH,61.0
2018-06-11,LZ_SOUTH,95.92
2018-06-12,LZ_SOUTH,69.42
2018-06-13,LZ_SOUTH,62.43
2018-06-14,LZ_SOUTH,53.43
2018-06-15,LZ_SOUTH,56.88
2018-06-16,LZ_SOUTH,43.28
2018-06-17,LZ_SOUTH,54.49
2018-06-18,LZ_SOUTH,60.2
2018-06-19,LZ_SOUTH,40.19
2018-06-20,LZ_SOUTH,45.53
2018-06-21,LZ_SOUTH,101.97
2018-06-22,LZ_SOUTH,88.18
2018-06-23,LZ_SOUTH,57.81
2018-06-24,LZ_SOUTH,44.44
2018-06-25,LZ_SOUTH,65.73
2018-06-26,LZ_SOUTH,66.35
2018-06-27,LZ_SOUTH,124.6
2018-06-28,LZ_SOUTH,64.08
2018-06-29,LZ_SOUTH,59.26
2018-06-30,LZ_SOUTH,52.29
2018-07-01,LZ_SOUTH,77.02
2018-07-02,LZ_SOUTH,161.96
2018-07-03,LZ_SOUTH,168.61
2018-07-04,LZ_SOUTH,52.62
2018-07-05,LZ_SOUTH,60.77
2018-07-06,LZ_SOUTH,64.23
2018-07-07,LZ_SOUTH,61.26
2018-07-08,LZ_SOUTH,50.88
2018-07-09,LZ_SOUTH,52.17
2018-07-10,LZ_SOUTH,70.6
2018-07-11,LZ_SOUTH,60.7
2018-07-12,LZ_SOUTH,59.78
2018-07-13,LZ_SOUTH,70.75
2018-07-14,LZ_SOUTH,69.41
2018-07-15,LZ_SOUTH,108.92
2018-07-16,LZ_SOUTH,187.74
2018-07-17,LZ_SOUTH,849.48
2018-07-18,LZ_SOUTH,1577.81
2018-07-19,LZ_SOUTH,1868.29
2018-07-20,LZ_SOUTH,1132.87
2018-07-21,LZ_SOUTH,1746.82
2018-07-22,LZ_SOUTH,1885.64
2018-07-23,LZ_SOUTH,2068.16
2018-07-24,LZ_SOUTH,701.59
2018-07-25,LZ_SOUTH,923.57
2018-07-26,LZ_SOUTH,789.44
2018-07-27,LZ_SOUTH,205.66
2018-07-28,LZ_SOUTH,140.77
2018-07-29,LZ_SOUTH,144.14
2018-07-30,LZ_SOUTH,114.04
2018-07-31,LZ_SOUTH,73.28
2018-08-01,LZ_SOUTH,97.75
2018-08-02,LZ_SOUTH,112.25
2018-08-03,LZ_SOUTH,77.82
2018-08-04,LZ_SOUTH,52.64
2018-08-05,LZ_SOUTH,51.79
2018-08-06,LZ_SOUTH,64.76
2018-08-07,LZ_SOUTH,84.68
2018-08-08,LZ_SOUTH,88.24
2018-08-09,LZ_SOUTH,52.66
2018-08-10,LZ_SOUTH,50.2
2018-08-11,LZ_SOUTH,43.7
2018-08-12,LZ_SOUTH,42.4
2018-08-13,LZ_SOUTH,38.44
2018-08-14,LZ_SOUTH,41.21
2018-08-15,LZ_SOUTH,80.13
2018-08-16,LZ_SOUTH,80.97
2018-08-17,LZ_SOUTH,151.59
2018-08-18,LZ_SOUTH,81.84
2018-08-19,LZ_SOUTH,74.71
2018-08-20,LZ_SOUTH,106.89
2018-08-21,LZ_SOUTH,133.64
2018-08-22,LZ_SOUTH,118.22
2018-08-23,LZ_SOUTH,95.97
2018-08-24,LZ_SOUTH,125.0
2018-08-25,LZ_SOUTH,114.08
2018-08-26,LZ_SOUTH,87.72
2018-08-27,LZ_SOUTH,85.98
2018-08-28,LZ_SOUTH,85.06
2018-08-29,LZ_SOUTH,129.11
2018-08-30,LZ_SOUTH,107.16
2018-08-31,LZ_SOUTH,72.58
2018-09-01,LZ_SOUTH,70.48
2018-09-02,LZ_SOUTH,66.79
2018-09-03,LZ_SOUTH,46.04
2018-09-04,LZ_SOUTH,53.9
2018-09-05,LZ_SOUTH,56.33
2018-09-06,LZ_SOUTH,63.89
2018-09-07,LZ_SOUTH,62.0
2018-09-08,LZ_SOUTH,48.81
2018-09-09,LZ_SOUTH,45.61
2018-09-10,LZ_SOUTH,48.35
2018-09-11,LZ_SOUTH,40.27
2018-09-12,LZ_SOUTH,43.36
2018-09-13,LZ_SOUTH,50.18
2018-09-14,LZ_SOUTH,52.3
2018-09-15,LZ_SOUTH,49.31
2018-09-16,LZ_SOUTH,76.06
2018-09-17,LZ_SOUTH,91.31
2018-09-18,LZ_SOUTH,80.09
2018-09-19,LZ_SOUTH,53.48
2018-09-20,LZ_SOUTH,50.63
2018-09-21,LZ_SOUTH,47.69
2018-09-22,LZ_SOUTH,39.57
2018-09-23,LZ_SOUTH,43.12
2018-09-24,LZ_SOUTH,65.46
2018-09-25,LZ_SOUTH,62.93
2018-09-26,LZ_SOUTH,47.05
2018-09-27,LZ_SOUTH,40.11
2018-09-28,LZ_SOUTH,48.6
2018-09-29,LZ_SOUTH,45.09
2018-09-30,LZ_SOUTH,51.07
2018-10-01,LZ_SOUTH,62.08
2018-10-02,LZ_SOUTH,72.83
2018-10-03,LZ_SOUTH,79.82
2018-10-04,LZ_SOUTH,76.46
2018-10-05,LZ_SOUTH,73.52
2018-10-06,LZ_SOUTH,100.1
2018-10-07,LZ_SOUTH,72.49
2018-10-08,LZ_SOUTH,88.18
2018-10-09,LZ_SOUTH,86.13
2018-10-10,LZ_SOUTH,73.65
2018-10-11,LZ_SOUTH,40.23
2018-10-12,LZ_SOUTH,54.02
2018-10-13,LZ_SOUTH,51.43
2018-10-14,LZ_SOUTH,67.22
2018-10-15,LZ_SOUTH,50.38
2018-10-16,LZ_SOUTH,51.18
2018-10-17,LZ_SOUTH,59.54
2018-10-18,LZ_SOUTH,49.18
2018-10-19,LZ_SOUTH,49.52
2018-10-20,LZ_SOUTH,40.51
2018-10-21,LZ_SOUTH,38.74
2018-10-22,LZ_SOUTH,39.05
2018-10-23,LZ_SOUTH,40.59
2018-10-24,LZ_SOUTH,35.62
2018-10-25,LZ_SOUTH,39.8
2018-10-26,LZ_SOUTH,44.66
