Date,loc_name,Scheduled Quantity,Operationally Available
10/31/2022,Trunkline Rec - HH Low Pressure,48419.0,81581.0
11/01/2022,Trunkline Rec - HH Low Pressure,19990.0,110010.0
11/02/2022,Trunkline Rec - HH Low Pressure,34990.0,93996.0
11/03/2022,Trunkline Rec - HH Low Pressure,17990.0,114642.0
11/04/2022,Trunkline Rec - HH Low Pressure,12245.0,123812.0
11/05/2022,Trunkline Rec - HH Low Pressure,30008.0,99991.0
11/06/2022,Trunkline Rec - HH Low Pressure,30008.0,99991.0
11/07/2022,Trunkline Rec - HH Low Pressure,44870.0,76676.0
11/08/2022,Trunkline Rec - HH Low Pressure,44944.0,83344.0
11/09/2022,Trunkline Rec - HH Low Pressure,52966.0,69140.0
11/10/2022,Trunkline Rec - HH Low Pressure,36037.0,93963.0
11/11/2022,Trunkline Rec - HH Low Pressure,45006.0,84993.0
11/12/2022,Trunkline Rec - HH Low Pressure,45006.0,84993.0
11/13/2022,Trunkline Rec - HH Low Pressure,45006.0,84993.0
11/14/2022,Trunkline Rec - HH Low Pressure,45006.0,88349.0
11/15/2022,Trunkline Rec - HH Low Pressure,55556.0,74444.0
11/16/2022,Trunkline Rec - HH Low Pressure,42669.0,87330.0
11/17/2022,Trunkline Rec - HH Low Pressure,48302.0,81699.0
11/18/2022,Trunkline Rec - HH Low Pressure,42452.0,87551.0
11/19/2022,Trunkline Rec - HH Low Pressure,32083.0,97919.0
11/20/2022,Trunkline Rec - HH Low Pressure,32083.0,97919.0
11/21/2022,Trunkline Rec - HH Low Pressure,32083.0,97919.0
11/22/2022,Trunkline Rec - HH Low Pressure,35083.0,92268.0
11/23/2022,Trunkline Rec - HH Low Pressure,42087.0,87913.0
11/24/2022,Trunkline Rec - HH Low Pressure,36085.0,93915.0
11/25/2022,Trunkline Rec - HH Low Pressure,36085.0,93915.0
11/26/2022,Trunkline Rec - HH Low Pressure,36085.0,93915.0
11/27/2022,Trunkline Rec - HH Low Pressure,36085.0,93915.0
11/28/2022,Trunkline Rec - HH Low Pressure,41094.0,82986.0
11/29/2022,Trunkline Rec - HH Low Pressure,57098.0,72902.0
11/30/2022,Trunkline Rec - HH Low Pressure,39071.0,90939.0
12/01/2022,Trunkline Rec - HH Low Pressure,40989.0,89010.0
12/02/2022,Trunkline Rec - HH Low Pressure,38115.0,91884.0
12/03/2022,Trunkline Rec - HH Low Pressure,30054.0,99945.0
12/04/2022,Trunkline Rec - HH Low Pressure,30054.0,99945.0
12/05/2022,Trunkline Rec - HH Low Pressure,30054.0,99945.0
12/06/2022,Trunkline Rec - HH Low Pressure,12018.0,117978.0
12/07/2022,Trunkline Rec - HH Low Pressure,30304.0,99692.0
12/08/2022,Trunkline Rec - HH Low Pressure,38422.0,91511.0
12/09/2022,Trunkline Rec - HH Low Pressure,12976.0,117023.0
12/10/2022,Trunkline Rec - HH Low Pressure,19989.0,110012.0
12/11/2022,Trunkline Rec - HH Low Pressure,19989.0,110012.0
12/12/2022,Trunkline Rec - HH Low Pressure,19989.0,110012.0
12/13/2022,Trunkline Rec - HH Low Pressure,15628.0,114206.0
12/14/2022,Trunkline Rec - HH Low Pressure,25054.0,103626.0
12/15/2022,Trunkline Rec - HH Low Pressure,33418.0,94142.0
12/16/2022,Trunkline Rec - HH Low Pressure,25332.0,107303.0
12/17/2022,Trunkline Rec - HH Low Pressure,0.0,130000.0
12/18/2022,Trunkline Rec - HH Low Pressure,0.0,130000.0
12/19/2022,Trunkline Rec - HH Low Pressure,0.0,130000.0
12/20/2022,Trunkline Rec - HH Low Pressure,0.0,130000.0
12/21/2022,Trunkline Rec - HH Low Pressure,1803.0,128198.0
12/22/2022,Trunkline Rec - HH Low Pressure,10018.0,119981.0
12/23/2022,Trunkline Rec - HH Low Pressure,4000.0,121273.0
12/24/2022,Trunkline Rec - HH Low Pressure,0.0,130000.0
12/25/2022,Trunkline Rec - HH Low Pressure,0.0,130000.0
12/26/2022,Trunkline Rec - HH Low Pressure,0.0,130000.0
12/27/2022,Trunkline Rec - HH Low Pressure,0.0,130000.0
12/28/2022,Trunkline Rec - HH Low Pressure,17417.0,112585.0
12/29/2022,Trunkline Rec - HH Low Pressure,8593.0,121408.0
12/30/2022,Trunkline Rec - HH Low Pressure,9102.0,120897.0
12/31/2022,Trunkline Rec - HH Low Pressure,9102.0,120897.0
01/01/2023,Trunkline Rec - HH Low Pressure,15016.0,109574.0
01/02/2023,Trunkline Rec - HH Low Pressure,6000.0,124000.0
01/03/2023,Trunkline Rec - HH Low Pressure,13513.0,111978.0
01/04/2023,Trunkline Rec - HH Low Pressure,15050.0,114950.0
01/05/2023,Trunkline Rec - HH Low Pressure,15000.0,115000.0
01/06/2023,Trunkline Rec - HH Low Pressure,28023.0,101977.0
01/07/2023,Trunkline Rec - HH Low Pressure,25308.0,101272.0
01/08/2023,Trunkline Rec - HH Low Pressure,14308.0,115692.0
01/09/2023,Trunkline Rec - HH Low Pressure,17282.0,112718.0
01/10/2023,Trunkline Rec - HH Low Pressure,0.0,130000.0
01/11/2023,Trunkline Rec - HH Low Pressure,0.0,130000.0
01/12/2023,Trunkline Rec - HH Low Pressure,29137.0,108734.0
01/13/2023,Trunkline Rec - HH Low Pressure,33700.0,93664.0
01/14/2023,Trunkline Rec - HH Low Pressure,27918.0,102081.0
01/15/2023,Trunkline Rec - HH Low Pressure,27918.0,102081.0
01/16/2023,Trunkline Rec - HH Low Pressure,27748.0,102354.0
01/17/2023,Trunkline Rec - HH Low Pressure,27918.0,102084.0
01/18/2023,Trunkline Rec - HH Low Pressure,9400.0,120601.0
01/19/2023,Trunkline Rec - HH Low Pressure,9400.0,120601.0
01/20/2023,Trunkline Rec - HH Low Pressure,27214.0,102786.0
01/21/2023,Trunkline Rec - HH Low Pressure,40709.0,89292.0
01/22/2023,Trunkline Rec - HH Low Pressure,40709.0,89292.0
01/23/2023,Trunkline Rec - HH Low Pressure,40709.0,89292.0
01/24/2023,Trunkline Rec - HH Low Pressure,44400.0,85600.0
01/25/2023,Trunkline Rec - HH Low Pressure,48118.0,81880.0
01/26/2023,Trunkline Rec - HH Low Pressure,56936.0,73061.0
01/27/2023,Trunkline Rec - HH Low Pressure,31836.0,98163.0
01/28/2023,Trunkline Rec - HH Low Pressure,29359.0,100644.0
01/29/2023,Trunkline Rec - HH Low Pressure,29359.0,100644.0
01/30/2023,Trunkline Rec - HH Low Pressure,29359.0,100644.0
01/31/2023,Trunkline Rec - HH Low Pressure,33028.0,95045.0
02/01/2023,Trunkline Rec - HH Low Pressure,10018.0,119981.0
02/02/2023,Trunkline Rec - HH Low Pressure,15018.0,111980.0
02/03/2023,Trunkline Rec - HH Low Pressure,21532.0,108468.0
02/04/2023,Trunkline Rec - HH Low Pressure,21426.0,108572.0
02/05/2023,Trunkline Rec - HH Low Pressure,21426.0,108572.0
02/06/2023,Trunkline Rec - HH Low Pressure,21426.0,108572.0
02/07/2023,Trunkline Rec - HH Low Pressure,72855.0,57147.0
02/08/2023,Trunkline Rec - HH Low Pressure,66446.0,61271.0
02/09/2023,Trunkline Rec - HH Low Pressure,63292.0,68833.0
02/10/2023,Trunkline Rec - HH Low Pressure,77089.0,52912.0
02/11/2023,Trunkline Rec - HH Low Pressure,46119.0,83881.0
02/12/2023,Trunkline Rec - HH Low Pressure,46119.0,83881.0
02/13/2023,Trunkline Rec - HH Low Pressure,46119.0,83881.0
02/14/2023,Trunkline Rec - HH Low Pressure,82466.0,47534.0
02/15/2023,Trunkline Rec - HH Low Pressure,26694.0,103308.0
02/16/2023,Trunkline Rec - HH Low Pressure,39694.0,90306.0
02/17/2023,Trunkline Rec - HH Low Pressure,53776.0,76223.0
02/18/2023,Trunkline Rec - HH Low Pressure,29926.0,100074.0
02/19/2023,Trunkline Rec - HH Low Pressure,29926.0,100074.0
02/20/2023,Trunkline Rec - HH Low Pressure,29926.0,100074.0
02/21/2023,Trunkline Rec - HH Low Pressure,29926.0,100074.0
02/22/2023,Trunkline Rec - HH Low Pressure,52536.0,77464.0
02/23/2023,Trunkline Rec - HH Low Pressure,32538.0,97463.0
02/24/2023,Trunkline Rec - HH Low Pressure,49456.0,80008.0
02/25/2023,Trunkline Rec - HH Low Pressure,62436.0,67562.0
02/26/2023,Trunkline Rec - HH Low Pressure,62436.0,67563.0
02/27/2023,Trunkline Rec - HH Low Pressure,62436.0,67563.0
02/28/2023,Trunkline Rec - HH Low Pressure,69036.0,60965.0
03/01/2023,Trunkline Rec - HH Low Pressure,19936.0,110065.0
03/02/2023,Trunkline Rec - HH Low Pressure,17431.0,112569.0
03/03/2023,Trunkline Rec - HH Low Pressure,22437.0,107562.0
03/04/2023,Trunkline Rec - HH Low Pressure,22437.0,107562.0
03/05/2023,Trunkline Rec - HH Low Pressure,22437.0,107562.0
03/06/2023,Trunkline Rec - HH Low Pressure,22437.0,107562.0
03/07/2023,Trunkline Rec - HH Low Pressure,18000.0,111902.0
03/08/2023,Trunkline Rec - HH Low Pressure,9107.0,120893.0
03/09/2023,Trunkline Rec - HH Low Pressure,15000.0,115000.0
03/10/2023,Trunkline Rec - HH Low Pressure,29505.0,78860.0
03/11/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
03/12/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
03/13/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
03/14/2023,Trunkline Rec - HH Low Pressure,15000.0,115000.0
03/15/2023,Trunkline Rec - HH Low Pressure,35000.0,94848.0
03/16/2023,Trunkline Rec - HH Low Pressure,25590.0,104412.0
03/17/2023,Trunkline Rec - HH Low Pressure,25590.0,104412.0
03/18/2023,Trunkline Rec - HH Low Pressure,25000.0,105000.0
03/19/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
03/20/2023,Trunkline Rec - HH Low Pressure,0.0,136578.0
03/21/2023,Trunkline Rec - HH Low Pressure,0.0,130000.0
03/22/2023,Trunkline Rec - HH Low Pressure,0.0,130000.0
03/23/2023,Trunkline Rec - HH Low Pressure,11490.0,118511.0
03/24/2023,Trunkline Rec - HH Low Pressure,25283.0,104715.0
03/25/2023,Trunkline Rec - HH Low Pressure,13369.0,116632.0
03/26/2023,Trunkline Rec - HH Low Pressure,13369.0,116632.0
03/27/2023,Trunkline Rec - HH Low Pressure,13369.0,116632.0
03/28/2023,Trunkline Rec - HH Low Pressure,21479.0,108529.0
03/29/2023,Trunkline Rec - HH Low Pressure,15000.0,115000.0
03/30/2023,Trunkline Rec - HH Low Pressure,15000.0,115000.0
03/31/2023,Trunkline Rec - HH Low Pressure,15000.0,115000.0
04/01/2023,Trunkline Rec - HH Low Pressure,44969.0,82988.0
04/02/2023,Trunkline Rec - HH Low Pressure,37016.0,95076.0
04/03/2023,Trunkline Rec - HH Low Pressure,52988.0,62763.0
04/04/2023,Trunkline Rec - HH Low Pressure,49869.0,68102.0
04/05/2023,Trunkline Rec - HH Low Pressure,17318.0,112181.0
04/06/2023,Trunkline Rec - HH Low Pressure,17941.0,112059.0
04/07/2023,Trunkline Rec - HH Low Pressure,9923.0,120077.0
04/08/2023,Trunkline Rec - HH Low Pressure,9923.0,120077.0
04/09/2023,Trunkline Rec - HH Low Pressure,9923.0,120077.0
04/10/2023,Trunkline Rec - HH Low Pressure,19946.0,104041.0
04/11/2023,Trunkline Rec - HH Low Pressure,32297.0,97705.0
04/12/2023,Trunkline Rec - HH Low Pressure,18022.0,111978.0
04/13/2023,Trunkline Rec - HH Low Pressure,18323.0,111677.0
04/14/2023,Trunkline Rec - HH Low Pressure,20967.0,109020.0
04/15/2023,Trunkline Rec - HH Low Pressure,9923.0,120077.0
04/16/2023,Trunkline Rec - HH Low Pressure,9923.0,120077.0
04/17/2023,Trunkline Rec - HH Low Pressure,9923.0,120077.0
04/18/2023,Trunkline Rec - HH Low Pressure,23769.0,103262.0
04/19/2023,Trunkline Rec - HH Low Pressure,25460.0,103764.0
04/20/2023,Trunkline Rec - HH Low Pressure,37564.0,89754.0
04/21/2023,Trunkline Rec - HH Low Pressure,20123.0,109877.0
04/22/2023,Trunkline Rec - HH Low Pressure,20123.0,109875.0
04/23/2023,Trunkline Rec - HH Low Pressure,20123.0,109875.0
04/24/2023,Trunkline Rec - HH Low Pressure,20123.0,109875.0
04/25/2023,Trunkline Rec - HH Low Pressure,8600.0,121401.0
04/26/2023,Trunkline Rec - HH Low Pressure,8600.0,121401.0
04/27/2023,Trunkline Rec - HH Low Pressure,11607.0,116591.0
04/28/2023,Trunkline Rec - HH Low Pressure,8600.0,121399.0
04/29/2023,Trunkline Rec - HH Low Pressure,8600.0,121399.0
04/30/2023,Trunkline Rec - HH Low Pressure,8600.0,121399.0
05/01/2023,Trunkline Rec - HH Low Pressure,4100.0,125900.0
05/02/2023,Trunkline Rec - HH Low Pressure,9101.0,120871.0
05/03/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
05/04/2023,Trunkline Rec - HH Low Pressure,19123.0,110876.0
05/05/2023,Trunkline Rec - HH Low Pressure,7850.0,122150.0
05/06/2023,Trunkline Rec - HH Low Pressure,7850.0,122150.0
05/07/2023,Trunkline Rec - HH Low Pressure,7850.0,122150.0
05/08/2023,Trunkline Rec - HH Low Pressure,7850.0,122150.0
05/09/2023,Trunkline Rec - HH Low Pressure,7850.0,122150.0
05/10/2023,Trunkline Rec - HH Low Pressure,7850.0,122150.0
05/11/2023,Trunkline Rec - HH Low Pressure,4294.0,125706.0
05/12/2023,Trunkline Rec - HH Low Pressure,7850.0,122152.0
05/13/2023,Trunkline Rec - HH Low Pressure,7850.0,122150.0
05/14/2023,Trunkline Rec - HH Low Pressure,7850.0,122150.0
05/15/2023,Trunkline Rec - HH Low Pressure,15768.0,109480.0
05/16/2023,Trunkline Rec - HH Low Pressure,17406.0,112593.0
05/17/2023,Trunkline Rec - HH Low Pressure,22406.0,107593.0
05/18/2023,Trunkline Rec - HH Low Pressure,27406.0,102594.0
05/19/2023,Trunkline Rec - HH Low Pressure,57976.0,71724.0
05/20/2023,Trunkline Rec - HH Low Pressure,20406.0,109593.0
05/21/2023,Trunkline Rec - HH Low Pressure,20406.0,109593.0
05/22/2023,Trunkline Rec - HH Low Pressure,20406.0,109593.0
05/23/2023,Trunkline Rec - HH Low Pressure,18516.0,111483.0
05/24/2023,Trunkline Rec - HH Low Pressure,7516.0,122484.0
05/25/2023,Trunkline Rec - HH Low Pressure,9621.0,119824.0
05/26/2023,Trunkline Rec - HH Low Pressure,37385.0,92615.0
05/27/2023,Trunkline Rec - HH Low Pressure,20046.0,109953.0
05/28/2023,Trunkline Rec - HH Low Pressure,20046.0,109953.0
05/29/2023,Trunkline Rec - HH Low Pressure,20046.0,109953.0
05/30/2023,Trunkline Rec - HH Low Pressure,20046.0,109953.0
05/31/2023,Trunkline Rec - HH Low Pressure,20046.0,109953.0
06/01/2023,Trunkline Rec - HH Low Pressure,16400.0,109759.0
06/02/2023,Trunkline Rec - HH Low Pressure,11385.0,114260.0
06/03/2023,Trunkline Rec - HH Low Pressure,1358.0,128641.0
06/04/2023,Trunkline Rec - HH Low Pressure,21374.0,96614.0
06/05/2023,Trunkline Rec - HH Low Pressure,28374.0,92159.0
06/06/2023,Trunkline Rec - HH Low Pressure,27194.0,95632.0
06/07/2023,Trunkline Rec - HH Low Pressure,20194.0,108439.0
06/08/2023,Trunkline Rec - HH Low Pressure,20194.0,108439.0
06/09/2023,Trunkline Rec - HH Low Pressure,25205.0,103428.0
06/10/2023,Trunkline Rec - HH Low Pressure,21552.0,108446.0
06/11/2023,Trunkline Rec - HH Low Pressure,21552.0,108446.0
06/12/2023,Trunkline Rec - HH Low Pressure,21552.0,108446.0
06/13/2023,Trunkline Rec - HH Low Pressure,25273.0,104726.0
06/14/2023,Trunkline Rec - HH Low Pressure,34995.0,95004.0
06/15/2023,Trunkline Rec - HH Low Pressure,41754.0,83601.0
06/16/2023,Trunkline Rec - HH Low Pressure,30117.0,98660.0
06/17/2023,Trunkline Rec - HH Low Pressure,34616.0,95383.0
06/18/2023,Trunkline Rec - HH Low Pressure,31708.0,100748.0
06/19/2023,Trunkline Rec - HH Low Pressure,31708.0,98292.0
06/20/2023,Trunkline Rec - HH Low Pressure,34517.0,92163.0
06/21/2023,Trunkline Rec - HH Low Pressure,30214.0,99786.0
06/22/2023,Trunkline Rec - HH Low Pressure,20023.0,109977.0
06/23/2023,Trunkline Rec - HH Low Pressure,25000.0,104320.0
06/24/2023,Trunkline Rec - HH Low Pressure,15011.0,114297.0
06/25/2023,Trunkline Rec - HH Low Pressure,15011.0,114989.0
06/26/2023,Trunkline Rec - HH Low Pressure,15011.0,114989.0
06/27/2023,Trunkline Rec - HH Low Pressure,20016.0,98174.0
06/28/2023,Trunkline Rec - HH Low Pressure,10000.0,120001.0
06/29/2023,Trunkline Rec - HH Low Pressure,0.0,130000.0
06/30/2023,Trunkline Rec - HH Low Pressure,11326.0,117134.0
07/01/2023,Trunkline Rec - HH Low Pressure,15000.0,115000.0
07/02/2023,Trunkline Rec - HH Low Pressure,15000.0,115000.0
07/03/2023,Trunkline Rec - HH Low Pressure,15000.0,115000.0
07/04/2023,Trunkline Rec - HH Low Pressure,15000.0,115000.0
07/05/2023,Trunkline Rec - HH Low Pressure,15000.0,115000.0
07/06/2023,Trunkline Rec - HH Low Pressure,29697.0,96417.0
07/07/2023,Trunkline Rec - HH Low Pressure,29764.0,100236.0
07/08/2023,Trunkline Rec - HH Low Pressure,29764.0,100236.0
07/09/2023,Trunkline Rec - HH Low Pressure,29764.0,100236.0
07/10/2023,Trunkline Rec - HH Low Pressure,29764.0,100236.0
07/11/2023,Trunkline Rec - HH Low Pressure,14764.0,115236.0
07/12/2023,Trunkline Rec - HH Low Pressure,14764.0,111350.0
07/13/2023,Trunkline Rec - HH Low Pressure,17771.0,103371.0
07/14/2023,Trunkline Rec - HH Low Pressure,32450.0,82705.0
07/15/2023,Trunkline Rec - HH Low Pressure,55726.0,73504.0
07/16/2023,Trunkline Rec - HH Low Pressure,58926.0,69996.0
07/17/2023,Trunkline Rec - HH Low Pressure,58926.0,71076.0
07/18/2023,Trunkline Rec - HH Low Pressure,55000.0,48147.0
07/19/2023,Trunkline Rec - HH Low Pressure,43405.0,92547.0
07/20/2023,Trunkline Rec - HH Low Pressure,56001.0,68817.0
07/21/2023,Trunkline Rec - HH Low Pressure,53015.0,75507.0
07/22/2023,Trunkline Rec - HH Low Pressure,55000.0,69376.0
07/23/2023,Trunkline Rec - HH Low Pressure,55000.0,75001.0
07/24/2023,Trunkline Rec - HH Low Pressure,55000.0,75001.0
07/25/2023,Trunkline Rec - HH Low Pressure,62409.0,67592.0
07/26/2023,Trunkline Rec - HH Low Pressure,70000.0,60001.0
07/27/2023,Trunkline Rec - HH Low Pressure,70000.0,57001.0
07/28/2023,Trunkline Rec - HH Low Pressure,70000.0,57001.0
07/29/2023,Trunkline Rec - HH Low Pressure,70845.0,58157.0
07/30/2023,Trunkline Rec - HH Low Pressure,70000.0,60001.0
07/31/2023,Trunkline Rec - HH Low Pressure,70000.0,60001.0
08/01/2023,Trunkline Rec - HH Low Pressure,42988.0,85532.0
08/02/2023,Trunkline Rec - HH Low Pressure,74914.0,30791.0
08/03/2023,Trunkline Rec - HH Low Pressure,59398.0,61744.0
08/04/2023,Trunkline Rec - HH Low Pressure,34810.0,93551.0
08/05/2023,Trunkline Rec - HH Low Pressure,44745.0,85255.0
08/06/2023,Trunkline Rec - HH Low Pressure,44745.0,85255.0
08/07/2023,Trunkline Rec - HH Low Pressure,44745.0,87887.0
08/08/2023,Trunkline Rec - HH Low Pressure,40035.0,89966.0
08/09/2023,Trunkline Rec - HH Low Pressure,62460.0,67541.0
08/10/2023,Trunkline Rec - HH Low Pressure,28831.0,101169.0
08/11/2023,Trunkline Rec - HH Low Pressure,35023.0,94977.0
08/12/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
08/13/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
08/14/2023,Trunkline Rec - HH Low Pressure,25000.0,110833.0
08/15/2023,Trunkline Rec - HH Low Pressure,38030.0,91971.0
08/16/2023,Trunkline Rec - HH Low Pressure,54879.0,79135.0
08/17/2023,Trunkline Rec - HH Low Pressure,40150.0,89850.0
08/18/2023,Trunkline Rec - HH Low Pressure,37328.0,92673.0
08/19/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
08/20/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
08/21/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
08/22/2023,Trunkline Rec - HH Low Pressure,27506.0,102494.0
08/23/2023,Trunkline Rec - HH Low Pressure,37529.0,92471.0
08/24/2023,Trunkline Rec - HH Low Pressure,30006.0,98673.0
08/25/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
08/26/2023,Trunkline Rec - HH Low Pressure,28004.0,101999.0
08/27/2023,Trunkline Rec - HH Low Pressure,28004.0,101999.0
08/28/2023,Trunkline Rec - HH Low Pressure,28004.0,101999.0
08/29/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
08/30/2023,Trunkline Rec - HH Low Pressure,35023.0,94977.0
08/31/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
09/01/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
09/02/2023,Trunkline Rec - HH Low Pressure,39190.0,87077.0
09/03/2023,Trunkline Rec - HH Low Pressure,39190.0,90810.0
09/04/2023,Trunkline Rec - HH Low Pressure,39190.0,90810.0
09/05/2023,Trunkline Rec - HH Low Pressure,39190.0,90810.0
09/06/2023,Trunkline Rec - HH Low Pressure,32016.0,91404.0
09/07/2023,Trunkline Rec - HH Low Pressure,32016.0,97984.0
09/08/2023,Trunkline Rec - HH Low Pressure,40000.0,90001.0
09/09/2023,Trunkline Rec - HH Low Pressure,40000.0,90001.0
09/10/2023,Trunkline Rec - HH Low Pressure,40000.0,90001.0
09/11/2023,Trunkline Rec - HH Low Pressure,40000.0,90001.0
09/12/2023,Trunkline Rec - HH Low Pressure,42089.0,84533.0
09/13/2023,Trunkline Rec - HH Low Pressure,69952.0,60049.0
09/14/2023,Trunkline Rec - HH Low Pressure,59229.0,68680.0
09/15/2023,Trunkline Rec - HH Low Pressure,100000.0,30001.0
09/16/2023,Trunkline Rec - HH Low Pressure,79438.0,50562.0
09/17/2023,Trunkline Rec - HH Low Pressure,77097.0,52903.0
09/18/2023,Trunkline Rec - HH Low Pressure,77101.0,52899.0
09/19/2023,Trunkline Rec - HH Low Pressure,40000.0,90001.0
09/20/2023,Trunkline Rec - HH Low Pressure,25994.0,108306.0
09/21/2023,Trunkline Rec - HH Low Pressure,25001.0,105001.0
09/22/2023,Trunkline Rec - HH Low Pressure,40000.0,90001.0
09/23/2023,Trunkline Rec - HH Low Pressure,40000.0,90001.0
09/24/2023,Trunkline Rec - HH Low Pressure,40000.0,90001.0
09/25/2023,Trunkline Rec - HH Low Pressure,47000.0,78801.0
09/26/2023,Trunkline Rec - HH Low Pressure,46042.0,83959.0
09/27/2023,Trunkline Rec - HH Low Pressure,40000.0,90001.0
09/28/2023,Trunkline Rec - HH Low Pressure,51375.0,78625.0
09/29/2023,Trunkline Rec - HH Low Pressure,51375.0,78625.0
09/30/2023,Trunkline Rec - HH Low Pressure,51375.0,78625.0
10/01/2023,Trunkline Rec - HH Low Pressure,37996.0,88155.0
10/02/2023,Trunkline Rec - HH Low Pressure,37996.0,92004.0
10/03/2023,Trunkline Rec - HH Low Pressure,0.0,130000.0
10/04/2023,Trunkline Rec - HH Low Pressure,0.0,130000.0
10/05/2023,Trunkline Rec - HH Low Pressure,21744.0,110831.0
10/06/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
10/07/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
10/08/2023,Trunkline Rec - HH Low Pressure,22897.0,108365.0
10/09/2023,Trunkline Rec - HH Low Pressure,20923.0,113896.0
10/10/2023,Trunkline Rec - HH Low Pressure,26253.0,105001.0
10/11/2023,Trunkline Rec - HH Low Pressure,31462.0,97934.0
10/12/2023,Trunkline Rec - HH Low Pressure,26002.0,103999.0
10/13/2023,Trunkline Rec - HH Low Pressure,40000.0,90001.0
10/14/2023,Trunkline Rec - HH Low Pressure,35000.0,94999.0
10/15/2023,Trunkline Rec - HH Low Pressure,35000.0,94999.0
10/16/2023,Trunkline Rec - HH Low Pressure,35000.0,94999.0
10/17/2023,Trunkline Rec - HH Low Pressure,40000.0,90001.0
10/18/2023,Trunkline Rec - HH Low Pressure,40000.0,90001.0
10/19/2023,Trunkline Rec - HH Low Pressure,39853.0,90321.0
10/20/2023,Trunkline Rec - HH Low Pressure,36025.0,93219.0
10/21/2023,Trunkline Rec - HH Low Pressure,40000.0,86346.0
10/22/2023,Trunkline Rec - HH Low Pressure,20264.0,114998.0
10/23/2023,Trunkline Rec - HH Low Pressure,40000.0,70613.0
10/24/2023,Trunkline Rec - HH Low Pressure,25000.0,105001.0
10/25/2023,Trunkline Rec - HH Low Pressure,33019.0,95289.0
10/26/2023,Trunkline Rec - HH Low Pressure,36527.0,93474.0
10/27/2023,Trunkline Rec - HH Low Pressure,36026.0,93976.0
10/28/2023,Trunkline Rec - HH Low Pressure,40000.0,90001.0
10/29/2023,Trunkline Rec - HH Low Pressure,40000.0,90001.0
10/30/2023,Trunkline Rec - HH Low Pressure,18774.0,136312.0
10/31/2023,Trunkline Rec - HH Low Pressure,35023.0,86556.0
11/01/2023,Trunkline Rec - HH Low Pressure,0.0,130000.0
11/02/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
11/03/2023,Trunkline Rec - HH Low Pressure,15023.0,114976.0
11/04/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
11/05/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
11/06/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
11/07/2023,Trunkline Rec - HH Low Pressure,5030.0,124969.0
11/08/2023,Trunkline Rec - HH Low Pressure,5030.0,124969.0
11/09/2023,Trunkline Rec - HH Low Pressure,5030.0,124969.0
11/10/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
11/11/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
11/12/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
11/13/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
11/14/2023,Trunkline Rec - HH Low Pressure,17550.0,112449.0
11/15/2023,Trunkline Rec - HH Low Pressure,15930.0,114068.0
11/16/2023,Trunkline Rec - HH Low Pressure,15898.0,114101.0
11/17/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
11/18/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
11/19/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
11/20/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
11/21/2023,Trunkline Rec - HH Low Pressure,15898.0,114101.0
11/22/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
11/23/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
11/24/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
11/25/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
11/26/2023,Trunkline Rec - HH Low Pressure,8968.0,121031.0
11/27/2023,Trunkline Rec - HH Low Pressure,8968.0,121031.0
11/28/2023,Trunkline Rec - HH Low Pressure,24778.0,105221.0
11/29/2023,Trunkline Rec - HH Low Pressure,4519.0,126049.0
11/30/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
12/01/2023,Trunkline Rec - HH Low Pressure,5000.0,124988.0
12/02/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
12/03/2023,Trunkline Rec - HH Low Pressure,5000.0,124999.0
