Date,Item,Value
2022-03-11,NYISO - Total Generation,293295.51770999754
2022-03-11,NYISO - Wind,5609.227562999999
2022-03-11,PJM - Coal,449928.0
2022-03-11,PJM - Hydro,51147.0
2022-03-11,PJM - Natural Gas,914765.0
2022-03-11,PJM - Nuclear Power,726513.0
2022-03-11,PJM - Other,5785.0
2022-03-11,PJM - PeakLoad,99611
2022-03-11,PJM - Renewables,14155.0
2022-03-11,PJM - Residual Oil,5579.0
2022-03-11,PJM - Solar,18286.0
2022-03-11,PJM - Total Generation,2269904.0
2022-03-11,PJM - Wind,83747.0
2022-03-11,SPP - Coal,316889
2022-03-11,SPP - Diesel,47
2022-03-11,SPP - Hydro,16531
2022-03-11,SPP - Natural Gas,116892
2022-03-11,SPP - Nuclear Power,48845
2022-03-11,SPP - PeakLoad,36803
2022-03-11,SPP - Total Generation,817182
2022-03-11,SPP - Wind,317978
2022-03-12,AESO - PeakLoad,10511
2022-03-12,BPA - PeakLoad,7282
2022-03-12,CAISO - Biogas,5227.0
2022-03-12,CAISO - Biomass,6386.0
2022-03-12,CAISO - Geothermal Steam,21380.0
2022-03-12,CAISO - Hydro,33919.0
2022-03-12,CAISO - Nuclear Power,52004.0
2022-03-12,CAISO - PeakLoad,24632
2022-03-12,CAISO - Power Imports,133649.0
2022-03-12,CAISO - Solar PV,94782.0
2022-03-12,CAISO - Solar Thermal,0.0
2022-03-12,CAISO - Thermal Power,121808.0
2022-03-12,CAISO - Total Generation,505260.0
2022-03-12,CAISO - Wind,36105.0
2022-03-12,ERCOT - Coal,153396.0
2022-03-12,ERCOT - Hydro,757.0
2022-03-12,ERCOT - Natural Gas,307228.0
2022-03-12,ERCOT - Nuclear,112961.0
2022-03-12,ERCOT - Other,1000.0
2022-03-12,ERCOT - PeakLoad,56421
2022-03-12,ERCOT - Solar,78308.0
2022-03-12,ERCOT - Total Generation,1004560.0
2022-03-12,ERCOT - Wind,350910.0
2022-03-12,IESO - Biofuel,6.0
2022-03-12,IESO - Hydro,85562.0
2022-03-12,IESO - Natural Gas,23678.0
2022-03-12,IESO - Nuclear Power,200663.0
2022-03-12,IESO - PeakLoad,18159
2022-03-12,IESO - Total Generation,397773.0
2022-03-12,IESO - Wind,87864.0
2022-03-12,ISONE - Coal,83
2022-03-12,ISONE - Hydro,33721
2022-03-12,ISONE - Natural Gas,139850
2022-03-12,ISONE - Nuclear Power,80267
2022-03-12,ISONE - Other,16445
2022-03-12,ISONE - PeakLoad,15741
2022-03-12,ISONE - Residual Oil,4
2022-03-12,ISONE - Solar Thermal,1439
2022-03-12,ISONE - Total Generation,290113
2022-03-12,ISONE - Wind,18304
2022-03-12,MISO - Coal,574580.8
2022-03-12,MISO - Hydro,28511.899999999994
2022-03-12,MISO - Natural Gas,558371.2999999999
2022-03-12,MISO - Nuclear,243983.80000000002
2022-03-12,MISO - Other,12928.700000000003
2022-03-12,MISO - PeakLoad,83918
2022-03-12,MISO - Total Generation,1799488.7999999998
2022-03-12,MISO - Wind,367015.49000000005
2022-03-12,NYISO - Coal or Oil,592.4142970000003
2022-03-12,NYISO - Dual Fuel,97729.35908100003
2022-03-12,NYISO - Hydro,84502.745321
2022-03-12,NYISO - Natural Gas,56652.85672099999
2022-03-12,NYISO - Nuclear Power,51102.712254999984
2022-03-12,NYISO - Other Renewables,5974.809433999995
2022-03-12,NYISO - PeakLoad,19685
2022-03-12,NYISO - Total Generation,326653.01668999984
2022-03-12,NYISO - Wind,30109.879560000005
2022-03-12,PJM - Coal,470435.0
2022-03-12,PJM - Hydro,64985.0
2022-03-12,PJM - Natural Gas,961724.0
2022-03-12,PJM - Nuclear Power,716259.0
2022-03-12,PJM - Other,6384.0
2022-03-12,PJM - PeakLoad,110100
2022-03-12,PJM - Renewables,13716.0
2022-03-12,PJM - Residual Oil,6811.0
2022-03-12,PJM - Solar,7243.0
2022-03-12,PJM - Total Generation,2411320.0
2022-03-12,PJM - Wind,163764.0
2022-03-12,SPP - Coal,302140
2022-03-12,SPP - Diesel,17
2022-03-12,SPP - Hydro,15340
2022-03-12,SPP - Natural Gas,108362
2022-03-12,SPP - Nuclear Power,48818
2022-03-12,SPP - PeakLoad,35900
2022-03-12,SPP - Total Generation,796597
2022-03-12,SPP - Wind,321919
2022-03-13,AESO - PeakLoad,10729
2022-03-13,BPA - PeakLoad,6890
2022-03-13,CAISO - Biogas,4951.0
2022-03-13,CAISO - Biomass,6149.0
2022-03-13,CAISO - Geothermal Steam,19061.0
2022-03-13,CAISO - Hydro,31290.0
2022-03-13,CAISO - Nuclear Power,49627.0
2022-03-13,CAISO - PeakLoad,24200
2022-03-13,CAISO - Power Imports,112246.0
2022-03-13,CAISO - Solar PV,66076.0
2022-03-13,CAISO - Solar Thermal,0.0
2022-03-13,CAISO - Thermal Power,96050.0
2022-03-13,CAISO - Total Generation,470993.0
2022-03-13,CAISO - Wind,85543.0
2022-03-13,ERCOT - Coal,136093.0
2022-03-13,ERCOT - Hydro,342.0
2022-03-13,ERCOT - Natural Gas,179458.0
2022-03-13,ERCOT - Nuclear,123275.0
2022-03-13,ERCOT - Other,1069.0
2022-03-13,ERCOT - PeakLoad,49481
2022-03-13,ERCOT - Solar,30247.0
2022-03-13,ERCOT - Total Generation,999219.0
2022-03-13,ERCOT - Wind,528735.0
2022-03-13,IESO - Biofuel,0.0
2022-03-13,IESO - Hydro,88204.0
2022-03-13,IESO - Natural Gas,31551.0
2022-03-13,IESO - Nuclear Power,194430.0
2022-03-13,IESO - PeakLoad,18143
2022-03-13,IESO - Total Generation,375733.0
2022-03-13,IESO - Wind,61548.0
2022-03-13,ISONE - Coal,25
2022-03-13,ISONE - Hydro,30922
2022-03-13,ISONE - Natural Gas,116997
2022-03-13,ISONE - Nuclear Power,76900
2022-03-13,ISONE - Other,15128
2022-03-13,ISONE - PeakLoad,13025
2022-03-13,ISONE - Residual Oil,31
2022-03-13,ISONE - Solar Thermal,12338
2022-03-13,ISONE - Total Generation,275030
2022-03-13,ISONE - Wind,22689
2022-03-13,MISO - Coal,538561.6
2022-03-13,MISO - Hydro,21839.300000000003
2022-03-13,MISO - Natural Gas,525917.9999999999
2022-03-13,MISO - Nuclear,243611.30000000002
2022-03-13,MISO - Other,12174.8
2022-03-13,MISO - PeakLoad,77581
2022-03-13,MISO - Total Generation,1641112.5999999996
2022-03-13,MISO - Wind,266043.24000000005
2022-03-13,NYISO - Coal or Oil,1018.079261000001
2022-03-13,NYISO - Dual Fuel,96592.61362800004
2022-03-13,NYISO - Hydro,81334.59132700009
2022-03-13,NYISO - Natural Gas,54877.030491
2022-03-13,NYISO - Nuclear Power,49195.21988499991
2022-03-13,NYISO - Other Renewables,5625.894162999998
2022-03-13,NYISO - PeakLoad,19116
2022-03-13,NYISO - Total Generation,316979.1536599989
2022-03-13,NYISO - Wind,28347.136611
2022-03-13,PJM - Coal,415609.0
2022-03-13,PJM - Hydro,63417.0
2022-03-13,PJM - Natural Gas,917965.0
2022-03-13,PJM - Nuclear Power,698173.0
2022-03-13,PJM - Other,4749.0
2022-03-13,PJM - PeakLoad,103125
2022-03-13,PJM - Renewables,12986.0
2022-03-13,PJM - Residual Oil,7305.0
2022-03-13,PJM - Solar,29057.0
2022-03-13,PJM - Total Generation,2294869.0
2022-03-13,PJM - Wind,145610.0
2022-03-13,SPP - Coal,191799
2022-03-13,SPP - Diesel,0
2022-03-13,SPP - Hydro,13034
2022-03-13,SPP - Natural Gas,37223
2022-03-13,SPP - Nuclear Power,46571
2022-03-13,SPP - PeakLoad,30832
2022-03-13,SPP - Total Generation,688928
2022-03-13,SPP - Wind,400302
2022-03-14,AESO - PeakLoad,10981
2022-03-14,BPA - PeakLoad,7499
2022-03-14,CAISO - Biogas,5077.0
2022-03-14,CAISO - Biomass,7290.0
2022-03-14,CAISO - Geothermal Steam,21364.0
2022-03-14,CAISO - Hydro,37072.0
2022-03-14,CAISO - Nuclear Power,51469.0
2022-03-14,CAISO - PeakLoad,26556
2022-03-14,CAISO - Power Imports,135718.0
2022-03-14,CAISO - Solar PV,115425.0
2022-03-14,CAISO - Solar Thermal,0.0
2022-03-14,CAISO - Thermal Power,132427.0
2022-03-14,CAISO - Total Generation,552262.0
2022-03-14,CAISO - Wind,46420.0
2022-03-14,ERCOT - Coal,162274.0
2022-03-14,ERCOT - Hydro,413.0
2022-03-14,ERCOT - Natural Gas,177894.0
2022-03-14,ERCOT - Nuclear,118862.0
2022-03-14,ERCOT - Other,1331.0
2022-03-14,ERCOT - PeakLoad,43402
2022-03-14,ERCOT - Solar,38638.0
2022-03-14,ERCOT - Total Generation,964692.0
2022-03-14,ERCOT - Wind,465280.0
2022-03-14,IESO - Biofuel,1324.0
2022-03-14,IESO - Hydro,97722.0
2022-03-14,IESO - Natural Gas,54625.0
2022-03-14,IESO - Nuclear Power,213611.0
2022-03-14,IESO - PeakLoad,17985
2022-03-14,IESO - Total Generation,392303.0
2022-03-14,IESO - Wind,25021.0
2022-03-14,ISONE - Coal,47
2022-03-14,ISONE - Hydro,28356
2022-03-14,ISONE - Natural Gas,135924
2022-03-14,ISONE - Nuclear Power,80163
2022-03-14,ISONE - Other,13963
2022-03-14,ISONE - PeakLoad,15162
2022-03-14,ISONE - Residual Oil,0
2022-03-14,ISONE - Solar Thermal,13735
2022-03-14,ISONE - Total Generation,284390
2022-03-14,ISONE - Wind,12202
2022-03-14,MISO - Coal,526466.2
2022-03-14,MISO - Hydro,24910.3
2022-03-14,MISO - Natural Gas,493481.3
2022-03-14,MISO - Nuclear,243367.80000000005
2022-03-14,MISO - Other,11871.799999999997
2022-03-14,MISO - PeakLoad,80185
2022-03-14,MISO - Total Generation,1609816.5999999999
2022-03-14,MISO - Wind,298494.1000000001
2022-03-14,NYISO - Coal or Oil,357.83190199999984
2022-03-14,NYISO - Dual Fuel,94507.78863399987
2022-03-14,NYISO - Hydro,91815.38273699998
2022-03-14,NYISO - Natural Gas,62391.250433999994
2022-03-14,NYISO - Nuclear Power,51269.04492300005
2022-03-14,NYISO - Other Renewables,5822.976707999994
2022-03-14,NYISO - PeakLoad,18429
2022-03-14,NYISO - Total Generation,325814.38356999855
2022-03-14,NYISO - Wind,19661.838019
2022-03-14,PJM - Coal,367411.0
2022-03-14,PJM - Hydro,58891.0
2022-03-14,PJM - Natural Gas,882730.0
2022-03-14,PJM - Nuclear Power,727375.0
2022-03-14,PJM - Other,3921.0
2022-03-14,PJM - PeakLoad,105038
2022-03-14,PJM - Renewables,12514.0
2022-03-14,PJM - Residual Oil,8457.0
2022-03-14,PJM - Solar,29493.0
2022-03-14,PJM - Total Generation,2241280.0
2022-03-14,PJM - Wind,150488.0
2022-03-14,SPP - Coal,189717
2022-03-14,SPP - Diesel,0
2022-03-14,SPP - Hydro,17042
2022-03-14,SPP - Natural Gas,29816
2022-03-14,SPP - Nuclear Power,48587
2022-03-14,SPP - PeakLoad,31184
2022-03-14,SPP - Total Generation,714585
2022-03-14,SPP - Wind,429423
2022-03-15,AESO - PeakLoad,10562
2022-03-15,BPA - PeakLoad,7286
2022-03-15,CAISO - Biogas,4836.0
2022-03-15,CAISO - Biomass,7564.0
2022-03-15,CAISO - Geothermal Steam,21114.0
2022-03-15,CAISO - Hydro,34995.0
2022-03-15,CAISO - Nuclear Power,51214.0
2022-03-15,CAISO - PeakLoad,26634
2022-03-15,CAISO - Power Imports,138262.0
2022-03-15,CAISO - Solar PV,90276.0
2022-03-15,CAISO - Solar Thermal,0.0
2022-03-15,CAISO - Thermal Power,142068.0
2022-03-15,CAISO - Total Generation,569170.0
2022-03-15,CAISO - Wind,78841.0
2022-03-15,ERCOT - Coal,185180.0
2022-03-15,ERCOT - Hydro,623.0
2022-03-15,ERCOT - Natural Gas,279642.0
2022-03-15,ERCOT - Nuclear,122618.0
2022-03-15,ERCOT - Other,1406.0
2022-03-15,ERCOT - PeakLoad,41480
2022-03-15,ERCOT - Solar,81378.0
2022-03-15,ERCOT - Total Generation,925305.0
2022-03-15,ERCOT - Wind,254458.0
2022-03-15,IESO - Biofuel,1219.0
2022-03-15,IESO - Hydro,102255.0
2022-03-15,IESO - Natural Gas,60840.0
2022-03-15,IESO - Nuclear Power,214432.0
2022-03-15,IESO - PeakLoad,17887
2022-03-15,IESO - Total Generation,391017.0
2022-03-15,IESO - Wind,12271.0
2022-03-15,ISONE - Coal,79
2022-03-15,ISONE - Hydro,27625
2022-03-15,ISONE - Natural Gas,136524
2022-03-15,ISONE - Nuclear Power,80217
2022-03-15,ISONE - Other,13194
2022-03-15,ISONE - PeakLoad,14215
2022-03-15,ISONE - Residual Oil,0
2022-03-15,ISONE - Solar Thermal,11171
2022-03-15,ISONE - Total Generation,276570
2022-03-15,ISONE - Wind,7760
2022-03-15,MISO - Coal,502486.10000000003
2022-03-15,MISO - Hydro,25128.0
2022-03-15,MISO - Natural Gas,501076.59999999986
2022-03-15,MISO - Nuclear,243155.20000000004
2022-03-15,MISO - Other,12156.3
2022-03-15,MISO - PeakLoad,75497
2022-03-15,MISO - Total Generation,1499170.0000000002
2022-03-15,MISO - Wind,204041.76
2022-03-15,NYISO - Coal or Oil,315.9154030000005
2022-03-15,NYISO - Dual Fuel,74116.78686500006
2022-03-15,NYISO - Hydro,88682.061937
2022-03-15,NYISO - Natural Gas,61322.754707999935
2022-03-15,NYISO - Nuclear Power,46262.98161400002
2022-03-15,NYISO - Other Renewables,5533.061201000001
2022-03-15,NYISO - PeakLoad,17778
2022-03-15,NYISO - Total Generation,279998.88292999694
2022-03-15,NYISO - Wind,3775.4015650000056
2022-03-15,PJM - Coal,371969.0
2022-03-15,PJM - Hydro,54058.0
2022-03-15,PJM - Natural Gas,891050.0
2022-03-15,PJM - Nuclear Power,723977.0
2022-03-15,PJM - Other,3844.0
2022-03-15,PJM - PeakLoad,95653
2022-03-15,PJM - Renewables,12927.0
2022-03-15,PJM - Residual Oil,7793.0
2022-03-15,PJM - Solar,25354.0
2022-03-15,PJM - Total Generation,2159624.0
2022-03-15,PJM - Wind,68653.0
2022-03-15,SPP - Coal,269968
2022-03-15,SPP - Diesel,7
2022-03-15,SPP - Hydro,18978
2022-03-15,SPP - Natural Gas,89862
2022-03-15,SPP - Nuclear Power,48059
2022-03-15,SPP - PeakLoad,30729
2022-03-15,SPP - Total Generation,672366
2022-03-15,SPP - Wind,245492
2022-03-16,AESO - PeakLoad,10444
2022-03-16,BPA - PeakLoad,7764
2022-03-16,CAISO - Biogas,4731.0
2022-03-16,CAISO - Biomass,7363.0
2022-03-16,CAISO - Geothermal Steam,21295.0
2022-03-16,CAISO - Hydro,33318.0
2022-03-16,CAISO - Nuclear Power,50880.0
2022-03-16,CAISO - PeakLoad,26621
2022-03-16,CAISO - Power Imports,119725.0
2022-03-16,CAISO - Solar PV,104657.0
2022-03-16,CAISO - Solar Thermal,0.0
2022-03-16,CAISO - Thermal Power,123950.0
2022-03-16,CAISO - Total Generation,562943.0
2022-03-16,CAISO - Wind,97024.0
2022-03-16,ERCOT - Coal,155637.0
2022-03-16,ERCOT - Hydro,345.0
2022-03-16,ERCOT - Natural Gas,149143.0
2022-03-16,ERCOT - Nuclear,123129.0
2022-03-16,ERCOT - Other,1568.0
2022-03-16,ERCOT - PeakLoad,43474
2022-03-16,ERCOT - Solar,66244.0
2022-03-16,ERCOT - Total Generation,947153.0
2022-03-16,ERCOT - Wind,451087.0
2022-03-16,IESO - Biofuel,1285.0
2022-03-16,IESO - Hydro,99218.0
2022-03-16,IESO - Natural Gas,47744.0
2022-03-16,IESO - Nuclear Power,214000.0
2022-03-16,IESO - PeakLoad,17338
2022-03-16,IESO - Total Generation,383099.0
2022-03-16,IESO - Wind,20852.0
2022-03-16,ISONE - Coal,176
2022-03-16,ISONE - Hydro,28880
2022-03-16,ISONE - Natural Gas,129639
2022-03-16,ISONE - Nuclear Power,80240
2022-03-16,ISONE - Other,12750
2022-03-16,ISONE - PeakLoad,14004
2022-03-16,ISONE - Residual Oil,23
2022-03-16,ISONE - Solar Thermal,12402
2022-03-16,ISONE - Total Generation,270189
2022-03-16,ISONE - Wind,6079
2022-03-16,MISO - Coal,451290.9000000001
2022-03-16,MISO - Hydro,23829.7
2022-03-16,MISO - Natural Gas,406195.5999999999
2022-03-16,MISO - Nuclear,242983.6
2022-03-16,MISO - Other,12247.5
2022-03-16,MISO - PeakLoad,75241
2022-03-16,MISO - Total Generation,1480941.9
2022-03-16,MISO - Wind,331478.2699999999
2022-03-16,NYISO - Coal or Oil,126.24949500000014
2022-03-16,NYISO - Dual Fuel,71029.882546
2022-03-16,NYISO - Hydro,86171.48864600007
2022-03-16,NYISO - Natural Gas,57654.269381999984
2022-03-16,NYISO - Nuclear Power,48025.05789899998
2022-03-16,NYISO - Other Renewables,5411.728353000001
2022-03-16,NYISO - PeakLoad,17218
2022-03-16,NYISO - Total Generation,273024.0785999956
2022-03-16,NYISO - Wind,4615.231539000003
2022-03-16,PJM - Coal,341113.0
2022-03-16,PJM - Hydro,55549.0
2022-03-16,PJM - Natural Gas,860072.0
2022-03-16,PJM - Nuclear Power,723739.0
2022-03-16,PJM - Other,3373.0
2022-03-16,PJM - PeakLoad,90804
2022-03-16,PJM - Renewables,13288.0
2022-03-16,PJM - Residual Oil,6903.0
2022-03-16,PJM - Solar,19540.0
2022-03-16,PJM - Total Generation,2085610.0
2022-03-16,PJM - Wind,62033.0
2022-03-16,SPP - Coal,159167
2022-03-16,SPP - Diesel,1
2022-03-16,SPP - Hydro,18095
2022-03-16,SPP - Natural Gas,64443
2022-03-16,SPP - Nuclear Power,48492
2022-03-16,SPP - PeakLoad,30615
2022-03-16,SPP - Total Generation,693392
2022-03-16,SPP - Wind,403194
2022-03-17,AESO - PeakLoad,10373
2022-03-17,BPA - PeakLoad,7869
2022-03-17,CAISO - Biogas,4711.0
2022-03-17,CAISO - Biomass,6989.0
2022-03-17,CAISO - Geothermal Steam,21427.0
2022-03-17,CAISO - Hydro,39574.0
2022-03-17,CAISO - Nuclear Power,50588.0
2022-03-17,CAISO - PeakLoad,26700
2022-03-17,CAISO - Power Imports,146100.0
2022-03-17,CAISO - Solar PV,100232.0
2022-03-17,CAISO - Solar Thermal,0.0
2022-03-17,CAISO - Thermal Power,144654.0
2022-03-17,CAISO - Total Generation,574639.0
2022-03-17,CAISO - Wind,60364.0
2022-03-17,ERCOT - Coal,156387.0
2022-03-17,ERCOT - Hydro,395.0
2022-03-17,ERCOT - Natural Gas,124513.0
2022-03-17,ERCOT - Nuclear,123104.0
2022-03-17,ERCOT - Other,1395.0
2022-03-17,ERCOT - PeakLoad,42802
2022-03-17,ERCOT - Solar,32166.0
2022-03-17,ERCOT - Total Generation,948415.0
2022-03-17,ERCOT - Wind,510455.0
2022-03-17,IESO - PeakLoad,16353
2022-03-17,ISONE - Coal,209
2022-03-17,ISONE - Hydro,28492
2022-03-17,ISONE - Natural Gas,136945
2022-03-17,ISONE - Nuclear Power,80275
2022-03-17,ISONE - Other,14166
2022-03-17,ISONE - PeakLoad,14117
2022-03-17,ISONE - Residual Oil,0
2022-03-17,ISONE - Solar Thermal,4377
2022-03-17,ISONE - Total Generation,277334
2022-03-17,ISONE - Wind,12870
2022-03-17,MISO - Coal,453379.7
2022-03-17,MISO - Hydro,24109.199999999997
2022-03-17,MISO - Natural Gas,407500.9
2022-03-17,MISO - Nuclear,242642.50000000003
2022-03-17,MISO - Other,11739.600000000002
2022-03-17,MISO - PeakLoad,73273
2022-03-17,MISO - Total Generation,1453850.7999999998
2022-03-17,MISO - Wind,302479.39999999997
2022-03-17,NYISO - Coal or Oil,73.58303900000034
2022-03-17,NYISO - Dual Fuel,78188.93724300004
2022-03-17,NYISO - Hydro,84366.82919800005
2022-03-17,NYISO - Natural Gas,55122.36284299999
2022-03-17,NYISO - Nuclear Power,49036.30385400002
2022-03-17,NYISO - Other Renewables,5345.228618999992
2022-03-17,NYISO - PeakLoad,17245
2022-03-17,NYISO - Total Generation,286891.60720999615
2022-03-17,NYISO - Wind,14768.690925000003
2022-03-17,PJM - Coal,346865.0
2022-03-17,PJM - Hydro,57769.0
2022-03-17,PJM - Natural Gas,825442.0
2022-03-17,PJM - Nuclear Power,722739.0
2022-03-17,PJM - Other,1970.0
2022-03-17,PJM - PeakLoad,86422
2022-03-17,PJM - Renewables,13212.0
2022-03-17,PJM - Residual Oil,7337.0
2022-03-17,PJM - Solar,12804.0
2022-03-17,PJM - Total Generation,2052230.0
2022-03-17,PJM - Wind,64093.0
2022-03-17,SPP - Coal,147997
2022-03-17,SPP - Diesel,0
2022-03-17,SPP - Hydro,18319
2022-03-17,SPP - Natural Gas,57807
2022-03-17,SPP - Nuclear Power,47186
2022-03-17,SPP - PeakLoad,29059
2022-03-17,SPP - Total Generation,672252
2022-03-17,SPP - Wind,400943
2022-03-18,AESO - PeakLoad,10311
2022-03-18,BPA - PeakLoad,7347
2022-03-18,CAISO - Biogas,4702.0
2022-03-18,CAISO - Biomass,6886.0
2022-03-18,CAISO - Geothermal Steam,21535.0
2022-03-18,CAISO - Hydro,38222.0
2022-03-18,CAISO - Nuclear Power,50317.0
2022-03-18,CAISO - PeakLoad,26310
2022-03-18,CAISO - Power Imports,134371.0
2022-03-18,CAISO - Solar PV,118582.0
2022-03-18,CAISO - Solar Thermal,0.0
2022-03-18,CAISO - Thermal Power,143980.0
2022-03-18,CAISO - Total Generation,552008.0
2022-03-18,CAISO - Wind,33413.0
2022-03-18,ERCOT - Coal,177503.0
2022-03-18,ERCOT - Hydro,707.0
2022-03-18,ERCOT - Natural Gas,290197.0
2022-03-18,ERCOT - Nuclear,123088.0
2022-03-18,ERCOT - Other,1809.0
2022-03-18,ERCOT - PeakLoad,41775
2022-03-18,ERCOT - Solar,66444.0
2022-03-18,ERCOT - Total Generation,927565.0
2022-03-18,ERCOT - Wind,267817.0
2022-03-18,IESO - Biofuel,1378.0
2022-03-18,IESO - Hydro,96198.0
2022-03-18,IESO - Natural Gas,24345.0
2022-03-18,IESO - Nuclear Power,212927.0
2022-03-18,IESO - PeakLoad,16541
2022-03-18,IESO - Total Generation,368583.0
2022-03-18,IESO - Wind,33735.0
2022-03-18,ISONE - Coal,150
2022-03-18,ISONE - Hydro,28041
2022-03-18,ISONE - Natural Gas,116603
2022-03-18,ISONE - Nuclear Power,80268
2022-03-18,ISONE - Other,15162
2022-03-18,ISONE - PeakLoad,13002
2022-03-18,ISONE - Residual Oil,48
2022-03-18,ISONE - Solar Thermal,12681
2022-03-18,ISONE - Total Generation,258603
2022-03-18,ISONE - Wind,5650
2022-03-18,MISO - Coal,444699.80000000005
2022-03-18,MISO - Hydro,29661.499999999996
2022-03-18,MISO - Natural Gas,387605.8
2022-03-18,MISO - Nuclear,242597.30000000002
2022-03-18,MISO - Other,11552.4
2022-03-18,MISO - PeakLoad,72962
2022-03-18,MISO - Total Generation,1460394.2000000002
2022-03-18,MISO - Wind,339541.01
2022-03-18,NYISO - Coal or Oil,71.99971200000036
2022-03-18,NYISO - Dual Fuel,67696.97921100003
2022-03-18,NYISO - Hydro,88581.97900400001
2022-03-18,NYISO - Natural Gas,45714.73380699999
2022-03-18,NYISO - Nuclear Power,49266.38626700001
2022-03-18,NYISO - Other Renewables,5629.310816
2022-03-18,NYISO - PeakLoad,16498
2022-03-18,NYISO - Total Generation,264773.32530999574
2022-03-18,NYISO - Wind,7821.468713999998
2022-03-18,PJM - Coal,344809.0
2022-03-18,PJM - Hydro,52673.0
2022-03-18,PJM - Natural Gas,766879.0
2022-03-18,PJM - Nuclear Power,733835.0
2022-03-18,PJM - Other,3012.0
2022-03-18,PJM - PeakLoad,85660
2022-03-18,PJM - Renewables,12324.0
2022-03-18,PJM - Residual Oil,5359.0
2022-03-18,PJM - Solar,20591.0
2022-03-18,PJM - Total Generation,2029365.0
2022-03-18,PJM - Wind,89885.0
2022-03-18,SPP - Coal,166036
2022-03-18,SPP - Diesel,22
2022-03-18,SPP - Hydro,19526
2022-03-18,SPP - Natural Gas,92952
2022-03-18,SPP - Nuclear Power,48363
2022-03-18,SPP - PeakLoad,30904
2022-03-18,SPP - Total Generation,708112
2022-03-18,SPP - Wind,381214
2022-03-19,AESO - PeakLoad,9869
2022-03-19,BPA - PeakLoad,6826
2022-03-19,CAISO - Biogas,4727.0
2022-03-19,CAISO - Biomass,6284.0
2022-03-19,CAISO - Geothermal Steam,20481.0
2022-03-19,CAISO - Hydro,34100.0
2022-03-19,CAISO - Nuclear Power,50048.0
2022-03-19,CAISO - PeakLoad,24332
2022-03-19,CAISO - Power Imports,113430.0
2022-03-19,CAISO - Solar PV,59906.0
2022-03-19,CAISO - Solar Thermal,0.0
2022-03-19,CAISO - Thermal Power,175847.0
2022-03-19,CAISO - Total Generation,525324.0
2022-03-19,CAISO - Wind,60501.0
2022-03-19,ERCOT - Coal,180487.0
2022-03-19,ERCOT - Hydro,399.0
2022-03-19,ERCOT - Natural Gas,224274.0
2022-03-19,ERCOT - Nuclear,123089.0
2022-03-19,ERCOT - Other,1181.0
2022-03-19,ERCOT - PeakLoad,40884
2022-03-19,ERCOT - Solar,86372.0
2022-03-19,ERCOT - Total Generation,899736.0
2022-03-19,ERCOT - Wind,283934.0
2022-03-19,IESO - Biofuel,595.0
2022-03-19,IESO - Hydro,92970.0
2022-03-19,IESO - Natural Gas,9744.0
2022-03-19,IESO - Nuclear Power,212519.0
2022-03-19,IESO - PeakLoad,16344
2022-03-19,IESO - Total Generation,373542.0
2022-03-19,IESO - Wind,57714.0
2022-03-19,ISONE - Coal,110
2022-03-19,ISONE - Hydro,26160
2022-03-19,ISONE - Natural Gas,115966
2022-03-19,ISONE - Nuclear Power,80262
2022-03-19,ISONE - Other,14945
2022-03-19,ISONE - PeakLoad,12966
2022-03-19,ISONE - Residual Oil,0
2022-03-19,ISONE - Solar Thermal,2138
2022-03-19,ISONE - Total Generation,256700
2022-03-19,ISONE - Wind,17119
2022-03-19,MISO - Coal,461674.39999999997
