GasDate,DryGasProduction,LNG Sendout,Net Imports from Canada,TotalSupply,PowerBurn,Industrial,ResComm,PipeLoss,USDemand,NetExports to Mexico,Total Demand,NetImportExport,Balance,ImpliedStorageChange,LNG Feedgas
2022-01-15,95101.0,186.0,6899.0,102186.0,29615.0,26235.0,47739.0,7750.0,111340.0,5494.0,130014.0,1591.0,-5027.0,-32856.0,13180.0
2022-01-16,94958.0,268.0,6666.0,101892.0,31430.0,26966.0,53613.0,8620.0,120629.0,5370.0,139213.0,1564.0,-5376.0,-42698.0,13214.0
2022-01-17,94531.0,149.0,6708.0,101388.0,30347.0,26019.0,45229.0,7387.0,108982.0,5543.0,127483.0,1314.0,-4809.0,-30904.0,12958.0
2022-01-18,94783.0,151.0,6674.0,101608.0,28005.0,25640.0,41546.0,6755.0,101947.0,5849.0,120042.0,976.0,-4353.0,-22787.0,12246.0
2022-01-19,95406.0,143.0,5954.0,101503.0,29481.0,25504.0,40233.0,6839.0,102057.0,5910.0,120505.0,187.0,-5061.0,-24061.0,12538.0
2022-01-20,94626.0,350.0,7937.0,102913.0,35580.0,26196.0,51387.0,8814.0,121978.0,5916.0,141233.0,2371.0,-6482.0,-44802.0,13339.0
2022-01-21,94617.0,668.0,7748.0,103033.0,35169.0,27103.0,58327.0,9551.0,130150.0,5569.0,148580.0,2847.0,1040.0,-44507.0,12861.0
2022-01-22,94762.0,315.0,6880.0,101957.0,33203.0,27384.0,55789.0,9155.0,125531.0,5740.0,144508.0,1455.0,1673.0,-40878.0,13237.0
2022-01-23,95086.0,317.0,6795.0,102198.0,32597.0,26909.0,52149.0,8408.0,120064.0,5500.0,136998.0,1612.0,1407.0,-33392.0,11434.0
2022-01-24,95047.0,184.0,6563.0,101794.0,31858.0,26591.0,50312.0,8018.0,116779.0,5966.0,134923.0,781.0,1322.0,-31806.0,12178.0
2022-01-25,95339.0,109.0,7133.0,102581.0,32811.0,26561.0,51621.0,8091.0,119084.0,6087.0,138042.0,1155.0,557.0,-34904.0,12871.0
2022-01-26,95067.0,255.0,7132.0,102454.0,32723.0,27115.0,57788.0,8978.0,126604.0,6057.0,145820.0,1330.0,533.0,-42832.0,13159.0
2022-01-27,95222.0,206.0,6268.0,101696.0,31498.0,27207.0,54777.0,8707.0,122188.0,6057.0,141061.0,417.0,991.0,-38375.0,12816.0
2022-01-28,95723.0,356.0,6960.0,103039.0,31536.0,26936.0,53141.0,8429.0,120041.0,5829.0,138324.0,1487.0,2.0,-35282.0,12454.0
2022-01-29,95424.0,354.0,6824.0,102602.0,30263.0,27084.0,55696.0,8317.0,121360.0,5719.0,139897.0,1459.0,452.0,-36843.0,12818.0
2022-01-30,95562.0,392.0,6828.0,102782.0,30233.0,27028.0,54999.0,8359.0,120619.0,5729.0,138364.0,1491.0,491.0,-35091.0,12016.0
2022-01-31,95746.0,328.0,6765.0,102839.0,28754.0,26358.0,49913.0,7731.0,112756.0,5989.0,130024.0,1104.0,383.0,-26803.0,11279.0
2022-02-01,94945.0,371.0,6579.0,101895.0,27639.0,25819.0,41444.0,7581.0,102483.0,5771.0,120130.0,1179.0,-112.0,-18347.0,11876.0
2022-02-02,93757.0,201.0,6894.0,100852.0,30155.0,26024.0,45172.0,8457.0,109808.0,5959.0,127906.0,1136.0,-1242.0,-28295.0,12139.0
2022-02-03,91459.0,151.0,7559.0,99169.0,32844.0,26287.0,49249.0,9403.0,117784.0,5789.0,136254.0,1921.0,-1452.0,-38538.0,12681.0
2022-02-04,90558.0,336.0,8747.0,99641.0,33163.0,26580.0,52696.0,9574.0,122012.0,5743.0,140473.0,3340.0,-2057.0,-42890.0,12718.0
2022-02-05,92084.0,562.0,8072.0,100718.0,30741.0,27308.0,58318.0,9556.0,125923.0,5575.0,144370.0,3059.0,-1127.0,-44779.0,12872.0
2022-02-06,92882.0,433.0,7964.0,101279.0,30194.0,26841.0,51876.0,8865.0,117777.0,5393.0,136200.0,3004.0,-891.0,-35811.0,13030.0
2022-02-07,93553.0,180.0,7588.0,101321.0,30979.0,26227.0,45499.0,8043.0,110748.0,5186.0,128641.0,2582.0,-860.0,-28180.0,12707.0
2022-02-08,95012.0,195.0,5910.0,101117.0,29026.0,25739.0,40043.0,7266.0,102074.0,5616.0,119257.0,489.0,-564.0,-18704.0,11567.0
2022-02-09,95683.0,144.0,5552.0,101379.0,27374.0,25358.0,35478.0,6702.0,94913.0,5768.0,112868.0,-72.0,-462.0,-11950.0,12187.0
2022-02-10,96396.0,40.0,5758.0,102194.0,25980.0,25166.0,33906.0,6350.0,91402.0,5773.0,109231.0,25.0,-525.0,-7561.0,12056.0
2022-02-11,96414.0,39.0,5389.0,101842.0,23422.0,25002.0,31885.0,5926.0,86236.0,5631.0,104942.0,-203.0,-2679.0,-5778.0,13075.0
2022-02-12,96121.0,33.0,5597.0,101751.0,26818.0,25593.0,38914.0,7079.0,98403.0,5260.0,116895.0,370.0,-3045.0,-18190.0,13232.0
2022-02-13,96124.0,356.0,6078.0,102558.0,28662.0,26547.0,48574.0,8043.0,111826.0,5059.0,130025.0,1375.0,-2826.0,-30293.0,13140.0
2022-02-14,96398.0,481.0,6503.0,103382.0,30006.0,26871.0,51854.0,8454.0,117185.0,5604.0,135262.0,1380.0,-2806.0,-34687.0,12473.0
2022-02-15,96216.0,154.0,6172.0,102542.0,26350.0,26002.0,44523.0,7418.0,104292.0,5633.0,122899.0,693.0,-2855.0,-23213.0,12974.0
2022-02-16,96241.0,52.0,5621.0,101914.0,23943.0,24795.0,31958.0,6090.0,86786.0,5455.0,105193.0,218.0,-2864.0,-6144.0,12952.0
2022-02-17,95843.0,32.0,5585.0,101460.0,25537.0,24682.0,32222.0,6324.0,88765.0,5609.0,107537.0,8.0,-3491.0,-9569.0,13163.0
2022-02-18,95850.0,33.0,6000.0,101883.0,27952.0,25426.0,40004.0,7380.0,100763.0,5600.0,119684.0,433.0,-3693.0,-21496.0,13321.0
2022-02-19,95829.0,147.0,6194.0,102170.0,24906.0,25938.0,45194.0,7404.0,103443.0,5286.0,122077.0,1055.0,-4390.0,-24298.0,13348.0
2022-02-20,95828.0,104.0,5905.0,101837.0,23311.0,25611.0,39236.0,6703.0,94861.0,5338.0,111961.0,671.0,-4237.0,-14363.0,11762.0
2022-02-21,96045.0,47.0,5744.0,101836.0,23992.0,24672.0,31311.0,5918.0,85893.0,5438.0,101923.0,353.0,-3830.0,-3917.0,10592.0
2022-02-22,95748.0,38.0,5258.0,101044.0,25941.0,24712.0,33323.0,6582.0,90558.0,5644.0,106531.0,-348.0,-4117.0,-9605.0,10329.0
2022-02-23,95092.0,33.0,5751.0,100876.0,31730.0,25217.0,40518.0,8141.0,105605.0,5682.0,122146.0,102.0,-3967.0,-25238.0,10859.0
2022-02-24,93839.0,48.0,6458.0,100345.0,34238.0,25801.0,49265.0,9352.0,118655.0,5791.0,135921.0,715.0,-4382.0,-39958.0,11475.0
2022-02-25,94223.0,73.0,6487.0,100783.0,33284.0,25909.0,48884.0,9177.0,117255.0,6367.0,135832.0,193.0,-2997.0,-38046.0,12210.0
2022-02-26,94982.0,83.0,5669.0,100734.0,30341.0,25981.0,47386.0,8704.0,112412.0,6071.0,131575.0,-319.0,-2590.0,-33431.0,13092.0
2022-02-27,95145.0,66.0,5724.0,100935.0,29550.0,25459.0,40642.0,7730.0,103380.0,5652.0,121754.0,138.0,-2220.0,-23039.0,12722.0
2022-02-28,95470.0,237.0,5754.0,101461.0,28985.0,25060.0,36411.0,7172.0,97628.0,5761.0,115862.0,230.0,-1799.0,-16200.0,12473.0
2022-03-01,96789.0,61.0,4988.0,101838.0,26352.0,24394.0,29067.0,7169.0,86982.0,5739.0,104319.0,-690.0,-2121.0,-4602.0,11598.0
2022-03-02,96412.0,42.0,4823.0,101277.0,25123.0,24077.0,26376.0,6733.0,82309.0,5615.0,100229.0,-750.0,-2079.0,-1032.0,12305.0
2022-03-03,96390.0,68.0,5220.0,101678.0,25238.0,24339.0,32271.0,7168.0,89016.0,5783.0,107321.0,-495.0,-2440.0,-8084.0,12522.0
2022-03-04,96574.0,62.0,4977.0,101613.0,24031.0,24553.0,33862.0,7295.0,89742.0,5702.0,108303.0,-663.0,-4448.0,-11139.0,12859.0
2022-03-05,96377.0,49.0,4595.0,101021.0,21370.0,23828.0,26436.0,6515.0,78150.0,5373.0,96348.0,-729.0,-4231.0,443.0,12825.0
2022-03-06,96734.0,34.0,4258.0,101026.0,23260.0,23582.0,23810.0,6422.0,77074.0,4918.0,94850.0,-626.0,-4405.0,1770.0,12858.0
2022-03-07,97008.0,34.0,4537.0,101579.0,26576.0,24025.0,29168.0,7366.0,87134.0,5396.0,105506.0,-825.0,-4744.0,-8672.0,12976.0
2022-03-08,96110.0,38.0,5214.0,101362.0,28412.0,24746.0,35556.0,8333.0,97046.0,6003.0,115511.0,-751.0,-4724.0,-18874.0,12462.0
2022-03-09,96391.0,46.0,5311.0,101748.0,28456.0,24937.0,37558.0,8506.0,99457.0,6070.0,117950.0,-713.0,-4966.0,-21169.0,12423.0
2022-03-10,96179.0,41.0,5138.0,101358.0,27816.0,25102.0,38922.0,8543.0,100383.0,5994.0,118988.0,-815.0,-5244.0,-22874.0,12611.0
2022-03-11,95629.0,40.0,4973.0,100642.0,28041.0,25055.0,39172.0,8665.0,100933.0,5860.0,120027.0,-847.0,-2691.0,-22076.0,13234.0
2022-03-12,95703.0,45.0,5353.0,101101.0,27665.0,26044.0,47161.0,9083.0,109953.0,5378.0,128732.0,20.0,-2228.0,-29859.0,13401.0
2022-03-13,96025.0,56.0,5440.0,101521.0,25806.0,25623.0,40159.0,8269.0,99856.0,5177.0,118208.0,319.0,-1679.0,-18366.0,13175.0
2022-03-14,95996.0,40.0,5069.0,101105.0,24872.0,24230.0,27873.0,6920.0,83896.0,5251.0,101712.0,-142.0,-1759.0,-2366.0,12565.0
2022-03-15,96057.0,34.0,4384.0,100475.0,24244.0,23616.0,23731.0,6368.0,77958.0,5761.0,96016.0,-1343.0,-1812.0,2646.0,12297.0
2022-03-16,96190.0,39.0,4229.0,100458.0,22815.0,23151.0,20687.0,5957.0,72610.0,5826.0,91127.0,-1558.0,-1695.0,7637.0,12691.0
2022-03-17,96310.0,50.0,4211.0,100571.0,22728.0,23146.0,20257.0,5993.0,72124.0,5307.0,89941.0,-1046.0,-1760.0,8870.0,12510.0
2022-03-18,96464.0,35.0,4178.0,100677.0,22734.0,23188.0,20156.0,5987.0,72064.0,5767.0,90157.0,-1554.0,-5127.0,5394.0,12326.0
2022-03-19,96639.0,36.0,4250.0,100925.0,22121.0,23451.0,21560.0,5928.0,73060.0,5536.0,92298.0,-1250.0,-5385.0,3243.0,13702.0
2022-03-20,96745.0,35.0,4219.0,100999.0,21178.0,23340.0,20821.0,5776.0,71115.0,4579.0,89047.0,-325.0,-5212.0,6741.0,13353.0
2022-03-21,96783.0,45.0,4123.0,100951.0,22466.0,23330.0,20440.0,5920.0,72157.0,4936.0,89616.0,-768.0,-5161.0,6174.0,12523.0
2022-03-22,96882.0,37.0,4123.0,101042.0,22817.0,23278.0,20805.0,6079.0,72980.0,5824.0,90924.0,-1664.0,-5374.0,4744.0,12120.0
2022-03-23,96841.0,40.0,4812.0,101693.0,24839.0,23254.0,22563.0,6458.0,77113.0,5686.0,95969.0,-834.0,-5371.0,353.0,13170.0
2022-03-24,96958.0,45.0,4863.0,101866.0,25025.0,23505.0,24269.0,6631.0,79431.0,5815.0,98677.0,-907.0,-5352.0,-2163.0,13431.0
2022-03-25,96789.0,39.0,4574.0,101402.0,23844.0,23512.0,23901.0,6407.0,77664.0,5766.0,96893.0,-1153.0,-4783.0,-274.0,13463.0
2022-03-26,97234.0,39.0,5107.0,102380.0,23387.0,23863.0,26488.0,6468.0,80207.0,5213.0,98768.0,-67.0,-5059.0,-1448.0,13348.0
2022-03-27,97392.0,39.0,5811.0,103242.0,24771.0,24155.0,31276.0,6981.0,87183.0,4830.0,105381.0,1020.0,-5547.0,-7686.0,13368.0
2022-03-28,97449.0,99.0,6187.0,103735.0,26296.0,24465.0,35492.0,7607.0,93860.0,5252.0,112353.0,1034.0,-5678.0,-14296.0,13241.0
2022-03-29,97043.0,58.0,5815.0,102916.0,25542.0,24216.0,33976.0,7436.0,91170.0,5494.0,108642.0,379.0,-5511.0,-11237.0,11978.0
2022-03-30,97450.0,52.0,5317.0,102819.0,25478.0,23520.0,26031.0,6874.0,81904.0,5621.0,100438.0,-252.0,-4949.0,-2567.0,12913.0
2022-03-31,97631.0,40.0,5102.0,102773.0,25488.0,23160.0,22526.0,6451.0,77625.0,5880.0,96701.0,-738.0,-5079.0,993.0,13196.0
2022-04-01,98107.0,39.0,5994.0,104140.0,23775.0,23868.0,26290.0,6955.0,80889.0,6108.0,99306.0,-75.0,-4530.0,304.0,12309.0
2022-04-02,97818.0,40.0,5325.0,103183.0,22749.0,23858.0,25523.0,6857.0,78986.0,5851.0,98156.0,-486.0,-4207.0,820.0,13319.0
2022-04-03,97984.0,44.0,5418.0,103446.0,22793.0,23766.0,25058.0,6822.0,78439.0,5598.0,96999.0,-136.0,-4183.0,2264.0,12962.0
2022-04-04,98052.0,40.0,5302.0,103394.0,24419.0,23511.0,24041.0,6900.0,78871.0,5853.0,96779.0,-511.0,-3983.0,2631.0,12055.0
2022-04-05,97512.0,49.0,5553.0,103114.0,25526.0,23320.0,21342.0,6693.0,76881.0,6380.0,94986.0,-778.0,-4173.0,3955.0,11725.0
2022-04-06,97759.0,42.0,5578.0,103379.0,26049.0,23303.0,20463.0,6736.0,76551.0,6839.0,95167.0,-1219.0,-4254.0,3957.0,11777.0
2022-04-07,97534.0,42.0,6158.0,103734.0,25809.0,23503.0,22460.0,6934.0,78705.0,6372.0,97529.0,-172.0,-4326.0,1879.0,12452.0
2022-04-08,97864.0,39.0,5572.0,103475.0,24939.0,23854.0,24032.0,6951.0,79776.0,6077.0,98616.0,-466.0,-1467.0,3393.0,12763.0
2022-04-09,97996.0,39.0,5485.0,103520.0,22491.0,24120.0,25224.0,6739.0,78574.0,5643.0,96935.0,-119.0,-1471.0,5114.0,12718.0
2022-04-10,97901.0,39.0,5482.0,103422.0,22637.0,23830.0,23405.0,6724.0,76595.0,5098.0,94339.0,423.0,-1334.0,7748.0,12646.0
2022-04-11,98172.0,39.0,5297.0,103508.0,25334.0,23351.0,20082.0,6695.0,75463.0,5687.0,93406.0,-351.0,-1145.0,8957.0,12256.0
2022-04-12,97540.0,39.0,5132.0,102711.0,25524.0,22969.0,18039.0,6454.0,72985.0,6215.0,90686.0,-1044.0,-1239.0,10786.0,11486.0
2022-04-13,97303.0,41.0,5115.0,102459.0,26695.0,22872.0,17612.0,6687.0,73866.0,6425.0,92504.0,-1269.0,-1185.0,8770.0,12213.0
2022-04-14,97305.0,40.0,6073.0,103418.0,25856.0,23273.0,20056.0,6724.0,75909.0,6224.0,94935.0,-111.0,-1440.0,7042.0,12802.0
2022-04-15,96700.0,39.0,5663.0,102402.0,24411.0,23181.0,19677.0,6486.0,73754.0,5105.0,89678.0,597.0,-1752.0,10973.0,10819.0
2022-04-16,97125.0,40.0,5734.0,102899.0,24107.0,23303.0,20892.0,6590.0,74892.0,5202.0,92360.0,572.0,-1358.0,9180.0,12266.0
2022-04-17,97129.0,41.0,5988.0,103158.0,24453.0,23684.0,25676.0,7109.0,80922.0,5119.0,98503.0,910.0,-1350.0,3303.0,12462.0
2022-04-18,97370.0,41.0,5806.0,103217.0,26296.0,23671.0,26861.0,7320.0,84149.0,6175.0,102212.0,-328.0,-1692.0,-688.0,11888.0
2022-04-19,97739.0,49.0,5778.0,103566.0,24039.0,23814.0,26303.0,6939.0,81095.0,6737.0,100516.0,-910.0,-1672.0,1378.0,12684.0
2022-04-20,97095.0,39.0,5815.0,102949.0,25220.0,23483.0,22330.0,6790.0,77823.0,6512.0,96649.0,-658.0,-1407.0,4892.0,12314.0
2022-04-21,97264.0,39.0,5084.0,102387.0,25131.0,23144.0,18240.0,6376.0,72890.0,6486.0,91303.0,-1363.0,-1311.0,9772.0,11927.0
2022-04-22,97049.0,39.0,5408.0,102496.0,23600.0,22898.0,15787.0,5925.0,68209.0,6195.0,86273.0,-748.0,-1658.0,14564.0,11869.0
2022-04-23,97771.0,39.0,5159.0,102969.0,23813.0,22703.0,14099.0,5913.0,66528.0,5959.0,84989.0,-761.0,-1310.0,16671.0,12502.0
2022-04-24,96732.0,38.0,5687.0,102457.0,24892.0,22493.0,12981.0,5992.0,66357.0,5609.0,83748.0,116.0,-1377.0,17334.0,11782.0
2022-04-25,96220.0,49.0,6418.0,102687.0,27447.0,22672.0,14998.0,6390.0,71507.0,6094.0,89562.0,373.0,-1831.0,11294.0,11961.0
2022-04-26,95977.0,49.0,6882.0,102908.0,27700.0,23085.0,18414.0,6646.0,75844.0,6718.0,95157.0,213.0,-2039.0,5712.0,12595.0
2022-04-27,95787.0,37.0,6336.0,102160.0,24873.0,23407.0,20788.0,6523.0,75590.0,6509.0,95018.0,-136.0,-2195.0,4947.0,12919.0
2022-04-28,96571.0,49.0,6398.0,103018.0,24639.0,23398.0,21754.0,6650.0,76442.0,6447.0,94613.0,0.0,-2117.0,6288.0,11724.0
2022-04-29,97356.0,40.0,5686.0,103082.0,24479.0,23133.0,18686.0,6441.0,72739.0,6324.0,90945.0,-598.0,-362.0,11776.0,11882.0
2022-04-30,97125.0,39.0,5918.0,103082.0,23987.0,23032.0,16390.0,6258.0,69667.0,6052.0,87700.0,-95.0,-322.0,15061.0,11981.0
2022-05-01,97107.0,39.0,5254.0,102400.0,24956.0,22929.0,15590.0,6352.0,69827.0,5319.0,87080.0,-26.0,-668.0,14653.0,11934.0
2022-05-02,97605.0,39.0,5439.0,103083.0,28016.0,22858.0,16378.0,6673.0,73924.0,5862.0,92196.0,-384.0,-758.0,10128.0,12410.0
2022-05-03,97067.0,39.0,6143.0,103249.0,29420.0,22765.0,16656.0,6878.0,75719.0,6257.0,94247.0,-75.0,-716.0,8287.0,12271.0
2022-05-04,96924.0,39.0,6289.0,103252.0,30311.0,22578.0,15957.0,6858.0,75704.0,6342.0,94202.0,-14.0,-782.0,8269.0,12156.0
2022-05-05,97330.0,41.0,6000.0,103371.0,29707.0,22651.0,15152.0,6691.0,74201.0,6551.0,93083.0,-510.0,-618.0,9670.0,12331.0
2022-05-06,97910.0,40.0,5681.0,103631.0,28327.0,22494.0,14846.0,6593.0,72260.0,6544.0,90687.0,-823.0,-2089.0,10854.0,11883.0
2022-05-07,98448.0,94.0,4928.0,103470.0,24537.0,22607.0,15994.0,6366.0,69503.0,6496.0,88054.0,-1474.0,-1523.0,13893.0,12055.0
2022-05-08,98292.0,94.0,4901.0,103287.0,24485.0,22557.0,16942.0,6500.0,70484.0,5872.0,88630.0,-877.0,-1495.0,13161.0,12274.0
2022-05-09,98333.0,86.0,5057.0,103476.0,26948.0,22155.0,14543.0,6510.0,70155.0,6490.0,88869.0,-1347.0,-1331.0,13275.0,12224.0
2022-05-10,97867.0,86.0,5036.0,102989.0,29580.0,21830.0,13159.0,6667.0,71235.0,6525.0,90212.0,-1403.0,-1355.0,11423.0,12452.0
2022-05-11,98071.0,96.0,4798.0,102965.0,30706.0,21926.0,11815.0,6557.0,71003.0,6470.0,89728.0,-1576.0,-1545.0,11692.0,12255.0
2022-05-12,98224.0,94.0,5123.0,103441.0,31274.0,21919.0,11282.0,6586.0,71061.0,6364.0,89238.0,-1147.0,-1644.0,12560.0,11813.0
2022-05-13,98333.0,90.0,5013.0,103436.0,32324.0,21861.0,10316.0,6679.0,71180.0,6411.0,89336.0,-1308.0,-2604.0,11494.0,11745.0
2022-05-14,98126.0,95.0,4768.0,102989.0,31239.0,21865.0,9463.0,6445.0,69012.0,6328.0,87110.0,-1465.0,-2481.0,13397.0,11770.0
2022-05-15,98134.0,98.0,4712.0,102944.0,31007.0,21861.0,9270.0,6380.0,68518.0,5544.0,85666.0,-734.0,-2467.0,14812.0,11604.0
2022-05-16,98248.0,95.0,4784.0,103127.0,31604.0,21773.0,10131.0,6469.0,69976.0,6297.0,88468.0,-1418.0,-2613.0,12046.0,12195.0
2022-05-17,97847.0,95.0,4842.0,102784.0,29908.0,21784.0,11264.0,6280.0,69236.0,6445.0,88112.0,-1508.0,-2654.0,12017.0,12431.0
2022-05-18,97673.0,104.0,4812.0,102589.0,32803.0,21805.0,11990.0,6707.0,73306.0,6451.0,92037.0,-1535.0,-2663.0,7890.0,12280.0
2022-05-19,98237.0,100.0,4835.0,103172.0,33024.0,21783.0,10817.0,6590.0,72215.0,6329.0,91517.0,-1394.0,-2454.0,9202.0,12973.0
2022-05-20,98433.0,101.0,4689.0,103223.0,33841.0,21759.0,10549.0,6766.0,72915.0,6304.0,92426.0,-1514.0,15.0,10813.0,13207.0
2022-05-21,98182.0,98.0,4945.0,103225.0,32550.0,22150.0,10383.0,6609.0,71693.0,6294.0,91121.0,-1251.0,17.0,12121.0,13134.0
2022-05-22,98472.0,96.0,4975.0,103543.0,30529.0,22375.0,11866.0,6521.0,71290.0,5788.0,90070.0,-717.0,-230.0,13243.0,12992.0
2022-05-23,98377.0,98.0,4722.0,103197.0,29875.0,22474.0,12806.0,6514.0,71669.0,6173.0,90944.0,-1353.0,-307.0,11946.0,13102.0
2022-05-24,97922.0,116.0,4714.0,102752.0,28598.0,22467.0,12935.0,6372.0,70372.0,6372.0,88638.0,-1542.0,-188.0,13927.0,11894.0
2022-05-25,97784.0,113.0,4521.0,102418.0,28704.0,22366.0,12052.0,6312.0,69434.0,6347.0,89036.0,-1713.0,-13.0,13369.0,13255.0
2022-05-26,98176.0,115.0,4720.0,103011.0,29737.0,22203.0,10883.0,6338.0,69161.0,6323.0,88663.0,-1488.0,92.0,14439.0,13179.0
2022-05-27,99059.0,121.0,4639.0,103819.0,28101.0,22349.0,10328.0,6126.0,66904.0,6462.0,86324.0,-1702.0,-2181.0,15313.0,12958.0
2022-05-28,98858.0,131.0,4516.0,103505.0,26680.0,22215.0,9929.0,5961.0,64785.0,6016.0,83874.0,-1369.0,-1958.0,17673.0,13073.0
2022-05-29,98818.0,123.0,4351.0,103292.0,27137.0,21874.0,9525.0,5963.0,64499.0,5759.0,83240.0,-1285.0,-1629.0,18423.0,12982.0
2022-05-30,98838.0,135.0,4586.0,103559.0,29690.0,21564.0,9018.0,6152.0,66424.0,5978.0,85168.0,-1257.0,-1538.0,16854.0,12766.0
2022-05-31,98793.0,131.0,4901.0,103825.0,34649.0,21627.0,8791.0,6662.0,71729.0,6412.0,90083.0,-1380.0,-2140.0,11603.0,11942.0
2022-06-01,98117.0,112.0,4921.0,103150.0,35684.0,21733.0,8820.0,6543.0,72781.0,6417.0,91908.0,-1384.0,-2325.0,8917.0,12710.0
2022-06-02,97734.0,114.0,4740.0,102588.0,35251.0,22053.0,9504.0,6582.0,73390.0,6387.0,92515.0,-1533.0,-2370.0,7703.0,12738.0
2022-06-03,97352.0,114.0,4900.0,102366.0,31861.0,22149.0,9569.0,6245.0,69824.0,6312.0,88851.0,-1298.0,267.0,13782.0,12715.0
2022-06-04,97616.0,118.0,4700.0,102434.0,29683.0,22089.0,9633.0,6020.0,67426.0,6118.0,86496.0,-1300.0,300.0,16239.0,12952.0
2022-06-05,97696.0,122.0,4974.0,102792.0,30305.0,22150.0,9594.0,6084.0,68133.0,5867.0,86728.0,-771.0,329.0,16394.0,12728.0
2022-06-06,97916.0,123.0,5143.0,103182.0,33317.0,21988.0,9377.0,6347.0,71028.0,5804.0,89667.0,-538.0,304.0,13818.0,12835.0
2022-06-07,98064.0,130.0,5544.0,103738.0,36266.0,22000.0,9327.0,6595.0,74189.0,6574.0,93598.0,-900.0,281.0,10420.0,12835.0
2022-06-08,97608.0,128.0,5968.0,103704.0,37399.0,22173.0,9485.0,6755.0,75812.0,6457.0,93336.0,-361.0,84.0,10451.0,11067.0
2022-06-09,97622.0,156.0,6028.0,103806.0,38129.0,21985.0,9209.0,6780.0,76103.0,6595.0,93311.0,-411.0,-40.0,10455.0,10613.0
2022-06-10,98311.0,153.0,5804.0,104268.0,37179.0,22189.0,9335.0,6771.0,75474.0,6412.0,92703.0,-455.0,114.0,11681.0,10817.0
2022-06-11,98569.0,128.0,5555.0,104252.0,33973.0,22003.0,9124.0,6299.0,71399.0,6270.0,88398.0,-587.0,78.0,15932.0,10729.0
2022-06-12,98439.0,129.0,5639.0,104207.0,35546.0,21891.0,8893.0,6383.0,72713.0,6106.0,89312.0,-338.0,224.0,15119.0,10493.0
2022-06-13,99075.0,133.0,6112.0,105320.0,41161.0,21652.0,8598.0,6860.0,78272.0,6368.0,95408.0,-123.0,244.0,10155.0,10768.0
2022-06-14,98177.0,141.0,6272.0,104590.0,42904.0,21542.0,8181.0,6953.0,79580.0,6632.0,96633.0,-219.0,195.0,8153.0,10421.0
2022-06-15,98155.0,133.0,6134.0,104422.0,45045.0,21428.0,8254.0,7236.0,81963.0,6471.0,98882.0,-204.0,227.0,5768.0,10448.0
2022-06-16,98213.0,143.0,6131.0,104487.0,44375.0,21421.0,8111.0,7190.0,81096.0,6094.0,98118.0,180.0,384.0,6752.0,10928.0
2022-06-17,98302.0,134.0,5667.0,104103.0,42173.0,21688.0,7970.0,7027.0,78858.0,6300.0,96061.0,-499.0,1270.0,9313.0,10903.0
2022-06-18,98314.0,123.0,5227.0,103664.0,35620.0,22118.0,8397.0,6450.0,72586.0,6001.0,89180.0,-651.0,884.0,15368.0,10593.0
2022-06-19,98583.0,102.0,5176.0,103861.0,33624.0,22117.0,9554.0,6413.0,71708.0,5988.0,88248.0,-710.0,978.0,16591.0,10552.0
2022-06-20,98772.0,106.0,5440.0,104318.0,37215.0,21922.0,9042.0,6658.0,74837.0,6193.0,91744.0,-647.0,853.0,13427.0,10714.0
2022-06-21,98836.0,107.0,5445.0,104388.0,42253.0,21741.0,8340.0,7068.0,79402.0,6371.0,96268.0,-819.0,712.0,8831.0,10495.0
2022-06-22,98763.0,102.0,5445.0,104310.0,43810.0,21591.0,8155.0,7126.0,80682.0,6446.0,97605.0,-899.0,813.0,7518.0,10477.0
2022-06-23,98484.0,116.0,5356.0,103956.0,42561.0,21700.0,8381.0,7028.0,79670.0,6236.0,96357.0,-764.0,912.0,8510.0,10451.0
2022-06-24,98970.0,146.0,5354.0,104470.0,41704.0,21643.0,8286.0,6904.0,78537.0,6242.0,95190.0,-742.0,-1587.0,7692.0,10411.0
2022-06-25,99642.0,128.0,5270.0,105040.0,40692.0,21399.0,8014.0,6849.0,76953.0,6087.0,93322.0,-689.0,-1442.0,10275.0,10282.0
2022-06-26,99744.0,147.0,5460.0,105351.0,39998.0,21500.0,8063.0,6787.0,76348.0,5844.0,92596.0,-237.0,-1298.0,11457.0,10404.0
2022-06-27,99437.0,138.0,5413.0,104988.0,40861.0,21685.0,8387.0,6912.0,77845.0,5895.0,94320.0,-344.0,-1608.0,9060.0,10580.0
2022-06-28,98765.0,114.0,5621.0,104500.0,40136.0,21795.0,8823.0,6911.0,77666.0,6424.0,95076.0,-689.0,-1705.0,7719.0,10986.0
2022-06-29,98494.0,120.0,5686.0,104300.0,41390.0,21736.0,8436.0,7010.0,78573.0,6334.0,95334.0,-528.0,-1467.0,7501.0,10427.0
2022-06-30,98587.0,137.0,6174.0,104898.0,43029.0,21781.0,8013.0,7112.0,79934.0,6383.0,97594.0,-72.0,-1449.0,5855.0,11277.0
2022-07-01,99872.0,157.0,5855.0,105884.0,43593.0,21619.0,7606.0,6782.0,79601.0,6238.0,97361.0,-226.0,-945.0,7579.0,11522.0
2022-07-02,100144.0,152.0,4973.0,105269.0,40085.0,21770.0,7674.0,6447.0,75976.0,6055.0,93108.0,-930.0,-719.0,11441.0,11077.0
