date,max_lmp,location
2016-05-15,20.8457,SPPNORTH_HUB
2016-05-16,21.6347,SPPNORTH_HUB
2016-05-17,17.7646,SPPNORTH_HUB
2016-05-18,22.57,SPPNORTH_HUB
2016-05-19,20.6505,SPPNORTH_HUB
2016-05-20,17.4255,SPPNORTH_HUB
2016-05-21,16.382,SPPNORTH_HUB
2016-05-22,14.311,SPPNORTH_HUB
2016-05-23,20.3608,SPPNORTH_HUB
2016-05-24,30.9519,SPPNORTH_HUB
2016-05-25,35.511,SPPNORTH_HUB
2016-05-26,29.5017,SPPNORTH_HUB
2016-05-27,24.0,SPPNORTH_HUB
2016-05-28,25.6398,SPPNORTH_HUB
2016-05-29,21.207,SPPNORTH_HUB
2016-05-30,20.6648,SPPNORTH_HUB
2016-05-31,23.57,SPPNORTH_HUB
2016-06-01,23.4706,SPPNORTH_HUB
2016-06-02,27.0135,SPPNORTH_HUB
2016-06-03,26.8157,SPPNORTH_HUB
2016-06-04,23.3781,SPPNORTH_HUB
2016-06-05,27.1511,SPPNORTH_HUB
2016-06-06,32.3232,SPPNORTH_HUB
2016-06-07,31.4595,SPPNORTH_HUB
2016-06-08,32.4721,SPPNORTH_HUB
2016-06-09,40.5943,SPPNORTH_HUB
2016-06-10,53.4307,SPPNORTH_HUB
2016-06-11,41.9172,SPPNORTH_HUB
2016-06-12,41.478,SPPNORTH_HUB
2016-06-13,45.9971,SPPNORTH_HUB
2016-06-14,42.9652,SPPNORTH_HUB
2016-06-15,47.1864,SPPNORTH_HUB
2016-06-16,44.8124,SPPNORTH_HUB
2016-06-17,48.5873,SPPNORTH_HUB
2016-06-18,52.6079,SPPNORTH_HUB
2016-06-19,41.1489,SPPNORTH_HUB
2016-06-20,50.2634,SPPNORTH_HUB
2016-06-21,40.3273,SPPNORTH_HUB
2016-06-22,44.9406,SPPNORTH_HUB
2016-06-23,46.2729,SPPNORTH_HUB
2016-06-24,39.031,SPPNORTH_HUB
2016-06-25,38.8333,SPPNORTH_HUB
2016-06-26,46.1141,SPPNORTH_HUB
2016-06-27,54.9546,SPPNORTH_HUB
2016-06-28,45.3734,SPPNORTH_HUB
2016-06-29,39.8282,SPPNORTH_HUB
2016-06-30,43.4037,SPPNORTH_HUB
2016-07-01,34.3422,SPPNORTH_HUB
2016-07-02,26.4681,SPPNORTH_HUB
2016-07-03,24.7374,SPPNORTH_HUB
2016-07-04,36.9093,SPPNORTH_HUB
2016-07-05,44.6573,SPPNORTH_HUB
2016-07-06,44.807,SPPNORTH_HUB
2016-07-07,45.1077,SPPNORTH_HUB
2016-07-08,38.2133,SPPNORTH_HUB
2016-07-09,29.029,SPPNORTH_HUB
2016-07-10,29.7616,SPPNORTH_HUB
2016-07-11,35.46,SPPNORTH_HUB
