Date,Item,LNG_Bcf,Region,Pipe_Bcf
2017-10-02,Sabine Pass LNG Feed Gas,1852.47,Louisiana,0.0
2017-10-03,Sabine Pass LNG Feed Gas,2030.486,Louisiana,0.0
2017-10-04,Sabine Pass LNG Feed Gas,2233.659,Louisiana,0.0
2017-10-05,Sabine Pass LNG Feed Gas,2585.484,Louisiana,0.0
2017-10-06,Sabine Pass LNG Feed Gas,2861.645,Louisiana,0.0
2017-10-07,Sabine Pass LNG Feed Gas,2837.103,Louisiana,0.0
2017-10-08,Sabine Pass LNG Feed Gas,2834.091,Louisiana,0.0
2017-10-09,Sabine Pass LNG Feed Gas,2793.462,Louisiana,0.0
2017-10-10,Sabine Pass LNG Feed Gas,2768.737,Louisiana,0.0
2017-10-11,Sabine Pass LNG Feed Gas,2952.709,Louisiana,0.0
2017-10-12,Sabine Pass LNG Feed Gas,2793.152,Louisiana,0.0
2017-10-13,Sabine Pass LNG Feed Gas,2911.408,Louisiana,0.0
2017-10-14,Sabine Pass LNG Feed Gas,2932.115,Louisiana,0.0
2017-10-15,Sabine Pass LNG Feed Gas,2920.592,Louisiana,0.0
2017-10-16,Sabine Pass LNG Feed Gas,3175.228,Louisiana,0.0
2017-10-17,Sabine Pass LNG Feed Gas,3154.856,Louisiana,0.0
2017-10-18,Sabine Pass LNG Feed Gas,3039.062,Louisiana,0.0
2017-10-19,Sabine Pass LNG Feed Gas,3058.874,Louisiana,0.0
2017-10-20,Sabine Pass LNG Feed Gas,2953.167,Louisiana,0.0
2017-10-21,Sabine Pass LNG Feed Gas,2908.399,Louisiana,0.0
2017-10-22,Sabine Pass LNG Feed Gas,3007.5,Louisiana,0.0
2017-10-23,Sabine Pass LNG Feed Gas,2957.95,Louisiana,0.0
2017-10-24,Sabine Pass LNG Feed Gas,3116.657,Louisiana,0.0
2017-10-25,Sabine Pass LNG Feed Gas,3124.239,Louisiana,0.0
2017-10-26,Sabine Pass LNG Feed Gas,3017.695,Louisiana,0.0
2017-10-27,Sabine Pass LNG Feed Gas,3114.862,Louisiana,0.0
2017-10-28,Sabine Pass LNG Feed Gas,3272.46,Louisiana,0.0
2017-10-29,Sabine Pass LNG Feed Gas,3263.738,Louisiana,0.0
2017-10-30,Sabine Pass LNG Feed Gas,2617.359,Louisiana,0.0
2017-10-31,Sabine Pass LNG Feed Gas,2332.933,Louisiana,0.0
2017-11-01,Sabine Pass LNG Feed Gas,2315.229,Louisiana,0.0
2017-11-02,Sabine Pass LNG Feed Gas,2466.431,Louisiana,0.0
2017-11-03,Sabine Pass LNG Feed Gas,2916.502,Louisiana,0.0
2017-11-04,Sabine Pass LNG Feed Gas,3079.18,Louisiana,0.0
2017-11-05,Sabine Pass LNG Feed Gas,3016.582,Louisiana,0.0
2017-11-06,Sabine Pass LNG Feed Gas,2974.959,Louisiana,0.0
2017-11-07,Sabine Pass LNG Feed Gas,2856.755,Louisiana,0.0
2017-11-08,Sabine Pass LNG Feed Gas,3115.974,Louisiana,0.0
2017-11-09,Sabine Pass LNG Feed Gas,3089.422,Louisiana,0.0
2017-11-10,Sabine Pass LNG Feed Gas,3072.459,Louisiana,0.0
2017-11-11,Sabine Pass LNG Feed Gas,3014.725,Louisiana,0.0
2017-11-12,Sabine Pass LNG Feed Gas,2883.001,Louisiana,0.0
2017-11-13,Sabine Pass LNG Feed Gas,2212.716,Louisiana,0.0
2017-11-14,Sabine Pass LNG Feed Gas,2391.609,Louisiana,0.0
2017-11-15,Sabine Pass LNG Feed Gas,2820.8,Louisiana,0.0
2017-11-16,Sabine Pass LNG Feed Gas,2990.834,Louisiana,0.0
2017-11-17,Sabine Pass LNG Feed Gas,2974.886,Louisiana,0.0
2017-11-18,Sabine Pass LNG Feed Gas,2880.8,Louisiana,0.0
2017-11-19,Sabine Pass LNG Feed Gas,3202.656,Louisiana,0.0
2017-11-20,Sabine Pass LNG Feed Gas,3087.768,Louisiana,0.0
2017-11-21,Sabine Pass LNG Feed Gas,3039.874,Louisiana,0.0
2017-11-22,Sabine Pass LNG Feed Gas,3166.666,Louisiana,0.0
2017-11-23,Sabine Pass LNG Feed Gas,3040.912,Louisiana,0.0
2017-11-24,Sabine Pass LNG Feed Gas,2863.22,Louisiana,0.0
2017-11-25,Sabine Pass LNG Feed Gas,2779.481,Louisiana,0.0
2017-11-26,Sabine Pass LNG Feed Gas,3146.92,Louisiana,0.0
2017-11-27,Sabine Pass LNG Feed Gas,3147.422,Louisiana,0.0
2017-11-28,Sabine Pass LNG Feed Gas,3059.541,Louisiana,0.0
2017-11-29,Sabine Pass LNG Feed Gas,3156.603,Louisiana,0.0
2017-11-30,Sabine Pass LNG Feed Gas,3103.16,Louisiana,0.0
2017-12-01,Sabine Pass LNG Feed Gas,3147.171,Louisiana,0.0
2017-12-02,Sabine Pass LNG Feed Gas,3129.161,Louisiana,0.0
2017-12-03,Sabine Pass LNG Feed Gas,3065.286,Louisiana,0.0
2017-12-04,Sabine Pass LNG Feed Gas,2920.431,Louisiana,0.0
2017-12-05,Sabine Pass LNG Feed Gas,2433.381,Louisiana,0.0
2017-12-06,Sabine Pass LNG Feed Gas,3081.981,Louisiana,0.0
2017-12-07,Sabine Pass LNG Feed Gas,3221.283,Louisiana,0.0
2017-12-08,Sabine Pass LNG Feed Gas,3063.927,Louisiana,0.0
2017-12-09,Sabine Pass LNG Feed Gas,3342.92,Louisiana,0.0
2017-12-10,Sabine Pass LNG Feed Gas,3216.303,Louisiana,0.0
2017-12-11,Sabine Pass LNG Feed Gas,2866.884,Louisiana,0.0
2017-12-12,Sabine Pass LNG Feed Gas,2917.654,Louisiana,0.0
2017-12-13,Sabine Pass LNG Feed Gas,3228.319,Louisiana,0.0
2017-12-14,Sabine Pass LNG Feed Gas,3197.0,Louisiana,0.0
2017-12-15,Sabine Pass LNG Feed Gas,3249.105,Louisiana,0.0
2017-12-16,Sabine Pass LNG Feed Gas,3234.963,Louisiana,0.0
2017-12-17,Sabine Pass LNG Feed Gas,2983.9,Louisiana,0.0
2017-12-18,Sabine Pass LNG Feed Gas,2369.543,Louisiana,0.0
2017-12-19,Sabine Pass LNG Feed Gas,2919.088,Louisiana,0.0
2017-12-20,Sabine Pass LNG Feed Gas,3049.417,Louisiana,0.0
2017-12-21,Sabine Pass LNG Feed Gas,2687.0,Louisiana,0.0
2017-12-22,Sabine Pass LNG Feed Gas,2719.273,Louisiana,0.0
2017-12-23,Sabine Pass LNG Feed Gas,3182.5,Louisiana,0.0
2017-12-24,Sabine Pass LNG Feed Gas,3220.741,Louisiana,0.0
2017-12-25,Sabine Pass LNG Feed Gas,3256.5,Louisiana,0.0
2017-12-26,Sabine Pass LNG Feed Gas,3226.999,Louisiana,0.0
2017-12-27,Sabine Pass LNG Feed Gas,3264.5,Louisiana,0.0
2017-12-28,Sabine Pass LNG Feed Gas,3242.683,Louisiana,0.0
2017-12-29,Sabine Pass LNG Feed Gas,3254.303,Louisiana,0.0
2017-12-30,Sabine Pass LNG Feed Gas,3165.092,Louisiana,0.0
2017-12-31,Sabine Pass LNG Feed Gas,3253.093,Louisiana,0.0
2018-01-01,Sabine Pass LNG Feed Gas,3288.129,Louisiana,0.0
2018-01-02,Sabine Pass LNG Feed Gas,1883.842,Louisiana,0.0
2018-01-03,Sabine Pass LNG Feed Gas,2809.512,Louisiana,0.0
2018-01-04,Sabine Pass LNG Feed Gas,2977.557,Louisiana,0.0
2018-01-05,Sabine Pass LNG Feed Gas,3185.692,Louisiana,0.0
2018-01-06,Sabine Pass LNG Feed Gas,1721.109,Louisiana,0.0
2018-01-07,Sabine Pass LNG Feed Gas,1933.878,Louisiana,0.0
2018-01-08,Sabine Pass LNG Feed Gas,2066.874,Louisiana,0.0
2018-01-09,Sabine Pass LNG Feed Gas,1993.91,Louisiana,0.0
2018-01-10,Sabine Pass LNG Feed Gas,2223.304,Louisiana,0.0
2018-01-11,Sabine Pass LNG Feed Gas,2098.135,Louisiana,0.0
2018-01-12,Sabine Pass LNG Feed Gas,2297.051,Louisiana,0.0
2018-01-13,Sabine Pass LNG Feed Gas,2870.814,Louisiana,0.0
2018-01-14,Sabine Pass LNG Feed Gas,3240.532,Louisiana,0.0
2018-01-15,Sabine Pass LNG Feed Gas,3255.431,Louisiana,0.0
2018-01-16,Sabine Pass LNG Feed Gas,3290.849,Louisiana,0.0
2018-01-17,Sabine Pass LNG Feed Gas,3115.0,Louisiana,0.0
2018-01-18,Sabine Pass LNG Feed Gas,2526.764,Louisiana,0.0
2018-01-19,Sabine Pass LNG Feed Gas,648.867,Louisiana,0.0
2018-01-20,Sabine Pass LNG Feed Gas,977.266,Louisiana,0.0
2018-01-21,Sabine Pass LNG Feed Gas,1668.747,Louisiana,0.0
2018-01-22,Sabine Pass LNG Feed Gas,2522.596,Louisiana,0.0
2018-01-23,Sabine Pass LNG Feed Gas,2598.998,Louisiana,0.0
2018-01-24,Sabine Pass LNG Feed Gas,2907.126,Louisiana,0.0
2018-01-25,Sabine Pass LNG Feed Gas,3169.25,Louisiana,0.0
2018-01-26,Sabine Pass LNG Feed Gas,3217.725,Louisiana,0.0
2018-01-27,Sabine Pass LNG Feed Gas,3217.743,Louisiana,0.0
2018-01-28,Sabine Pass LNG Feed Gas,3142.626,Louisiana,0.0
2018-01-29,Sabine Pass LNG Feed Gas,3168.646,Louisiana,0.0
2018-01-30,Sabine Pass LNG Feed Gas,3271.77,Louisiana,0.0
2018-01-31,Sabine Pass LNG Feed Gas,3212.288,Louisiana,0.0
2018-02-01,Sabine Pass LNG Feed Gas,3231.578,Louisiana,0.0
2018-02-02,Sabine Pass LNG Feed Gas,3340.352,Louisiana,0.0
2018-02-03,Sabine Pass LNG Feed Gas,3296.427,Louisiana,0.0
2018-02-04,Sabine Pass LNG Feed Gas,3296.283,Louisiana,0.0
2018-02-05,Sabine Pass LNG Feed Gas,3221.487,Louisiana,0.0
2018-02-06,Sabine Pass LNG Feed Gas,3186.251,Louisiana,0.0
2018-02-07,Sabine Pass LNG Feed Gas,3328.685,Louisiana,0.0
2018-02-08,Sabine Pass LNG Feed Gas,3263.108,Louisiana,0.0
2018-02-09,Sabine Pass LNG Feed Gas,3249.998,Louisiana,0.0
2018-02-10,Sabine Pass LNG Feed Gas,3204.998,Louisiana,0.0
2018-02-11,Sabine Pass LNG Feed Gas,3334.699,Louisiana,0.0
2018-02-12,Sabine Pass LNG Feed Gas,3319.998,Louisiana,0.0
2018-02-13,Sabine Pass LNG Feed Gas,3099.999,Louisiana,0.0
2018-02-14,Sabine Pass LNG Feed Gas,3164.998,Louisiana,0.0
2018-02-15,Sabine Pass LNG Feed Gas,2879.391,Louisiana,0.0
2018-02-16,Sabine Pass LNG Feed Gas,1024.134,Louisiana,0.0
2018-02-17,Sabine Pass LNG Feed Gas,1198.632,Louisiana,0.0
2018-02-18,Sabine Pass LNG Feed Gas,2013.751,Louisiana,0.0
2018-02-19,Sabine Pass LNG Feed Gas,2542.065,Louisiana,0.0
2018-02-20,Sabine Pass LNG Feed Gas,2715.78,Louisiana,0.0
2018-02-21,Sabine Pass LNG Feed Gas,2773.269,Louisiana,0.0
2018-02-22,Sabine Pass LNG Feed Gas,2707.699,Louisiana,0.0
2018-02-23,Sabine Pass LNG Feed Gas,2903.997,Louisiana,0.0
2018-02-24,Sabine Pass LNG Feed Gas,3058.999,Louisiana,0.0
2018-02-25,Sabine Pass LNG Feed Gas,3084.211,Louisiana,0.0
2018-02-26,Sabine Pass LNG Feed Gas,3178.977,Louisiana,0.0
2018-02-27,Sabine Pass LNG Feed Gas,3145.498,Louisiana,0.0
2018-02-28,Sabine Pass LNG Feed Gas,3145.935,Louisiana,0.0
2018-03-01,Sabine Pass LNG Feed Gas,3089.999,Louisiana,0.0
2018-03-02,Sabine Pass LNG Feed Gas,3267.552,Louisiana,0.0
2018-03-03,Sabine Pass LNG Feed Gas,3182.156,Louisiana,0.0
2018-03-04,Sabine Pass LNG Feed Gas,3187.995,Louisiana,0.0
2018-03-05,Sabine Pass LNG Feed Gas,3207.995,Louisiana,0.0
2018-03-06,Sabine Pass LNG Feed Gas,3326.957,Louisiana,0.0
2018-03-07,Sabine Pass LNG Feed Gas,3224.763,Louisiana,0.0
2018-03-08,Sabine Pass LNG Feed Gas,3236.474,Louisiana,0.0
2018-03-09,Sabine Pass LNG Feed Gas,3253.984,Louisiana,0.0
2018-03-10,Sabine Pass LNG Feed Gas,3162.378,Louisiana,0.0
2018-03-11,Sabine Pass LNG Feed Gas,3121.8,Louisiana,0.0
2018-03-12,Sabine Pass LNG Feed Gas,2985.073,Louisiana,0.0
2018-03-13,Sabine Pass LNG Feed Gas,2969.363,Louisiana,0.0
2018-03-14,Sabine Pass LNG Feed Gas,3161.645,Louisiana,0.0
2018-03-15,Sabine Pass LNG Feed Gas,3223.889,Louisiana,0.0
2018-03-16,Sabine Pass LNG Feed Gas,3133.34,Louisiana,0.0
2018-03-17,Sabine Pass LNG Feed Gas,3113.171,Louisiana,0.0
2018-03-18,Sabine Pass LNG Feed Gas,3085.285,Louisiana,0.0
2018-03-19,Sabine Pass LNG Feed Gas,3113.171,Louisiana,0.0
2018-03-20,Sabine Pass LNG Feed Gas,3263.911,Louisiana,0.0
2018-03-21,Sabine Pass LNG Feed Gas,3244.026,Louisiana,0.0
2018-03-22,Sabine Pass LNG Feed Gas,3237.0,Louisiana,0.0
2018-03-23,Sabine Pass LNG Feed Gas,3066.916,Louisiana,0.0
2018-03-24,Sabine Pass LNG Feed Gas,3106.977,Louisiana,0.0
2018-03-25,Sabine Pass LNG Feed Gas,3106.977,Louisiana,0.0
2018-03-26,Sabine Pass LNG Feed Gas,2838.786,Louisiana,0.0
2018-03-27,Sabine Pass LNG Feed Gas,2808.097,Louisiana,0.0
2018-03-28,Sabine Pass LNG Feed Gas,3062.279,Louisiana,0.0
2018-03-29,Sabine Pass LNG Feed Gas,3210.977,Louisiana,0.0
2018-03-30,Sabine Pass LNG Feed Gas,3216.368,Louisiana,0.0
2018-03-31,Sabine Pass LNG Feed Gas,3091.154,Louisiana,0.0
2018-04-01,Sabine Pass LNG Feed Gas,3116.001,Louisiana,0.0
2018-04-02,Sabine Pass LNG Feed Gas,3098.0,Louisiana,0.0
2018-04-03,Sabine Pass LNG Feed Gas,3114.503,Louisiana,0.0
2018-04-04,Sabine Pass LNG Feed Gas,3249.5,Louisiana,0.0
2018-04-05,Sabine Pass LNG Feed Gas,2892.001,Louisiana,0.0
2018-04-06,Sabine Pass LNG Feed Gas,2782.84,Louisiana,0.0
2018-04-07,Sabine Pass LNG Feed Gas,2918.975,Louisiana,0.0
2018-04-08,Sabine Pass LNG Feed Gas,3086.752,Louisiana,0.0
2018-04-09,Sabine Pass LNG Feed Gas,3049.76,Louisiana,0.0
2018-04-10,Sabine Pass LNG Feed Gas,2453.088,Louisiana,0.0
2018-04-11,Sabine Pass LNG Feed Gas,2652.78,Louisiana,0.0
2018-04-12,Sabine Pass LNG Feed Gas,2598.316,Louisiana,0.0
2018-04-13,Sabine Pass LNG Feed Gas,3054.08,Louisiana,0.0
2018-04-14,Sabine Pass LNG Feed Gas,3359.979,Louisiana,0.0
2018-04-15,Sabine Pass LNG Feed Gas,3320.004,Louisiana,0.0
2018-04-16,Sabine Pass LNG Feed Gas,3278.995,Louisiana,0.0
2018-04-17,Sabine Pass LNG Feed Gas,3180.004,Louisiana,0.0
2018-04-18,Sabine Pass LNG Feed Gas,3129.128,Louisiana,0.0
2018-04-19,Sabine Pass LNG Feed Gas,3164.287,Louisiana,0.0
2018-04-20,Sabine Pass LNG Feed Gas,3192.177,Louisiana,0.0
2018-04-21,Sabine Pass LNG Feed Gas,2968.5,Louisiana,0.0
2018-04-22,Sabine Pass LNG Feed Gas,3112.619,Louisiana,0.0
2018-04-23,Sabine Pass LNG Feed Gas,2448.791,Louisiana,0.0
2018-04-24,Sabine Pass LNG Feed Gas,2524.969,Louisiana,0.0
2018-04-25,Sabine Pass LNG Feed Gas,2373.246,Louisiana,0.0
2018-04-26,Sabine Pass LNG Feed Gas,3007.004,Louisiana,0.0
2018-04-27,Sabine Pass LNG Feed Gas,3257.503,Louisiana,0.0
2018-04-28,Sabine Pass LNG Feed Gas,3196.396,Louisiana,0.0
2018-04-29,Sabine Pass LNG Feed Gas,3145.999,Louisiana,0.0
2018-04-30,Sabine Pass LNG Feed Gas,3097.71,Louisiana,0.0
2018-05-01,Sabine Pass LNG Feed Gas,3067.068,Louisiana,0.0
2018-05-02,Sabine Pass LNG Feed Gas,2957.849,Louisiana,0.0
2018-05-03,Sabine Pass LNG Feed Gas,2884.138,Louisiana,0.0
2018-05-04,Sabine Pass LNG Feed Gas,2847.88,Louisiana,0.0
2018-05-05,Sabine Pass LNG Feed Gas,3194.735,Louisiana,0.0
2018-05-06,Sabine Pass LNG Feed Gas,3059.014,Louisiana,0.0
2018-05-07,Sabine Pass LNG Feed Gas,2634.002,Louisiana,0.0
2018-05-08,Sabine Pass LNG Feed Gas,2339.523,Louisiana,0.0
2018-05-09,Sabine Pass LNG Feed Gas,2561.758,Louisiana,0.0
2018-05-10,Sabine Pass LNG Feed Gas,3037.505,Louisiana,0.0
2018-05-11,Sabine Pass LNG Feed Gas,3041.894,Louisiana,0.0
2018-05-12,Sabine Pass LNG Feed Gas,2977.825,Louisiana,0.0
2018-05-13,Sabine Pass LNG Feed Gas,2979.365,Louisiana,0.0
2018-05-14,Sabine Pass LNG Feed Gas,3028.915,Louisiana,0.0
2018-05-15,Sabine Pass LNG Feed Gas,3015.553,Louisiana,0.0
2018-05-16,Sabine Pass LNG Feed Gas,2249.717,Louisiana,0.0
2018-05-17,Sabine Pass LNG Feed Gas,2273.72,Louisiana,0.0
2018-05-18,Sabine Pass LNG Feed Gas,2077.87,Louisiana,0.0
2018-05-19,Sabine Pass LNG Feed Gas,2261.204,Louisiana,0.0
2018-05-20,Sabine Pass LNG Feed Gas,2210.625,Louisiana,0.0
2018-05-21,Sabine Pass LNG Feed Gas,2259.969,Louisiana,0.0
2018-05-22,Sabine Pass LNG Feed Gas,2227.491,Louisiana,0.0
2018-05-23,Sabine Pass LNG Feed Gas,2282.839,Louisiana,0.0
2018-05-24,Sabine Pass LNG Feed Gas,2212.969,Louisiana,0.0
2018-05-25,Sabine Pass LNG Feed Gas,2226.807,Louisiana,0.0
2018-05-26,Sabine Pass LNG Feed Gas,2216.757,Louisiana,0.0
2018-05-27,Sabine Pass LNG Feed Gas,2216.633,Louisiana,0.0
2018-05-28,Sabine Pass LNG Feed Gas,2216.757,Louisiana,0.0
2018-05-29,Sabine Pass LNG Feed Gas,2136.829,Louisiana,0.0
2018-05-30,Sabine Pass LNG Feed Gas,1990.723,Louisiana,0.0
2018-05-31,Sabine Pass LNG Feed Gas,1990.002,Louisiana,0.0
2018-06-01,Sabine Pass LNG Feed Gas,2108.624,Louisiana,0.0
2018-06-02,Sabine Pass LNG Feed Gas,2188.059,Louisiana,0.0
2018-06-03,Sabine Pass LNG Feed Gas,2188.059,Louisiana,0.0
2018-06-04,Sabine Pass LNG Feed Gas,2188.059,Louisiana,0.0
2018-06-05,Sabine Pass LNG Feed Gas,2197.8,Louisiana,0.0
2018-06-06,Sabine Pass LNG Feed Gas,2190.913,Louisiana,0.0
2018-06-07,Sabine Pass LNG Feed Gas,2190.845,Louisiana,0.0
2018-06-08,Sabine Pass LNG Feed Gas,2171.171,Louisiana,0.0
2018-06-09,Sabine Pass LNG Feed Gas,2181.01,Louisiana,0.0
2018-06-10,Sabine Pass LNG Feed Gas,2181.01,Louisiana,0.0
2018-06-11,Sabine Pass LNG Feed Gas,2168.556,Louisiana,0.0
2018-06-12,Sabine Pass LNG Feed Gas,2185.687,Louisiana,0.0
2018-06-13,Sabine Pass LNG Feed Gas,2165.796,Louisiana,0.0
2018-06-14,Sabine Pass LNG Feed Gas,2433.783,Louisiana,0.0
2018-06-15,Sabine Pass LNG Feed Gas,2680.321,Louisiana,0.0
2018-06-16,Sabine Pass LNG Feed Gas,2878.772,Louisiana,0.0
2018-06-17,Sabine Pass LNG Feed Gas,2827.166,Louisiana,0.0
2018-06-18,Sabine Pass LNG Feed Gas,2517.748,Louisiana,0.0
2018-06-19,Sabine Pass LNG Feed Gas,2281.098,Louisiana,0.0
2018-06-20,Sabine Pass LNG Feed Gas,2528.35,Louisiana,0.0
2018-06-21,Sabine Pass LNG Feed Gas,2907.167,Louisiana,0.0
2018-06-22,Sabine Pass LNG Feed Gas,2804.504,Louisiana,0.0
2018-06-23,Sabine Pass LNG Feed Gas,2852.94,Louisiana,0.0
2018-06-24,Sabine Pass LNG Feed Gas,3237.223,Louisiana,0.0
2018-06-25,Sabine Pass LNG Feed Gas,2961.015,Louisiana,0.0
2018-06-26,Sabine Pass LNG Feed Gas,2851.905,Louisiana,0.0
2018-06-27,Sabine Pass LNG Feed Gas,2786.975,Louisiana,0.0
2018-06-28,Sabine Pass LNG Feed Gas,2847.63,Louisiana,0.0
2018-06-29,Sabine Pass LNG Feed Gas,2841.287,Louisiana,0.0
2018-06-30,Sabine Pass LNG Feed Gas,2829.274,Louisiana,0.0
2018-07-01,Sabine Pass LNG Feed Gas,2825.873,Louisiana,0.0
2018-07-02,Sabine Pass LNG Feed Gas,2791.949,Louisiana,0.0
2018-07-03,Sabine Pass LNG Feed Gas,2846.987,Louisiana,0.0
2018-07-04,Sabine Pass LNG Feed Gas,2902.95,Louisiana,0.0
2018-07-05,Sabine Pass LNG Feed Gas,2872.95,Louisiana,0.0
2018-07-06,Sabine Pass LNG Feed Gas,2777.953,Louisiana,0.0
2018-07-07,Sabine Pass LNG Feed Gas,2799.045,Louisiana,0.0
2018-07-08,Sabine Pass LNG Feed Gas,2826.313,Louisiana,0.0
2018-07-09,Sabine Pass LNG Feed Gas,2783.143,Louisiana,0.0
2018-07-10,Sabine Pass LNG Feed Gas,2861.953,Louisiana,0.0
2018-07-11,Sabine Pass LNG Feed Gas,2793.085,Louisiana,0.0
2018-07-12,Sabine Pass LNG Feed Gas,2745.45,Louisiana,0.0
2018-07-13,Sabine Pass LNG Feed Gas,2800.634,Louisiana,0.0
2018-07-14,Sabine Pass LNG Feed Gas,2768.115,Louisiana,0.0
2018-07-15,Sabine Pass LNG Feed Gas,2740.489,Louisiana,0.0
2018-07-16,Sabine Pass LNG Feed Gas,2755.312,Louisiana,0.0
2018-07-17,Sabine Pass LNG Feed Gas,2742.449,Louisiana,0.0
2018-07-18,Sabine Pass LNG Feed Gas,2775.795,Louisiana,0.0
2018-07-19,Sabine Pass LNG Feed Gas,2569.577,Louisiana,0.0
2018-07-20,Sabine Pass LNG Feed Gas,2733.452,Louisiana,0.0
2018-07-21,Sabine Pass LNG Feed Gas,2757.857,Louisiana,0.0
2018-07-22,Sabine Pass LNG Feed Gas,2722.452,Louisiana,0.0
2018-07-23,Sabine Pass LNG Feed Gas,2542.416,Louisiana,0.0
2018-07-24,Sabine Pass LNG Feed Gas,2142.45,Louisiana,0.0
2018-07-25,Sabine Pass LNG Feed Gas,2194.48,Louisiana,0.0
2018-07-26,Sabine Pass LNG Feed Gas,2739.95,Louisiana,0.0
2018-07-27,Sabine Pass LNG Feed Gas,2881.557,Louisiana,0.0
2018-07-28,Sabine Pass LNG Feed Gas,2851.594,Louisiana,0.0
2018-07-29,Sabine Pass LNG Feed Gas,2811.953,Louisiana,0.0
2018-07-30,Sabine Pass LNG Feed Gas,2781.952,Louisiana,0.0
2018-07-31,Sabine Pass LNG Feed Gas,2905.96,Louisiana,0.0
2018-08-01,Sabine Pass LNG Feed Gas,2715.045,Louisiana,0.0
2018-08-02,Sabine Pass LNG Feed Gas,2663.273,Louisiana,0.0
2018-08-03,Sabine Pass LNG Feed Gas,2839.778,Louisiana,0.0
2018-08-04,Sabine Pass LNG Feed Gas,2917.637,Louisiana,0.0
2018-08-05,Sabine Pass LNG Feed Gas,2813.808,Louisiana,0.0
2018-08-06,Sabine Pass LNG Feed Gas,2443.779,Louisiana,0.0
2018-08-07,Sabine Pass LNG Feed Gas,2142.215,Louisiana,0.0
2018-08-08,Sabine Pass LNG Feed Gas,2220.109,Louisiana,0.0
2018-08-09,Sabine Pass LNG Feed Gas,2428.214,Louisiana,0.0
2018-08-10,Sabine Pass LNG Feed Gas,2860.951,Louisiana,0.0
2018-08-11,Sabine Pass LNG Feed Gas,2943.826,Louisiana,0.0
2018-08-12,Sabine Pass LNG Feed Gas,2803.953,Louisiana,0.0
2018-08-13,Sabine Pass LNG Feed Gas,2786.953,Louisiana,0.0
2018-08-14,Sabine Pass LNG Feed Gas,2827.164,Louisiana,0.0
2018-08-15,Sabine Pass LNG Feed Gas,2828.953,Louisiana,0.0
2018-08-16,Sabine Pass LNG Feed Gas,2809.837,Louisiana,0.0
2018-08-17,Sabine Pass LNG Feed Gas,2821.588,Louisiana,0.0
2018-08-18,Sabine Pass LNG Feed Gas,2816.011,Louisiana,0.0
2018-08-19,Sabine Pass LNG Feed Gas,2715.969,Louisiana,0.0
2018-08-20,Sabine Pass LNG Feed Gas,2742.497,Louisiana,0.0
2018-08-21,Sabine Pass LNG Feed Gas,2434.937,Louisiana,0.0
2018-08-22,Sabine Pass LNG Feed Gas,2112.713,Louisiana,0.0
2018-08-23,Sabine Pass LNG Feed Gas,2286.455,Louisiana,0.0
2018-08-24,Sabine Pass LNG Feed Gas,2776.449,Louisiana,0.0
2018-08-25,Sabine Pass LNG Feed Gas,2924.212,Louisiana,0.0
2018-08-26,Sabine Pass LNG Feed Gas,2849.379,Louisiana,0.0
2018-08-27,Sabine Pass LNG Feed Gas,2797.971,Louisiana,0.0
2018-08-28,Sabine Pass LNG Feed Gas,2964.375,Louisiana,0.0
2018-08-29,Sabine Pass LNG Feed Gas,2660.17,Louisiana,0.0
2018-08-30,Sabine Pass LNG Feed Gas,2721.149,Louisiana,0.0
2018-08-31,Sabine Pass LNG Feed Gas,2621.998,Louisiana,0.0
2018-09-01,Sabine Pass LNG Feed Gas,2607.956,Louisiana,0.0
2018-09-02,Sabine Pass LNG Feed Gas,2802.394,Louisiana,0.0
2018-09-03,Sabine Pass LNG Feed Gas,2705.306,Louisiana,0.0
2018-09-04,Sabine Pass LNG Feed Gas,2174.775,Louisiana,0.0
2018-09-05,Sabine Pass LNG Feed Gas,2156.568,Louisiana,0.0
2018-09-06,Sabine Pass LNG Feed Gas,2166.574,Louisiana,0.0
2018-09-07,Sabine Pass LNG Feed Gas,2705.729,Louisiana,0.0
2018-09-08,Sabine Pass LNG Feed Gas,2863.71,Louisiana,0.0
2018-09-09,Sabine Pass LNG Feed Gas,2866.996,Louisiana,0.0
2018-09-10,Sabine Pass LNG Feed Gas,2925.908,Louisiana,0.0
2018-09-11,Sabine Pass LNG Feed Gas,2999.376,Louisiana,0.0
2018-09-12,Sabine Pass LNG Feed Gas,2705.948,Louisiana,0.0
2018-09-13,Sabine Pass LNG Feed Gas,2889.95,Louisiana,0.0
2018-09-14,Sabine Pass LNG Feed Gas,2920.949,Louisiana,0.0
2018-09-15,Sabine Pass LNG Feed Gas,2844.132,Louisiana,0.0
2018-09-16,Sabine Pass LNG Feed Gas,2855.242,Louisiana,0.0
2018-09-17,Sabine Pass LNG Feed Gas,2420.95,Louisiana,0.0
2018-09-18,Sabine Pass LNG Feed Gas,2174.508,Louisiana,0.0
2018-09-19,Sabine Pass LNG Feed Gas,1925.978,Louisiana,0.0
2018-09-20,Sabine Pass LNG Feed Gas,2775.841,Louisiana,0.0
2018-09-21,Sabine Pass LNG Feed Gas,2838.68,Louisiana,0.0
2018-09-22,Sabine Pass LNG Feed Gas,3062.481,Louisiana,0.0
2018-09-23,Sabine Pass LNG Feed Gas,2988.156,Louisiana,0.0
2018-09-24,Sabine Pass LNG Feed Gas,2988.156,Louisiana,0.0
