ISO,Location,Date,Max LMP
PJM,N ILLINOIS HUB,04/12/2023,32.823194
PJM,NEW JERSEY HUB,04/12/2023,41.036155
PJM,OHIO HUB,04/12/2023,47.299781
PJM,OVEC,04/12/2023,46.74
PJM,PECO,04/12/2023,37.957045
PJM,PENELEC,04/12/2023,46.498223
PJM,PEPCO,04/12/2023,56.140486
PJM,PJM-RTO,04/12/2023,48.673937
PJM,PPL,04/12/2023,43.091753
PJM,PSEG,04/12/2023,41.268473
PJM,RECO,04/12/2023,42.41128
PJM,WEST INT HUB,04/12/2023,48.851666
PJM,WESTERN HUB,04/12/2023,48.581143
PJM,AECO,04/13/2023,55.266945
PJM,AEP,04/13/2023,56.922539
PJM,AEP GEN HUB,04/13/2023,55.659474
PJM,AEP-DAYTON HUB,04/13/2023,56.5001
PJM,APS,04/13/2023,63.309003
PJM,ATSI,04/13/2023,58.900013
PJM,ATSI GEN HUB,04/13/2023,57.745682
PJM,BGE,04/13/2023,77.121658
PJM,CHICAGO GEN HUB,04/13/2023,37.446615
PJM,CHICAGO HUB,04/13/2023,38.808761
PJM,COMED,04/13/2023,38.60925
PJM,DAY,04/13/2023,58.754747
PJM,DEOK,04/13/2023,57.209469
PJM,DOM,04/13/2023,120.989928
PJM,DOMINION HUB,04/13/2023,66.469149
PJM,DPL,04/13/2023,54.242368
PJM,DUQ,04/13/2023,58.364717
PJM,EASTERN HUB,04/13/2023,55.295737
PJM,EKPC,04/13/2023,56.458691
PJM,JCPL,04/13/2023,56.234749
PJM,METED,04/13/2023,65.802767
PJM,MID-ATL/APS,04/13/2023,77.08608
PJM,N ILLINOIS HUB,04/13/2023,38.244871
PJM,NEW JERSEY HUB,04/13/2023,55.899756
PJM,OHIO HUB,04/13/2023,56.480319
PJM,OVEC,04/13/2023,55.81
PJM,PECO,04/13/2023,53.391914
PJM,PENELEC,04/13/2023,60.312088
PJM,PEPCO,04/13/2023,79.680997
PJM,PJM-RTO,04/13/2023,64.715735
PJM,PPL,04/13/2023,58.830837
PJM,PSEG,04/13/2023,56.03532
PJM,RECO,04/13/2023,56.567714
PJM,WEST INT HUB,04/13/2023,60.593887
PJM,WESTERN HUB,04/13/2023,64.964471
PJM,AECO,04/14/2023,38.184193
PJM,AEP,04/14/2023,49.059102
PJM,AEP GEN HUB,04/14/2023,48.138947
PJM,AEP-DAYTON HUB,04/14/2023,48.520216
PJM,APS,04/14/2023,54.821655
PJM,ATSI,04/14/2023,50.491528
PJM,ATSI GEN HUB,04/14/2023,49.382727
PJM,BGE,04/14/2023,68.502491
PJM,CHICAGO GEN HUB,04/14/2023,35.089077
PJM,CHICAGO HUB,04/14/2023,35.547203
PJM,COMED,04/14/2023,35.467198
PJM,DAY,04/14/2023,50.762763
PJM,DEOK,04/14/2023,49.341522
PJM,DOM,04/14/2023,96.639573
PJM,DOMINION HUB,04/14/2023,56.639498
PJM,DPL,04/14/2023,37.727617
PJM,DUQ,04/14/2023,50.362602
PJM,EASTERN HUB,04/14/2023,39.408426
PJM,EKPC,04/14/2023,49.953837
PJM,JCPL,04/14/2023,40.09593
PJM,METED,04/14/2023,48.665409
PJM,MID-ATL/APS,04/14/2023,64.569742
PJM,N ILLINOIS HUB,04/14/2023,35.346002
PJM,NEW JERSEY HUB,04/14/2023,39.583185
PJM,OHIO HUB,04/14/2023,48.290912
PJM,OVEC,04/14/2023,48.25
PJM,PECO,04/14/2023,35.741527
PJM,PENELEC,04/14/2023,49.65029
PJM,PEPCO,04/14/2023,68.594175
PJM,PJM-RTO,04/14/2023,54.421536
PJM,PPL,04/14/2023,42.605404
PJM,PSEG,04/14/2023,39.88609
PJM,RECO,04/14/2023,41.355978
PJM,WEST INT HUB,04/14/2023,52.14222
PJM,WESTERN HUB,04/14/2023,55.298535
PJM,AECO,04/15/2023,27.04384
PJM,AEP,04/15/2023,36.661362
PJM,AEP GEN HUB,04/15/2023,35.941053
PJM,AEP-DAYTON HUB,04/15/2023,36.19792
PJM,APS,04/15/2023,36.874902
PJM,ATSI,04/15/2023,36.938481
PJM,ATSI GEN HUB,04/15/2023,36.268182
PJM,BGE,04/15/2023,45.297634
PJM,CHICAGO GEN HUB,04/15/2023,29.749385
PJM,CHICAGO HUB,04/15/2023,30.092239
PJM,COMED,04/15/2023,30.032625
PJM,DAY,04/15/2023,37.015807
PJM,DEOK,04/15/2023,36.578226
PJM,DOM,04/15/2023,45.000204
PJM,DOMINION HUB,04/15/2023,42.540059
PJM,DPL,04/15/2023,27.208669
PJM,DUQ,04/15/2023,36.943909
PJM,EASTERN HUB,04/15/2023,27.75705
PJM,EKPC,04/15/2023,36.389484
PJM,JCPL,04/15/2023,27.026209
PJM,METED,04/15/2023,29.286517
PJM,MID-ATL/APS,04/15/2023,36.959424
PJM,N ILLINOIS HUB,04/15/2023,29.941248
PJM,NEW JERSEY HUB,04/15/2023,27.084543
PJM,OHIO HUB,04/15/2023,36.053544
PJM,OVEC,04/15/2023,36.06
PJM,PECO,04/15/2023,26.287977
PJM,PENELEC,04/15/2023,33.514069
PJM,PEPCO,04/15/2023,40.794148
PJM,PJM-RTO,04/15/2023,35.210502
PJM,PPL,04/15/2023,25.491191
PJM,PSEG,04/15/2023,27.199405
PJM,RECO,04/15/2023,27.91
PJM,WEST INT HUB,04/15/2023,38.350554
PJM,WESTERN HUB,04/15/2023,36.722705
PJM,AECO,04/16/2023,31.219716
PJM,AEP,04/16/2023,37.899601
PJM,AEP GEN HUB,04/16/2023,37.151579
PJM,AEP-DAYTON HUB,04/16/2023,37.491198
PJM,APS,04/16/2023,39.597225
PJM,ATSI,04/16/2023,38.184139
PJM,ATSI GEN HUB,04/16/2023,37.483864
PJM,BGE,04/16/2023,58.74999
PJM,CHICAGO GEN HUB,04/16/2023,27.607231
PJM,CHICAGO HUB,04/16/2023,28.080333
PJM,COMED,04/16/2023,28.022729
PJM,DAY,04/16/2023,38.338079
PJM,DEOK,04/16/2023,37.899586
PJM,DOM,04/16/2023,61.136738
PJM,DOMINION HUB,04/16/2023,56.276714
PJM,DPL,04/16/2023,50.559008
PJM,DUQ,04/16/2023,38.156363
PJM,EASTERN HUB,04/16/2023,47.688975
PJM,EKPC,04/16/2023,37.69966
PJM,JCPL,04/16/2023,31.572235
PJM,METED,04/16/2023,32.369673
PJM,MID-ATL/APS,04/16/2023,52.330561
PJM,N ILLINOIS HUB,04/16/2023,27.890535
PJM,NEW JERSEY HUB,04/16/2023,31.459547
PJM,OHIO HUB,04/16/2023,37.37796
PJM,OVEC,04/16/2023,37.3
PJM,PECO,04/16/2023,31.257963
PJM,PENELEC,04/16/2023,34.473401
PJM,PEPCO,04/16/2023,52.65607
PJM,PJM-RTO,04/16/2023,40.782889
PJM,PPL,04/16/2023,31.276141
PJM,PSEG,04/16/2023,31.520012
PJM,RECO,04/16/2023,31.728775
PJM,WEST INT HUB,04/16/2023,40.439994
PJM,WESTERN HUB,04/16/2023,41.981137
PJM,AECO,04/17/2023,33.372048
PJM,AEP,04/17/2023,39.245558
PJM,AEP GEN HUB,04/17/2023,38.140789
PJM,AEP-DAYTON HUB,04/17/2023,38.761018
PJM,APS,04/17/2023,42.980477
PJM,ATSI,04/17/2023,39.25843
PJM,ATSI GEN HUB,04/17/2023,38.533182
PJM,BGE,04/17/2023,55.555517
PJM,CHICAGO GEN HUB,04/17/2023,28.358615
PJM,CHICAGO HUB,04/17/2023,28.750376
PJM,COMED,04/17/2023,28.670145
PJM,DAY,04/17/2023,40.158687
PJM,DEOK,04/17/2023,39.422252
PJM,DOM,04/17/2023,53.794941
PJM,DOMINION HUB,04/17/2023,50.715041
PJM,DPL,04/17/2023,47.44537
PJM,DUQ,04/17/2023,38.765372
PJM,EASTERN HUB,04/17/2023,45.366818
PJM,EKPC,04/17/2023,39.428574
PJM,JCPL,04/17/2023,34.011388
PJM,METED,04/17/2023,35.548823
PJM,MID-ATL/APS,04/17/2023,53.134024
PJM,N ILLINOIS HUB,04/17/2023,28.58725
PJM,NEW JERSEY HUB,04/17/2023,33.837923
PJM,OHIO HUB,04/17/2023,38.704723
PJM,OVEC,04/17/2023,38.53
PJM,PECO,04/17/2023,32.908309
PJM,PENELEC,04/17/2023,37.256975
PJM,PEPCO,04/17/2023,54.331251
PJM,PJM-RTO,04/17/2023,42.524528
PJM,PPL,04/17/2023,34.224377
PJM,PSEG,04/17/2023,33.949407
PJM,RECO,04/17/2023,34.588341
PJM,WEST INT HUB,04/17/2023,42.551663
PJM,WESTERN HUB,04/17/2023,43.885097
PJM,AECO,04/18/2023,44.9615
PJM,AEP,04/18/2023,52.268257
PJM,AEP GEN HUB,04/18/2023,51.405526
PJM,AEP-DAYTON HUB,04/18/2023,51.90676
PJM,APS,04/18/2023,52.992795
PJM,ATSI,04/18/2023,53.165386
PJM,ATSI GEN HUB,04/18/2023,52.374091
PJM,BGE,04/18/2023,58.594705
PJM,CHICAGO GEN HUB,04/18/2023,38.798846
PJM,CHICAGO HUB,04/18/2023,39.852516
PJM,COMED,04/18/2023,39.700972
PJM,DAY,04/18/2023,53.554173
PJM,DEOK,04/18/2023,52.443258
PJM,DOM,04/18/2023,55.909753
PJM,DOMINION HUB,04/18/2023,53.909715
PJM,DPL,04/18/2023,45.78822
PJM,DUQ,04/18/2023,53.151391
PJM,EASTERN HUB,04/18/2023,45.643359
PJM,EKPC,04/18/2023,52.363427
PJM,JCPL,04/18/2023,45.03421
PJM,METED,04/18/2023,47.311101
PJM,MID-ATL/APS,04/18/2023,54.499911
PJM,N ILLINOIS HUB,04/18/2023,39.458884
PJM,NEW JERSEY HUB,04/18/2023,44.992791
PJM,OHIO HUB,04/18/2023,51.788864
PJM,OVEC,04/18/2023,51.48
PJM,PECO,04/18/2023,44.596722
PJM,PENELEC,04/18/2023,51.998363
PJM,PEPCO,04/18/2023,55.286339
PJM,PJM-RTO,04/18/2023,51.236516
PJM,PPL,04/18/2023,42.377483
PJM,PSEG,04/18/2023,45.050277
PJM,RECO,04/18/2023,45.558683
PJM,WEST INT HUB,04/18/2023,52.922222
PJM,WESTERN HUB,04/18/2023,52.634997
PJM,AECO,04/19/2023,50.082896
PJM,AEP,04/19/2023,58.411968
PJM,AEP GEN HUB,04/19/2023,57.317368
PJM,AEP-DAYTON HUB,04/19/2023,58.122116
PJM,APS,04/19/2023,58.87782
PJM,ATSI,04/19/2023,59.315885
PJM,ATSI GEN HUB,04/19/2023,58.144773
PJM,BGE,04/19/2023,64.770027
PJM,CHICAGO GEN HUB,04/19/2023,45.082385
PJM,CHICAGO HUB,04/19/2023,45.982862
PJM,COMED,04/19/2023,45.792607
PJM,DAY,04/19/2023,59.954016
PJM,DEOK,04/19/2023,58.952468
PJM,DOM,04/19/2023,62.053807
PJM,DOMINION HUB,04/19/2023,60.35399
PJM,DPL,04/19/2023,50.345348
PJM,DUQ,04/19/2023,59.017553
PJM,EASTERN HUB,04/19/2023,50.461252
PJM,EKPC,04/19/2023,59.017011
PJM,JCPL,04/19/2023,50.410172
PJM,METED,04/19/2023,53.695283
PJM,MID-ATL/APS,04/19/2023,60.415769
PJM,N ILLINOIS HUB,04/19/2023,45.717696
PJM,NEW JERSEY HUB,04/19/2023,50.266721
PJM,OHIO HUB,04/19/2023,58.082543
PJM,OVEC,04/19/2023,57.49
PJM,PECO,04/19/2023,49.148441
PJM,PENELEC,04/19/2023,57.689318
PJM,PEPCO,04/19/2023,61.55888
PJM,PJM-RTO,04/19/2023,57.323217
PJM,PPL,04/19/2023,48.423703
PJM,PSEG,04/19/2023,50.328116
PJM,RECO,04/19/2023,50.929669
PJM,WEST INT HUB,04/19/2023,58.911111
PJM,WESTERN HUB,04/19/2023,58.486663
PJM,AECO,04/20/2023,40.051943
PJM,AEP,04/20/2023,61.860353
PJM,AEP GEN HUB,04/20/2023,61.300789
PJM,AEP-DAYTON HUB,04/20/2023,60.94063
PJM,APS,04/20/2023,68.0687
PJM,ATSI,04/20/2023,63.626589
PJM,ATSI GEN HUB,04/20/2023,61.379545
PJM,BGE,04/20/2023,99.35583
PJM,CHICAGO GEN HUB,04/20/2023,39.973077
PJM,CHICAGO HUB,04/20/2023,41.030278
PJM,COMED,04/20/2023,40.733899
PJM,DAY,04/20/2023,63.734994
PJM,DEOK,04/20/2023,61.753904
PJM,DOM,04/20/2023,275.258468
PJM,DOMINION HUB,04/20/2023,77.735066
PJM,DPL,04/20/2023,39.48494
PJM,DUQ,04/20/2023,63.670571
PJM,EASTERN HUB,04/20/2023,39.861469
PJM,EKPC,04/20/2023,61.482628
PJM,JCPL,04/20/2023,40.497334
PJM,METED,04/20/2023,43.33848
PJM,MID-ATL/APS,04/20/2023,75.980009
PJM,N ILLINOIS HUB,04/20/2023,40.539914
PJM,NEW JERSEY HUB,04/20/2023,40.321674
PJM,OHIO HUB,04/20/2023,60.300932
PJM,OVEC,04/20/2023,61.38
PJM,PECO,04/20/2023,39.196527
PJM,PENELEC,04/20/2023,55.847301
PJM,PEPCO,04/20/2023,91.420451
PJM,PJM-RTO,04/20/2023,57.836324
PJM,PPL,04/20/2023,39.044163
PJM,PSEG,04/20/2023,40.372314
PJM,RECO,04/20/2023,41.274094
PJM,WEST INT HUB,04/20/2023,67.812217
PJM,WESTERN HUB,04/20/2023,67.722281
PJM,AECO,04/21/2023,38.496704
PJM,AEP,04/21/2023,58.911498
PJM,AEP GEN HUB,04/21/2023,58.429737
PJM,AEP-DAYTON HUB,04/21/2023,57.907344
PJM,APS,04/21/2023,67.943703
PJM,ATSI,04/21/2023,60.729482
PJM,ATSI GEN HUB,04/21/2023,58.6975
PJM,BGE,04/21/2023,102.664823
PJM,CHICAGO GEN HUB,04/21/2023,46.607077
PJM,CHICAGO HUB,04/21/2023,47.558713
PJM,COMED,04/21/2023,47.293833
PJM,DAY,04/21/2023,61.04252
PJM,DEOK,04/21/2023,58.655314
PJM,DOM,04/21/2023,229.793537
PJM,DOMINION HUB,04/21/2023,71.561823
PJM,DPL,04/21/2023,40.2463
PJM,DUQ,04/21/2023,60.631814
PJM,EASTERN HUB,04/21/2023,41.12468
PJM,EKPC,04/21/2023,58.738824
PJM,JCPL,04/21/2023,39.157059
PJM,METED,04/21/2023,38.887611
PJM,MID-ATL/APS,04/21/2023,92.441999
PJM,N ILLINOIS HUB,04/21/2023,47.174146
PJM,NEW JERSEY HUB,04/21/2023,38.96256
PJM,OHIO HUB,04/21/2023,57.167994
PJM,OVEC,04/21/2023,58.55
PJM,PECO,04/21/2023,37.378913
PJM,PENELEC,04/21/2023,54.784361
PJM,PEPCO,04/21/2023,106.78655
PJM,PJM-RTO,04/21/2023,58.831696
PJM,PPL,04/21/2023,36.364431
PJM,PSEG,04/21/2023,39.164268
PJM,RECO,04/21/2023,42.659555
PJM,WEST INT HUB,04/21/2023,69.343877
PJM,WESTERN HUB,04/21/2023,71.611856
PJM,AECO,04/22/2023,38.393845
PJM,AEP,04/22/2023,53.193798
PJM,AEP GEN HUB,04/22/2023,51.947895
PJM,AEP-DAYTON HUB,04/22/2023,52.705238
PJM,APS,04/22/2023,57.84762
PJM,ATSI,04/22/2023,54.353792
PJM,ATSI GEN HUB,04/22/2023,52.732955
PJM,BGE,04/22/2023,75.10691
PJM,CHICAGO GEN HUB,04/22/2023,25.454923
PJM,CHICAGO HUB,04/22/2023,25.926236
PJM,COMED,04/22/2023,25.726016
PJM,DAY,04/22/2023,54.476145
PJM,DEOK,04/22/2023,52.59671
PJM,DOM,04/22/2023,108.80012
PJM,DOMINION HUB,04/22/2023,63.799896
PJM,DPL,04/22/2023,41.005076
PJM,DUQ,04/22/2023,54.398625
PJM,EASTERN HUB,04/22/2023,42.11084
PJM,EKPC,04/22/2023,52.768788
PJM,JCPL,04/22/2023,37.125334
PJM,METED,04/22/2023,35.194581
PJM,MID-ATL/APS,04/22/2023,64.868745
PJM,N ILLINOIS HUB,04/22/2023,25.877578
PJM,NEW JERSEY HUB,04/22/2023,37.29102
PJM,OHIO HUB,04/22/2023,52.306301
PJM,OVEC,04/22/2023,51.93
PJM,PECO,04/22/2023,36.172288
PJM,PENELEC,04/22/2023,47.044584
PJM,PEPCO,04/22/2023,72.281084
PJM,PJM-RTO,04/22/2023,54.131571
PJM,PPL,04/22/2023,33.721011
PJM,PSEG,04/22/2023,37.26488
PJM,RECO,04/22/2023,39.227009
PJM,WEST INT HUB,04/22/2023,58.84555
PJM,WESTERN HUB,04/22/2023,55.110307
PJM,AECO,04/23/2023,37.096341
PJM,AEP,04/23/2023,40.556169
PJM,AEP GEN HUB,04/23/2023,39.981316
PJM,AEP-DAYTON HUB,04/23/2023,40.292388
PJM,APS,04/23/2023,41.441577
PJM,ATSI,04/23/2023,40.717511
PJM,ATSI GEN HUB,04/23/2023,40.26
PJM,BGE,04/23/2023,46.851842
PJM,CHICAGO GEN HUB,04/23/2023,38.593923
PJM,CHICAGO HUB,04/23/2023,39.026418
PJM,COMED,04/23/2023,38.902986
PJM,DAY,04/23/2023,41.403215
PJM,DEOK,04/23/2023,40.790938
PJM,DOM,04/23/2023,44.641665
PJM,DOMINION HUB,04/23/2023,43.141634
PJM,DPL,04/23/2023,38.343758
PJM,DUQ,04/23/2023,41.04935
PJM,EASTERN HUB,04/23/2023,38.357244
PJM,EKPC,04/23/2023,40.230943
PJM,JCPL,04/23/2023,36.654329
PJM,METED,04/23/2023,35.018772
PJM,MID-ATL/APS,04/23/2023,43.121482
PJM,N ILLINOIS HUB,04/23/2023,38.845512
PJM,NEW JERSEY HUB,04/23/2023,36.665113
PJM,OHIO HUB,04/23/2023,40.22061
PJM,OVEC,04/23/2023,40.1
PJM,PECO,04/23/2023,37.129908
PJM,PENELEC,04/23/2023,38.076184
PJM,PEPCO,04/23/2023,44.36825
PJM,PJM-RTO,04/23/2023,40.251573
PJM,PPL,04/23/2023,34.924092
PJM,PSEG,04/23/2023,36.563958
PJM,RECO,04/23/2023,36.534063
PJM,WEST INT HUB,04/23/2023,40.96111
PJM,WESTERN HUB,04/23/2023,41.218122
PJM,AECO,04/24/2023,42.594284
PJM,AEP,04/24/2023,62.656278
PJM,AEP GEN HUB,04/24/2023,61.442895
PJM,AEP-DAYTON HUB,04/24/2023,62.468886
PJM,APS,04/24/2023,61.863951
PJM,ATSI,04/24/2023,60.467133
PJM,ATSI GEN HUB,04/24/2023,59.827273
PJM,BGE,04/24/2023,77.98919
PJM,CHICAGO GEN HUB,04/24/2023,58.710538
PJM,CHICAGO HUB,04/24/2023,59.162482
PJM,COMED,04/24/2023,59.013636
PJM,DAY,04/24/2023,64.811039
PJM,DEOK,04/24/2023,63.411584
PJM,DOM,04/24/2023,70.647895
PJM,DOMINION HUB,04/24/2023,69.0598
PJM,DPL,04/24/2023,42.895105
PJM,DUQ,04/24/2023,59.440512
PJM,EASTERN HUB,04/24/2023,43.156709
PJM,EKPC,04/24/2023,62.807726
PJM,JCPL,04/24/2023,42.620708
PJM,METED,04/24/2023,40.434006
PJM,MID-ATL/APS,04/24/2023,63.530948
PJM,N ILLINOIS HUB,04/24/2023,58.852541
PJM,NEW JERSEY HUB,04/24/2023,42.61071
PJM,OHIO HUB,04/24/2023,62.498032
PJM,OVEC,04/24/2023,62.1
PJM,PECO,04/24/2023,42.181667
PJM,PENELEC,04/24/2023,50.276232
PJM,PEPCO,04/24/2023,75.755212
PJM,PJM-RTO,04/24/2023,61.326968
PJM,PPL,04/24/2023,40.340917
PJM,PSEG,04/24/2023,42.665683
PJM,RECO,04/24/2023,43.464319
PJM,WEST INT HUB,04/24/2023,62.956107
PJM,WESTERN HUB,04/24/2023,62.01353
PJM,AECO,04/25/2023,54.398554
PJM,AEP,04/25/2023,68.043511
PJM,AEP GEN HUB,04/25/2023,66.703158
PJM,AEP-DAYTON HUB,04/25/2023,67.768066
PJM,APS,04/25/2023,69.155323
PJM,ATSI,04/25/2023,68.019911
PJM,ATSI GEN HUB,04/25/2023,67.011591
PJM,BGE,04/25/2023,81.079685
PJM,CHICAGO GEN HUB,04/25/2023,65.483462
PJM,CHICAGO HUB,04/25/2023,66.214004
PJM,COMED,04/25/2023,66.038282
PJM,DAY,04/25/2023,69.977664
PJM,DEOK,04/25/2023,68.860183
PJM,DOM,04/25/2023,79.019778
PJM,DOMINION HUB,04/25/2023,71.689896
PJM,DPL,04/25/2023,54.836108
PJM,DUQ,04/25/2023,67.103575
PJM,EASTERN HUB,04/25/2023,55.324511
PJM,EKPC,04/25/2023,68.067582
PJM,JCPL,04/25/2023,55.041895
PJM,METED,04/25/2023,53.983047
PJM,MID-ATL/APS,04/25/2023,72.690257
PJM,N ILLINOIS HUB,04/25/2023,65.880162
PJM,NEW JERSEY HUB,04/25/2023,54.781788
PJM,OHIO HUB,04/25/2023,67.871018
PJM,OVEC,04/25/2023,67.04
PJM,PECO,04/25/2023,53.827869
PJM,PENELEC,04/25/2023,61.673938
PJM,PEPCO,04/25/2023,79.348504
PJM,PJM-RTO,04/25/2023,68.95809
PJM,PPL,04/25/2023,54.454671
PJM,PSEG,04/25/2023,54.82318
PJM,RECO,04/25/2023,56.197007
PJM,WEST INT HUB,04/25/2023,68.383332
PJM,WESTERN HUB,04/25/2023,68.505722
PJM,AECO,04/26/2023,35.863922
PJM,AEP,04/26/2023,51.789167
PJM,AEP GEN HUB,04/26/2023,50.888684
PJM,AEP-DAYTON HUB,04/26/2023,51.44654
PJM,APS,04/26/2023,53.401032
PJM,ATSI,04/26/2023,50.846151
PJM,ATSI GEN HUB,04/26/2023,49.626136
PJM,BGE,04/26/2023,69.544498
PJM,CHICAGO GEN HUB,04/26/2023,43.641462
PJM,CHICAGO HUB,04/26/2023,44.38733
PJM,COMED,04/26/2023,44.232094
PJM,DAY,04/26/2023,53.131248
PJM,DEOK,04/26/2023,52.446752
PJM,DOM,04/26/2023,60.315206
PJM,DOMINION HUB,04/26/2023,57.294937
PJM,DPL,04/26/2023,36.425915
PJM,DUQ,04/26/2023,50.806995
PJM,EASTERN HUB,04/26/2023,36.708318
PJM,EKPC,04/26/2023,51.848232
PJM,JCPL,04/26/2023,36.296307
PJM,METED,04/26/2023,35.831775
PJM,MID-ATL/APS,04/26/2023,54.593083
PJM,N ILLINOIS HUB,04/26/2023,44.194485
PJM,NEW JERSEY HUB,04/26/2023,36.096156
PJM,OHIO HUB,04/26/2023,51.24628
PJM,OVEC,04/26/2023,50.61
PJM,PECO,04/26/2023,35.513077
PJM,PENELEC,04/26/2023,40.95568
PJM,PEPCO,04/26/2023,66.987964
PJM,PJM-RTO,04/26/2023,50.134463
PJM,PPL,04/26/2023,35.895798
PJM,PSEG,04/26/2023,36.112922
PJM,RECO,04/26/2023,36.994525
PJM,WEST INT HUB,04/26/2023,53.004996
PJM,WESTERN HUB,04/26/2023,52.364573
PJM,AECO,04/27/2023,32.534047
PJM,AEP,04/27/2023,45.310314
PJM,AEP GEN HUB,04/27/2023,44.433158
PJM,AEP-DAYTON HUB,04/27/2023,45.21493
PJM,APS,04/27/2023,45.776939
PJM,ATSI,04/27/2023,45.148957
PJM,ATSI GEN HUB,04/27/2023,44.542727
PJM,BGE,04/27/2023,58.038629
PJM,CHICAGO GEN HUB,04/27/2023,39.118846
PJM,CHICAGO HUB,04/27/2023,39.745282
PJM,COMED,04/27/2023,39.608016
PJM,DAY,04/27/2023,47.638551
PJM,DEOK,04/27/2023,47.912477
PJM,DOM,04/27/2023,51.632425
PJM,DOMINION HUB,04/27/2023,49.882553
PJM,DPL,04/27/2023,32.958805
PJM,DUQ,04/27/2023,45.851719
PJM,EASTERN HUB,04/27/2023,33.196958
PJM,EKPC,04/27/2023,44.742242
PJM,JCPL,04/27/2023,33.183237
PJM,METED,04/27/2023,32.670413
PJM,MID-ATL/APS,04/27/2023,47.404402
PJM,N ILLINOIS HUB,04/27/2023,39.555526
PJM,NEW JERSEY HUB,04/27/2023,33.019804
PJM,OHIO HUB,04/27/2023,45.164462
PJM,OVEC,04/27/2023,45.03
PJM,PECO,04/27/2023,32.368522
PJM,PENELEC,04/27/2023,38.916559
PJM,PEPCO,04/27/2023,55.509735
PJM,PJM-RTO,04/27/2023,43.749746
PJM,PPL,04/27/2023,32.924792
PJM,PSEG,04/27/2023,33.161435
PJM,RECO,04/27/2023,34.161882
PJM,WEST INT HUB,04/27/2023,46.063331
PJM,WESTERN HUB,04/27/2023,45.107597
PJM,AECO,04/28/2023,29.343429
PJM,AEP,04/28/2023,43.961068
PJM,AEP GEN HUB,04/28/2023,42.987632
PJM,AEP-DAYTON HUB,04/28/2023,43.667596
PJM,APS,04/28/2023,45.101328
PJM,ATSI,04/28/2023,43.290639
PJM,ATSI GEN HUB,04/28/2023,42.786364
PJM,BGE,04/28/2023,56.400406
PJM,CHICAGO GEN HUB,04/28/2023,39.903077
PJM,CHICAGO HUB,04/28/2023,40.462509
PJM,COMED,04/28/2023,40.319778
PJM,DAY,04/28/2023,45.236514
PJM,DEOK,04/28/2023,44.466088
PJM,DOM,04/28/2023,50.532027
PJM,DOMINION HUB,04/28/2023,48.531922
PJM,DPL,04/28/2023,29.671792
PJM,DUQ,04/28/2023,43.657268
PJM,EASTERN HUB,04/28/2023,29.966866
PJM,EKPC,04/28/2023,43.563163
PJM,JCPL,04/28/2023,30.03041
PJM,METED,04/28/2023,29.439008
PJM,MID-ATL/APS,04/28/2023,48.141719
PJM,N ILLINOIS HUB,04/28/2023,40.252228
PJM,NEW JERSEY HUB,04/28/2023,29.857292
PJM,OHIO HUB,04/28/2023,43.615066
PJM,OVEC,04/28/2023,43.32
PJM,PECO,04/28/2023,28.97787
PJM,PENELEC,04/28/2023,36.372576
PJM,PEPCO,04/28/2023,54.307067
PJM,PJM-RTO,04/28/2023,44.158435
PJM,PPL,04/28/2023,29.706287
PJM,PSEG,04/28/2023,30.001329
PJM,RECO,04/28/2023,30.977625
PJM,WEST INT HUB,04/28/2023,45.078886
PJM,WESTERN HUB,04/28/2023,43.317077
PJM,AECO,04/29/2023,25.592357
PJM,AEP,04/29/2023,38.910227
PJM,AEP GEN HUB,04/29/2023,38.181053
PJM,AEP-DAYTON HUB,04/29/2023,38.616022
PJM,APS,04/29/2023,39.746027
PJM,ATSI,04/29/2023,38.934233
PJM,ATSI GEN HUB,04/29/2023,38.446591
PJM,BGE,04/29/2023,48.537563
PJM,CHICAGO GEN HUB,04/29/2023,35.287923
PJM,CHICAGO HUB,04/29/2023,35.742419
PJM,COMED,04/29/2023,35.624845
PJM,DAY,04/29/2023,39.846902
PJM,DEOK,04/29/2023,39.381316
PJM,DOM,04/29/2023,44.080951
PJM,DOMINION HUB,04/29/2023,42.64601
PJM,DPL,04/29/2023,24.716345
PJM,DUQ,04/29/2023,39.319323
PJM,EASTERN HUB,04/29/2023,25.463259
PJM,EKPC,04/29/2023,38.485267
PJM,JCPL,04/29/2023,26.553868
PJM,METED,04/29/2023,26.85267
PJM,MID-ATL/APS,04/29/2023,39.848054
PJM,N ILLINOIS HUB,04/29/2023,35.553447
PJM,NEW JERSEY HUB,04/29/2023,26.356569
PJM,OHIO HUB,04/29/2023,38.539238
PJM,OVEC,04/29/2023,38.39
PJM,PECO,04/29/2023,24.235888
PJM,PENELEC,04/29/2023,34.224009
PJM,PEPCO,04/29/2023,44.515936
PJM,PJM-RTO,04/29/2023,38.03068
PJM,PPL,04/29/2023,26.02807
PJM,PSEG,04/29/2023,26.577554
PJM,RECO,04/29/2023,27.876923
PJM,WEST INT HUB,04/29/2023,39.92722
PJM,WESTERN HUB,04/29/2023,38.90833
PJM,AECO,04/30/2023,23.088821
PJM,AEP,04/30/2023,37.894785
PJM,AEP GEN HUB,04/30/2023,37.016316
PJM,AEP-DAYTON HUB,04/30/2023,37.768662
PJM,APS,04/30/2023,37.865728
PJM,ATSI,04/30/2023,37.22699
PJM,ATSI GEN HUB,04/30/2023,36.917045
