Date,item,value,region
04/23/2022,SouthEast[Fl] - Power,2911.0378,Southeast
04/24/2022,SouthEast[Fl] - Power,2969.2288,Southeast
04/25/2022,SouthEast[Fl] - Power,3423.2698,Southeast
04/26/2022,SouthEast[Fl] - Power,3380.1555,Southeast
04/27/2022,SouthEast[Fl] - Power,3268.905,Southeast
04/28/2022,SouthEast[Fl] - Power,3347.157,Southeast
04/29/2022,SouthEast[Fl] - Power,3223.0107,Southeast
04/30/2022,SouthEast[Fl] - Power,2830.5212,Southeast
05/01/2022,SouthEast[Fl] - Power,3020.048,Southeast
05/02/2022,SouthEast[Fl] - Power,3566.6885,Southeast
05/03/2022,SouthEast[Fl] - Power,3742.3376,Southeast
05/04/2022,SouthEast[Fl] - Power,3694.9502,Southeast
05/05/2022,SouthEast[Fl] - Power,3943.7788,Southeast
05/06/2022,SouthEast[Fl] - Power,4164.7793,Southeast
05/07/2022,SouthEast[Fl] - Power,3659.9988,Southeast
05/08/2022,SouthEast[Fl] - Power,3533.4207,Southeast
05/09/2022,SouthEast[Fl] - Power,3253.4944,Southeast
05/10/2022,SouthEast[Fl] - Power,3086.3381,Southeast
05/11/2022,SouthEast[Fl] - Power,3115.4004,Southeast
05/12/2022,SouthEast[Fl] - Power,3088.617,Southeast
05/13/2022,SouthEast[Fl] - Power,3238.0647,Southeast
05/14/2022,SouthEast[Fl] - Power,3211.3042,Southeast
05/15/2022,SouthEast[Fl] - Power,3353.7502,Southeast
05/16/2022,SouthEast[Fl] - Power,3641.3945,Southeast
05/17/2022,SouthEast[Fl] - Power,3901.4197,Southeast
05/18/2022,SouthEast[Fl] - Power,4214.3184,Southeast
05/19/2022,SouthEast[Fl] - Power,4214.3184,Southeast
05/20/2022,SouthEast[Fl] - Power,3853.1067,Southeast
05/21/2022,SouthEast[Fl] - Power,3709.7737,Southeast
05/22/2022,SouthEast[Fl] - Power,3901.497,Southeast
05/23/2022,SouthEast[Fl] - Power,4232.3853,Southeast
05/24/2022,SouthEast[Fl] - Power,4214.3184,Southeast
05/25/2022,SouthEast[Fl] - Power,4147.1787,Southeast
05/26/2022,SouthEast[Fl] - Power,4272.9736,Southeast
05/27/2022,SouthEast[Fl] - Power,4097.021,Southeast
05/28/2022,SouthEast[Fl] - Power,3455.5693,Southeast
05/29/2022,SouthEast[Fl] - Power,3336.708,Southeast
05/30/2022,SouthEast[Fl] - Power,3185.0786,Southeast
05/31/2022,SouthEast[Fl] - Power,3863.359,Southeast
06/01/2022,SouthEast[Fl] - Power,3903.0063,Southeast
06/02/2022,SouthEast[Fl] - Power,4026.0115,Southeast
06/03/2022,SouthEast[Fl] - Power,3519.3032,Southeast
06/04/2022,SouthEast[Fl] - Power,3357.9944,Southeast
06/05/2022,SouthEast[Fl] - Power,3348.7393,Southeast
06/06/2022,SouthEast[Fl] - Power,3660.766,Southeast
06/07/2022,SouthEast[Fl] - Power,3646.8826,Southeast
06/08/2022,SouthEast[Fl] - Power,3906.3105,Southeast
06/09/2022,SouthEast[Fl] - Power,3938.0254,Southeast
06/10/2022,SouthEast[Fl] - Power,4444.812,Southeast
06/11/2022,SouthEast[Fl] - Power,3625.0007,Southeast
06/12/2022,SouthEast[Fl] - Power,3887.075,Southeast
06/13/2022,SouthEast[Fl] - Power,4767.8457,Southeast
06/14/2022,SouthEast[Fl] - Power,5035.3535,Southeast
06/15/2022,SouthEast[Fl] - Power,4950.6,Southeast
06/16/2022,SouthEast[Fl] - Power,5020.2637,Southeast
06/17/2022,SouthEast[Fl] - Power,4700.5464,Southeast
06/18/2022,SouthEast[Fl] - Power,4415.834,Southeast
06/19/2022,SouthEast[Fl] - Power,4255.4087,Southeast
06/20/2022,SouthEast[Fl] - Power,3769.1328,Southeast
06/21/2022,SouthEast[Fl] - Power,4279.0103,Southeast
06/22/2022,SouthEast[Fl] - Power,4170.5225,Southeast
06/23/2022,SouthEast[Fl] - Power,4657.1836,Southeast
06/24/2022,SouthEast[Fl] - Power,4911.358,Southeast
06/25/2022,SouthEast[Fl] - Power,4107.0425,Southeast
06/26/2022,SouthEast[Fl] - Power,4146.9263,Southeast
06/27/2022,SouthEast[Fl] - Power,4392.518,Southeast
06/28/2022,SouthEast[Fl] - Power,4730.548,Southeast
06/29/2022,SouthEast[Fl] - Power,4765.502,Southeast
06/30/2022,SouthEast[Fl] - Power,4826.9424,Southeast
07/01/2022,SouthEast[Fl] - Power,5097.4453,Southeast
07/02/2022,SouthEast[Fl] - Power,4529.6177,Southeast
07/03/2022,SouthEast[Fl] - Power,4554.064,Southeast
07/04/2022,SouthEast[Fl] - Power,4528.059,Southeast
07/05/2022,SouthEast[Fl] - Power,4433.206,Southeast
07/06/2022,SouthEast[Fl] - Power,4556.222,Southeast
07/07/2022,SouthEast[Fl] - Power,4590.07,Southeast
07/08/2022,SouthEast[Fl] - Power,5372.544,Southeast
07/09/2022,SouthEast[Fl] - Power,4879.0547,Southeast
07/10/2022,SouthEast[Fl] - Power,4871.726,Southeast
07/11/2022,SouthEast[Fl] - Power,5229.9927,Southeast
07/12/2022,SouthEast[Fl] - Power,5576.0083,Southeast
07/13/2022,SouthEast[Fl] - Power,5733.3125,Southeast
07/14/2022,SouthEast[Fl] - Power,4779.5117,Southeast
07/15/2022,SouthEast[Fl] - Power,4481.672,Southeast
07/16/2022,SouthEast[Fl] - Power,4006.1392,Southeast
07/17/2022,SouthEast[Fl] - Power,4403.8057,Southeast
07/18/2022,SouthEast[Fl] - Power,5292.731,Southeast
07/19/2022,SouthEast[Fl] - Power,5242.9824,Southeast
07/20/2022,SouthEast[Fl] - Power,5321.8164,Southeast
07/21/2022,SouthEast[Fl] - Power,5437.504,Southeast
07/22/2022,SouthEast[Fl] - Power,5127.6206,Southeast
07/23/2022,SouthEast[Fl] - Power,4549.6045,Southeast
07/24/2022,SouthEast[Fl] - Power,4772.9556,Southeast
07/25/2022,SouthEast[Fl] - Power,5168.241,Southeast
07/26/2022,SouthEast[Fl] - Power,4465.4077,Southeast
07/27/2022,SouthEast[Fl] - Power,4615.743,Southeast
07/28/2022,SouthEast[Fl] - Power,5429.33,Southeast
07/29/2022,SouthEast[Fl] - Power,5576.0083,Southeast
07/30/2022,SouthEast[Fl] - Power,4765.8306,Southeast
07/31/2022,SouthEast[Fl] - Power,5028.5464,Southeast
08/01/2022,SouthEast[Fl] - Power,5508.9224,Southeast
08/02/2022,SouthEast[Fl] - Power,5389.06,Southeast
08/03/2022,SouthEast[Fl] - Power,4929.0156,Southeast
08/04/2022,SouthEast[Fl] - Power,5249.15,Southeast
08/05/2022,SouthEast[Fl] - Power,5251.745,Southeast
08/06/2022,SouthEast[Fl] - Power,4764.145,Southeast
08/07/2022,SouthEast[Fl] - Power,4580.2734,Southeast
08/08/2022,SouthEast[Fl] - Power,4831.028,Southeast
08/09/2022,SouthEast[Fl] - Power,5015.446,Southeast
08/10/2022,SouthEast[Fl] - Power,5397.1255,Southeast
08/11/2022,SouthEast[Fl] - Power,5139.2246,Southeast
08/12/2022,SouthEast[Fl] - Power,5550.5537,Southeast
08/13/2022,SouthEast[Fl] - Power,4632.1104,Southeast
08/14/2022,SouthEast[Fl] - Power,4364.5107,Southeast
08/15/2022,SouthEast[Fl] - Power,4874.9746,Southeast
08/16/2022,SouthEast[Fl] - Power,5325.1,Southeast
08/17/2022,SouthEast[Fl] - Power,5495.1313,Southeast
08/18/2022,SouthEast[Fl] - Power,5486.8784,Southeast
08/19/2022,SouthEast[Fl] - Power,5367.6284,Southeast
08/20/2022,SouthEast[Fl] - Power,5076.606,Southeast
08/21/2022,SouthEast[Fl] - Power,5128.111,Southeast
08/22/2022,SouthEast[Fl] - Power,5456.7505,Southeast
08/23/2022,SouthEast[Fl] - Power,5643.5166,Southeast
08/24/2022,SouthEast[Fl] - Power,5643.5166,Southeast
08/25/2022,SouthEast[Fl] - Power,5564.516,Southeast
08/26/2022,SouthEast[Fl] - Power,5386.3745,Southeast
08/27/2022,SouthEast[Fl] - Power,4643.4897,Southeast
08/28/2022,SouthEast[Fl] - Power,4494.2637,Southeast
08/29/2022,SouthEast[Fl] - Power,4856.395,Southeast
08/30/2022,SouthEast[Fl] - Power,5508.9224,Southeast
08/31/2022,SouthEast[Fl] - Power,5052.1235,Southeast
09/01/2022,SouthEast[Fl] - Power,5036.9727,Southeast
09/02/2022,SouthEast[Fl] - Power,4882.22,Southeast
09/03/2022,SouthEast[Fl] - Power,4637.246,Southeast
09/04/2022,SouthEast[Fl] - Power,4901.446,Southeast
09/05/2022,SouthEast[Fl] - Power,4709.1313,Southeast
09/06/2022,SouthEast[Fl] - Power,5545.75,Southeast
09/07/2022,SouthEast[Fl] - Power,5531.7705,Southeast
09/08/2022,SouthEast[Fl] - Power,4461.723,Southeast
09/09/2022,SouthEast[Fl] - Power,4743.4556,Southeast
09/10/2022,SouthEast[Fl] - Power,4655.658,Southeast
09/11/2022,SouthEast[Fl] - Power,4808.8804,Southeast
09/12/2022,SouthEast[Fl] - Power,4987.866,Southeast
09/13/2022,SouthEast[Fl] - Power,4750.2485,Southeast
09/14/2022,SouthEast[Fl] - Power,4375.597,Southeast
09/15/2022,SouthEast[Fl] - Power,4494.572,Southeast
09/16/2022,SouthEast[Fl] - Power,4395.3477,Southeast
09/17/2022,SouthEast[Fl] - Power,4063.79,Southeast
09/18/2022,SouthEast[Fl] - Power,3839.6418,Southeast
09/19/2022,SouthEast[Fl] - Power,4570.0693,Southeast
09/20/2022,SouthEast[Fl] - Power,4941.843,Southeast
09/21/2022,SouthEast[Fl] - Power,5074.249,Southeast
09/22/2022,SouthEast[Fl] - Power,5224.5728,Southeast
09/23/2022,SouthEast[Fl] - Power,4997.632,Southeast
09/24/2022,SouthEast[Fl] - Power,4080.7295,Southeast
09/25/2022,SouthEast[Fl] - Power,4116.8945,Southeast
09/26/2022,SouthEast[Fl] - Power,4698.5576,Southeast
09/27/2022,SouthEast[Fl] - Power,4026.0576,Southeast
09/28/2022,SouthEast[Fl] - Power,3715.8691,Southeast
09/29/2022,SouthEast[Fl] - Power,3412.698,Southeast
09/30/2022,SouthEast[Fl] - Power,3351.8743,Southeast
10/01/2022,SouthEast[Fl] - Power,3482.1462,Southeast
10/02/2022,SouthEast[Fl] - Power,3579.87,Southeast
10/03/2022,SouthEast[Fl] - Power,3884.8303,Southeast
10/04/2022,SouthEast[Fl] - Power,3737.4587,Southeast
10/05/2022,SouthEast[Fl] - Power,3718.8398,Southeast
10/06/2022,SouthEast[Fl] - Power,3837.002,Southeast
10/07/2022,SouthEast[Fl] - Power,3921.2688,Southeast
10/08/2022,SouthEast[Fl] - Power,3539.082,Southeast
10/09/2022,SouthEast[Fl] - Power,3615.5605,Southeast
10/10/2022,SouthEast[Fl] - Power,4528.986,Southeast
10/11/2022,SouthEast[Fl] - Power,4792.1523,Southeast
10/12/2022,SouthEast[Fl] - Power,4805.581,Southeast
10/13/2022,SouthEast[Fl] - Power,4303.9463,Southeast
10/14/2022,SouthEast[Fl] - Power,4293.1655,Southeast
10/15/2022,SouthEast[Fl] - Power,3922.9314,Southeast
10/16/2022,SouthEast[Fl] - Power,3929.6243,Southeast
10/17/2022,SouthEast[Fl] - Power,4375.584,Southeast
10/18/2022,SouthEast[Fl] - Power,3803.6377,Southeast
10/19/2022,SouthEast[Fl] - Power,3623.6755,Southeast
10/20/2022,SouthEast[Fl] - Power,3507.824,Southeast
10/21/2022,SouthEast[Fl] - Power,3392.7092,Southeast
10/22/2022,SouthEast[Fl] - Power,3092.7605,Southeast
10/23/2022,SouthEast[Fl] - Power,3267.6082,Southeast
10/24/2022,SouthEast[Fl] - Power,3729.7297,Southeast
10/25/2022,SouthEast[Fl] - Power,3778.5837,Southeast
10/26/2022,SouthEast[Fl] - Power,3770.4067,Southeast
10/27/2022,SouthEast[Fl] - Power,3998.0334,Southeast
10/28/2022,SouthEast[Fl] - Power,4008.3643,Southeast
10/29/2022,SouthEast[Fl] - Power,3683.311,Southeast
10/30/2022,SouthEast[Fl] - Power,3777.5896,Southeast
10/31/2022,SouthEast[Fl] - Power,4268.259,Southeast
11/01/2022,SouthEast[Fl] - Power,4483.1133,Southeast
11/02/2022,SouthEast[Fl] - Power,4578.077,Southeast
11/03/2022,SouthEast[Fl] - Power,4048.6333,Southeast
11/04/2022,SouthEast[Fl] - Power,3755.9514,Southeast
11/05/2022,SouthEast[Fl] - Power,3530.1,Southeast
11/06/2022,SouthEast[Fl] - Power,3565.0085,Southeast
11/07/2022,SouthEast[Fl] - Power,3833.2002,Southeast
11/08/2022,SouthEast[Fl] - Power,3752.1846,Southeast
11/09/2022,SouthEast[Fl] - Power,3322.0159,Southeast
11/10/2022,SouthEast[Fl] - Power,3444.718,Southeast
11/11/2022,SouthEast[Fl] - Power,3772.4546,Southeast
11/12/2022,SouthEast[Fl] - Power,3274.8982,Southeast
11/13/2022,SouthEast[Fl] - Power,3057.118,Southeast
11/14/2022,SouthEast[Fl] - Power,3418.2822,Southeast
11/15/2022,SouthEast[Fl] - Power,3665.32,Southeast
11/16/2022,SouthEast[Fl] - Power,3422.178,Southeast
11/17/2022,SouthEast[Fl] - Power,3599.1567,Southeast
11/18/2022,SouthEast[Fl] - Power,3792.337,Southeast
11/19/2022,SouthEast[Fl] - Power,3047.1055,Southeast
11/20/2022,SouthEast[Fl] - Power,3161.3623,Southeast
11/21/2022,SouthEast[Fl] - Power,3302.5757,Southeast
11/22/2022,SouthEast[Fl] - Power,3343.863,Southeast
11/23/2022,SouthEast[Fl] - Power,3350.8572,Southeast
11/24/2022,SouthEast[Fl] - Power,2963.5005,Southeast
11/25/2022,SouthEast[Fl] - Power,3605.9644,Southeast
11/26/2022,SouthEast[Fl] - Power,3132.7798,Southeast
11/27/2022,SouthEast[Fl] - Power,3192.463,Southeast
11/28/2022,SouthEast[Fl] - Power,3325.8801,Southeast
11/29/2022,SouthEast[Fl] - Power,3329.3782,Southeast
11/30/2022,SouthEast[Fl] - Power,3633.3716,Southeast
12/01/2022,SouthEast[Fl] - Power,3191.472,Southeast
12/02/2022,SouthEast[Fl] - Power,3244.2878,Southeast
12/03/2022,SouthEast[Fl] - Power,2974.3574,Southeast
12/04/2022,SouthEast[Fl] - Power,2831.8525,Southeast
12/05/2022,SouthEast[Fl] - Power,3144.4656,Southeast
12/06/2022,SouthEast[Fl] - Power,3319.7278,Southeast
12/07/2022,SouthEast[Fl] - Power,3358.1448,Southeast
12/08/2022,SouthEast[Fl] - Power,3303.3894,Southeast
12/09/2022,SouthEast[Fl] - Power,3200.9856,Southeast
12/10/2022,SouthEast[Fl] - Power,2833.1843,Southeast
12/11/2022,SouthEast[Fl] - Power,2836.7583,Southeast
12/12/2022,SouthEast[Fl] - Power,3205.109,Southeast
12/13/2022,SouthEast[Fl] - Power,3144.4932,Southeast
12/14/2022,SouthEast[Fl] - Power,3221.112,Southeast
12/15/2022,SouthEast[Fl] - Power,3254.2913,Southeast
12/16/2022,SouthEast[Fl] - Power,3372.9788,Southeast
12/17/2022,SouthEast[Fl] - Power,3016.6018,Southeast
12/18/2022,SouthEast[Fl] - Power,3321.1626,Southeast
12/19/2022,SouthEast[Fl] - Power,3606.4417,Southeast
12/20/2022,SouthEast[Fl] - Power,3217.3157,Southeast
12/21/2022,SouthEast[Fl] - Power,3194.423,Southeast
12/22/2022,SouthEast[Fl] - Power,3162.23,Southeast
12/23/2022,SouthEast[Fl] - Power,3922.7832,Southeast
12/24/2022,SouthEast[Fl] - Power,7601.4116,Southeast
12/25/2022,SouthEast[Fl] - Power,8146.8286,Southeast
12/26/2022,SouthEast[Fl] - Power,5833.6416,Southeast
12/27/2022,SouthEast[Fl] - Power,4771.2446,Southeast
12/28/2022,SouthEast[Fl] - Power,3767.9119,Southeast
12/29/2022,SouthEast[Fl] - Power,3212.4888,Southeast
12/30/2022,SouthEast[Fl] - Power,3183.9082,Southeast
12/31/2022,SouthEast[Fl] - Power,2869.188,Southeast
01/01/2023,SouthEast[Fl] - Power,3065.9795,Southeast
01/02/2023,SouthEast[Fl] - Power,2866.9453,Southeast
01/03/2023,SouthEast[Fl] - Power,3359.2656,Southeast
01/04/2023,SouthEast[Fl] - Power,3424.6013,Southeast
01/05/2023,SouthEast[Fl] - Power,3179.7742,Southeast
01/06/2023,SouthEast[Fl] - Power,3103.8696,Southeast
01/07/2023,SouthEast[Fl] - Power,2813.6504,Southeast
01/08/2023,SouthEast[Fl] - Power,2760.6182,Southeast
01/09/2023,SouthEast[Fl] - Power,3068.8071,Southeast
01/10/2023,SouthEast[Fl] - Power,3081.5452,Southeast
01/11/2023,SouthEast[Fl] - Power,3149.0757,Southeast
01/12/2023,SouthEast[Fl] - Power,3067.1873,Southeast
01/13/2023,SouthEast[Fl] - Power,3141.321,Southeast
01/14/2023,SouthEast[Fl] - Power,3882.839,Southeast
01/15/2023,SouthEast[Fl] - Power,3860.7285,Southeast
01/16/2023,SouthEast[Fl] - Power,3115.4019,Southeast
01/17/2023,SouthEast[Fl] - Power,3207.2234,Southeast
01/18/2023,SouthEast[Fl] - Power,3066.5845,Southeast
01/19/2023,SouthEast[Fl] - Power,3182.1118,Southeast
01/20/2023,SouthEast[Fl] - Power,3129.7725,Southeast
01/21/2023,SouthEast[Fl] - Power,2763.649,Southeast
01/22/2023,SouthEast[Fl] - Power,2927.2124,Southeast
01/23/2023,SouthEast[Fl] - Power,3067.9443,Southeast
01/24/2023,SouthEast[Fl] - Power,3067.9998,Southeast
01/25/2023,SouthEast[Fl] - Power,3380.572,Southeast
01/26/2023,SouthEast[Fl] - Power,3067.934,Southeast
01/27/2023,SouthEast[Fl] - Power,3214.5752,Southeast
01/28/2023,SouthEast[Fl] - Power,2781.1536,Southeast
01/29/2023,SouthEast[Fl] - Power,2929.9048,Southeast
01/30/2023,SouthEast[Fl] - Power,3374.408,Southeast
01/31/2023,SouthEast[Fl] - Power,3351.0999,Southeast
02/01/2023,SouthEast[Fl] - Power,3288.1282,Southeast
02/02/2023,SouthEast[Fl] - Power,3263.2107,Southeast
02/03/2023,SouthEast[Fl] - Power,3074.717,Southeast
02/04/2023,SouthEast[Fl] - Power,2735.0227,Southeast
02/05/2023,SouthEast[Fl] - Power,2781.44,Southeast
02/06/2023,SouthEast[Fl] - Power,3055.543,Southeast
02/07/2023,SouthEast[Fl] - Power,3082.7188,Southeast
02/08/2023,SouthEast[Fl] - Power,3140.408,Southeast
02/09/2023,SouthEast[Fl] - Power,3291.595,Southeast
02/10/2023,SouthEast[Fl] - Power,3400.7292,Southeast
02/11/2023,SouthEast[Fl] - Power,2994.8022,Southeast
02/12/2023,SouthEast[Fl] - Power,2732.6504,Southeast
02/13/2023,SouthEast[Fl] - Power,3124.4985,Southeast
02/14/2023,SouthEast[Fl] - Power,3072.5173,Southeast
02/15/2023,SouthEast[Fl] - Power,3125.3982,Southeast
02/16/2023,SouthEast[Fl] - Power,3351.8135,Southeast
02/17/2023,SouthEast[Fl] - Power,3347.1921,Southeast
02/18/2023,SouthEast[Fl] - Power,2731.8682,Southeast
02/19/2023,SouthEast[Fl] - Power,2875.6023,Southeast
02/20/2023,SouthEast[Fl] - Power,2708.9336,Southeast
02/21/2023,SouthEast[Fl] - Power,3323.118,Southeast
02/22/2023,SouthEast[Fl] - Power,3472.022,Southeast
02/23/2023,SouthEast[Fl] - Power,3740.0608,Southeast
02/24/2023,SouthEast[Fl] - Power,3524.3586,Southeast
02/25/2023,SouthEast[Fl] - Power,3085.0156,Southeast
02/26/2023,SouthEast[Fl] - Power,2983.559,Southeast
02/27/2023,SouthEast[Fl] - Power,3277.1946,Southeast
02/28/2023,SouthEast[Fl] - Power,3487.5967,Southeast
03/01/2023,SouthEast[Fl] - Power,3457.5254,Southeast
03/02/2023,SouthEast[Fl] - Power,3480.3728,Southeast
03/03/2023,SouthEast[Fl] - Power,3721.997,Southeast
03/04/2023,SouthEast[Fl] - Power,3464.756,Southeast
03/05/2023,SouthEast[Fl] - Power,3243.7446,Southeast
03/06/2023,SouthEast[Fl] - Power,3599.2305,Southeast
03/07/2023,SouthEast[Fl] - Power,3687.3784,Southeast
03/08/2023,SouthEast[Fl] - Power,3475.2349,Southeast
03/09/2023,SouthEast[Fl] - Power,3263.1345,Southeast
03/10/2023,SouthEast[Fl] - Power,3356.6453,Southeast
03/11/2023,SouthEast[Fl] - Power,2955.6987,Southeast
03/12/2023,SouthEast[Fl] - Power,3000.456,Southeast
03/13/2023,SouthEast[Fl] - Power,3403.0957,Southeast
03/14/2023,SouthEast[Fl] - Power,3104.5771,Southeast
03/15/2023,SouthEast[Fl] - Power,3156.1614,Southeast
03/16/2023,SouthEast[Fl] - Power,3099.3967,Southeast
03/17/2023,SouthEast[Fl] - Power,3194.3003,Southeast
03/18/2023,SouthEast[Fl] - Power,2954.0828,Southeast
03/19/2023,SouthEast[Fl] - Power,2802.8325,Southeast
03/20/2023,SouthEast[Fl] - Power,3242.779,Southeast
03/21/2023,SouthEast[Fl] - Power,3097.3618,Southeast
03/22/2023,SouthEast[Fl] - Power,3310.159,Southeast
03/23/2023,SouthEast[Fl] - Power,3344.7656,Southeast
03/24/2023,SouthEast[Fl] - Power,3422.5886,Southeast
03/25/2023,SouthEast[Fl] - Power,3320.5623,Southeast
03/26/2023,SouthEast[Fl] - Power,3489.913,Southeast
03/27/2023,SouthEast[Fl] - Power,3904.8953,Southeast
03/28/2023,SouthEast[Fl] - Power,3731.9119,Southeast
03/29/2023,SouthEast[Fl] - Power,3459.1934,Southeast
03/30/2023,SouthEast[Fl] - Power,3293.8325,Southeast
03/31/2023,SouthEast[Fl] - Power,3522.7258,Southeast
04/01/2023,SouthEast[Fl] - Power,3358.7207,Southeast
04/02/2023,SouthEast[Fl] - Power,3360.7126,Southeast
04/03/2023,SouthEast[Fl] - Power,3781.505,Southeast
04/04/2023,SouthEast[Fl] - Power,3768.9324,Southeast
04/05/2023,SouthEast[Fl] - Power,3936.386,Southeast
04/06/2023,SouthEast[Fl] - Power,3959.4324,Southeast
04/07/2023,SouthEast[Fl] - Power,3279.4548,Southeast
04/08/2023,SouthEast[Fl] - Power,3412.6914,Southeast
04/09/2023,SouthEast[Fl] - Power,3012.7822,Southeast
04/10/2023,SouthEast[Fl] - Power,3373.1597,Southeast
04/11/2023,SouthEast[Fl] - Power,3272.3025,Southeast
04/12/2023,SouthEast[Fl] - Power,3294.4485,Southeast
04/13/2023,SouthEast[Fl] - Power,3581.683,Southeast
04/14/2023,SouthEast[Fl] - Power,3577.8267,Southeast
04/15/2023,SouthEast[Fl] - Power,3391.0154,Southeast
04/16/2023,SouthEast[Fl] - Power,3354.746,Southeast
04/17/2023,SouthEast[Fl] - Power,3296.302,Southeast
04/18/2023,SouthEast[Fl] - Power,3210.4873,Southeast
04/19/2023,SouthEast[Fl] - Power,3303.172,Southeast
04/20/2023,SouthEast[Fl] - Power,3394.7097,Southeast
04/21/2023,SouthEast[Fl] - Power,3451.7166,Southeast
04/22/2023,SouthEast[Fl] - Power,3288.372,Southeast
04/23/2023,SouthEast[Fl] - Power,3205.445,Southeast
04/24/2023,SouthEast[Fl] - Power,3494.244,Southeast
04/25/2023,SouthEast[Fl] - Power,3736.3433,Southeast
04/26/2023,SouthEast[Fl] - Power,3861.819,Southeast
04/27/2023,SouthEast[Fl] - Power,3982.791,Southeast
04/28/2023,SouthEast[Fl] - Power,3714.34,Southeast
04/29/2023,SouthEast[Fl] - Power,3505.4507,Southeast
04/30/2023,SouthEast[Fl] - Power,3088.2207,Southeast
05/01/2023,SouthEast[Fl] - Power,3666.212,Southeast
05/02/2023,SouthEast[Fl] - Power,3904.7732,Southeast
05/03/2023,SouthEast[Fl] - Power,3918.1494,Southeast
05/04/2023,SouthEast[Fl] - Power,3647.4216,Southeast
05/05/2023,SouthEast[Fl] - Power,3626.1077,Southeast
05/06/2023,SouthEast[Fl] - Power,3415.787,Southeast
05/07/2023,SouthEast[Fl] - Power,3314.9922,Southeast
05/08/2023,SouthEast[Fl] - Power,3725.7664,Southeast
05/09/2023,SouthEast[Fl] - Power,3919.3716,Southeast
05/10/2023,SouthEast[Fl] - Power,4109.686,Southeast
05/11/2023,SouthEast[Fl] - Power,4155.3296,Southeast
05/12/2023,SouthEast[Fl] - Power,4112.4214,Southeast
05/13/2023,SouthEast[Fl] - Power,3573.2844,Southeast
05/14/2023,SouthEast[Fl] - Power,3580.1196,Southeast
05/15/2023,SouthEast[Fl] - Power,3884.335,Southeast
05/16/2023,SouthEast[Fl] - Power,3986.815,Southeast
05/17/2023,SouthEast[Fl] - Power,4204.908,Southeast
05/18/2023,SouthEast[Fl] - Power,4049.1702,Southeast
05/19/2023,SouthEast[Fl] - Power,3986.815,Southeast
05/20/2023,SouthEast[Fl] - Power,3709.825,Southeast
05/21/2023,SouthEast[Fl] - Power,3717.2705,Southeast
05/22/2023,SouthEast[Fl] - Power,4057.1245,Southeast
05/23/2023,SouthEast[Fl] - Power,3793.084,Southeast
05/24/2023,SouthEast[Fl] - Power,3668.2102,Southeast
05/25/2023,SouthEast[Fl] - Power,3627.0664,Southeast
05/26/2023,SouthEast[Fl] - Power,3502.443,Southeast
05/27/2023,SouthEast[Fl] - Power,3130.4204,Southeast
05/28/2023,SouthEast[Fl] - Power,3233.8623,Southeast
05/29/2023,SouthEast[Fl] - Power,4089.293,Southeast
05/30/2023,SouthEast[Fl] - Power,4128.919,Southeast
05/31/2023,SouthEast[Fl] - Power,4298.681,Southeast
06/01/2023,SouthEast[Fl] - Power,3947.6455,Southeast
06/02/2023,SouthEast[Fl] - Power,3965.2378,Southeast
06/03/2023,SouthEast[Fl] - Power,3459.3354,Southeast
06/04/2023,SouthEast[Fl] - Power,3445.942,Southeast
06/05/2023,SouthEast[Fl] - Power,3909.7524,Southeast
06/06/2023,SouthEast[Fl] - Power,4021.8464,Southeast
06/07/2023,SouthEast[Fl] - Power,4205.215,Southeast
06/08/2023,SouthEast[Fl] - Power,4191.541,Southeast
06/09/2023,SouthEast[Fl] - Power,4231.4766,Southeast
06/10/2023,SouthEast[Fl] - Power,3795.8472,Southeast
06/11/2023,SouthEast[Fl] - Power,3882.5322,Southeast
06/12/2023,SouthEast[Fl] - Power,4418.009,Southeast
06/13/2023,SouthEast[Fl] - Power,4686.537,Southeast
06/14/2023,SouthEast[Fl] - Power,4718.8936,Southeast
06/15/2023,SouthEast[Fl] - Power,4652.877,Southeast
06/16/2023,SouthEast[Fl] - Power,4839.498,Southeast
06/17/2023,SouthEast[Fl] - Power,3965.274,Southeast
06/18/2023,SouthEast[Fl] - Power,3910.1616,Southeast
06/19/2023,SouthEast[Fl] - Power,3952.1028,Southeast
06/20/2023,SouthEast[Fl] - Power,4414.965,Southeast
06/21/2023,SouthEast[Fl] - Power,4362.369,Southeast
06/22/2023,SouthEast[Fl] - Power,4377.2686,Southeast
06/23/2023,SouthEast[Fl] - Power,4533.482,Southeast
06/24/2023,SouthEast[Fl] - Power,4026.138,Southeast
06/25/2023,SouthEast[Fl] - Power,3961.1892,Southeast
06/26/2023,SouthEast[Fl] - Power,4484.4277,Southeast
06/27/2023,SouthEast[Fl] - Power,4666.291,Southeast
06/28/2023,SouthEast[Fl] - Power,4804.04,Southeast
06/29/2023,SouthEast[Fl] - Power,5599.5405,Southeast
06/30/2023,SouthEast[Fl] - Power,5282.6997,Southeast
07/01/2023,SouthEast[Fl] - Power,4975.802,Southeast
07/02/2023,SouthEast[Fl] - Power,4703.8247,Southeast
07/03/2023,SouthEast[Fl] - Power,5285.389,Southeast
07/04/2023,SouthEast[Fl] - Power,4487.536,Southeast
07/05/2023,SouthEast[Fl] - Power,5438.9976,Southeast
07/06/2023,SouthEast[Fl] - Power,5333.2246,Southeast
07/07/2023,SouthEast[Fl] - Power,5151.33,Southeast
